AREA	PERIMETER	COUNTY	STATE	ID	CNTY_AREA	xaxis	yaxis
705.639	154.900	YUBA	California	6115	637.0	186.77832411700	1340.94087181000
766.681	111.453	CRAWFORD	Iowa	19047	692.1	1621.94277264000	1348.97642247000
476.379	90.216	WILLIAMS	Ohio	39171	430.0	2206.08666820000	1348.98747010000
688.200	107.725	WOOD	Ohio	39173	621.3	2259.29426952000	1340.70525735000
422.123	83.540	LAGRANGE	Indiana	18087	381.1	2159.52229891000	1350.29211945000
2800.281	389.560	SUMMIT	Utah	49043	2527.9	793.56683574500	1329.90984140000
565.022	95.142	PORTAGE	Ohio	39133	510.1	2392.13289636000	1345.14784850000
955.319	131.219	BERKS	Pennsylvania	42011	862.4	2686.14607224000	1341.01311737000
5231.476	288.954	MONROE	Nebraska	31122	4722.6	1296.05592995000	1320.71494179000
737.129	119.420	CLINTON	Iowa	19045	665.4	1884.26921088000	1346.91280765000
515.071	91.490	ELKHART	Indiana	18039	465.0	2136.95217996000	1343.89543897000
851.723	115.920	BUTLER	Pennsylvania	42019	768.9	2464.51578408000	1336.27416337000
452.426	98.341	SUMMIT	Ohio	39153	408.4	2374.75608589000	1339.31419719000
450.779	115.176	MIFFLIN	Pennsylvania	42087	406.9	2592.92196888000	1336.52925153000
261.969	78.966	ERIE	Ohio	39043	236.5	2313.23545059000	1348.27055386000
758.065	138.566	ARMSTRONG	Pennsylvania	42005	684.3	2489.92083407000	1333.60908042000
1960.548	212.375	HARRISON	Nebraska	31084	1769.8	1345.28823382000	1317.61978924000
254.474	80.956	MERCER	New Jersey	34021	229.7	2754.66204129000	1345.67817108000
509.272	95.255	ST JOSEPH	Indiana	18141	459.7	2114.15072720000	1343.20730886000
630.765	100.330	MADISON	Nebraska	31119	569.4	1502.63987436000	1340.92356490000
468.324	87.285	STANTON	Nebraska	31167	422.8	1524.53259825000	1340.39014439000
459.186	98.311	SANDUSKY	Ohio	39143	414.5	2285.27726775000	1343.72294605000
555.179	99.599	CUMING	Nebraska	31039	501.2	1545.82302397000	1338.74527718000
662.814	113.107	LA PORTE	Indiana	18091	598.3	2090.07539545000	1335.79471688000
663.703	147.133	SUTTER	California	6101	599.1	164.00481807000	1329.83495677000
3085.216	232.126	CHURCHILL	Nevada	32001	2785.1	373.15008572500	1314.87477907000
762.564	112.132	WHITESIDE	Illinois	17195	688.4	1917.40540591000	1337.96015021000
815.790	124.649	LEE	Illinois	17103	736.4	1950.84398722000	1339.21580739000
662.341	102.520	CEDAR	Iowa	19031	597.9	1852.73290724000	1336.06911944000
1089.657	191.000	NEVADA	California	6057	983.7	219.00299260000	1335.22627151000
583.085	111.697	DAUPHIN	Pennsylvania	42043	526.4	2640.25899196000	1331.20425803000
470.882	94.431	MEDINA	Ohio	39103	425.1	2355.16281213000	1335.94611377000
402.926	81.277	LAWRENCE	Pennsylvania	42073	363.7	2441.12730611000	1338.49615871000
540.608	118.097	MONTGOMERY	Pennsylvania	42091	488.0	2719.64958754000	1332.98684549000
467.106	96.088	HENRY	Ohio	39069	421.7	2235.59146428000	1335.44940088000
430.524	118.114	JUNIATA	Pennsylvania	42067	388.6	2604.85589928000	1332.51487538000
454.633	97.151	MAHONING	Ohio	39099	410.4	2416.79833216000	1337.19071387000
535.768	94.440	BURT	Nebraska	31021	483.6	1571.00623488000	1334.96568025000
881.033	126.601	SALT LAKE	Utah	49035	795.3	719.01153339000	1327.24642873000
480.301	100.033	PORTER	Indiana	18127	433.6	2073.06724494000	1327.70838464000
2997.921	253.023	LYON	Nevada	32019	2706.3	323.19476974700	1313.26576867000
912.976	131.419	INDIANA	Pennsylvania	42063	824.2	2512.72635430000	1325.47033723000
1022.268	178.629	HUNTINGDON	Pennsylvania	42061	922.8	2575.62412107000	1319.48510092000
569.113	109.337	LAKE	Indiana	18089	513.8	2056.15788354000	1323.07851985000
422.807	82.365	DE KALB	Indiana	18033	381.7	2184.76336461000	1334.74044222000
558.674	97.155	HURON	Ohio	39077	504.3	2316.73612717000	1332.86801998000
597.088	139.870	PERRY	Pennsylvania	42099	539.0	2614.89717018000	1325.48456833000
406.258	82.777	LEBANON	Pennsylvania	42075	366.7	2658.05587870000	1331.41978601000
462.026	87.909	NOBLE	Indiana	18113	417.1	2161.58135897000	1332.49901394000
750.736	169.944	OCEAN	New Jersey	34029	677.7	2782.98228127000	1324.17864507000
948.321	154.971	WILL	Illinois	17197	856.1	2023.57132147000	1322.04951611000
704.850	114.612	JOHNSON	Iowa	19103	636.3	1828.19321001000	1327.54390962000
329.922	72.448	KENDALL	Illinois	17093	297.8	1998.45564146000	1331.14461186000
440.264	98.832	DEFIANCE	Ohio	39039	397.4	2212.85091942000	1332.16082489000
637.860	101.499	IOWA	Iowa	19095	575.8	1802.33535077000	1327.79816128000
582.680	124.027	BLAIR	Pennsylvania	42013	526.0	2554.47624270000	1320.13039795000
1679.216	198.916	SONOMA	California	6097	1515.9	89.58409774580	1313.02645344000
660.212	104.561	POWESHIEK	Iowa	19157	596.0	1777.09513678000	1326.95519896000
521.853	143.311	ROCK ISLAND	Illinois	17161	471.1	1883.43076976000	1314.84497675000
820.767	117.180	JASPER	Iowa	19099	740.9	1748.33257398000	1325.62451020000
521.538	101.686	SCOTT	Iowa	19163	470.8	1880.30354738000	1327.76043508000
917.333	131.293	BURLINGTON	New Jersey	34005	828.1	2762.84629955000	1317.30617736000
616.744	102.817	SENECA	Ohio	39147	556.7	2288.54030499000	1326.92551285000
754.578	126.152	CAMBRIA	Pennsylvania	42021	681.2	2534.74547771000	1317.67479417000
647.540	105.548	POLK	Iowa	19153	584.5	1719.81023845000	1324.75864239000
652.163	104.878	DALLAS	Iowa	19049	588.7	1694.55614100000	1324.38531501000
666.045	107.740	GUTHRIE	Iowa	19077	601.3	1669.45761418000	1323.95142512000
495.509	95.242	AUDUBON	Iowa	19009	447.3	1647.43995757000	1323.62929164000
774.981	121.431	HARRISON	Iowa	19085	699.6	1598.91504565000	1323.48324907000
630.989	106.507	SHELBY	Iowa	19165	569.6	1625.93949845000	1323.50524946000
509.941	96.549	STOREY	Nevada	32029	460.3	293.52482138300	1325.00867545000
1633.177	237.209	PLACER	California	6061	1474.3	217.15996715900	1317.63326642000
490.142	88.589	MARSHALL	Indiana	18099	442.5	2117.52706009000	1321.63855308000
1195.171	188.321	YOLO	California	6113	1078.9	145.18353798100	1309.30902364000
638.022	113.485	STARK	Ohio	39151	576.0	2387.36165483000	1318.34586387000
1281.209	164.457	LA SALLE	Illinois	17099	1156.6	1975.18681466000	1311.14512590000
601.107	102.498	KOSCIUSKO	Indiana	18085	542.6	2139.36904034000	1317.78790103000
842.630	128.728	CHESTER	Pennsylvania	42029	760.7	2702.75807977000	1311.69017571000
173.116	69.326	PHILADELPHIA	Pennsylvania	42101	156.3	2735.41178537000	1320.45934322000
377.187	86.314	STARKE	Indiana	18149	340.5	2097.29365806000	1317.27016390000
1089.203	138.842	LANCASTER	Pennsylvania	42071	983.2	2674.49365857000	1310.72394053000
587.689	107.816	COLUMBIANA	Ohio	39029	530.5	2419.58537952000	1319.75134587000
7261.141	346.220	WHITE PINE	Nevada	32033	6554.8	540.21271313500	1284.60449526000
467.184	105.683	ASHLAND	Ohio	39005	421.7	2337.58637262000	1313.55749137000
489.072	88.880	BEAVER	Pennsylvania	42007	441.5	2443.73910587000	1315.97015042000
732.823	118.955	PLATTE	Nebraska	31141	661.5	1506.15409973000	1316.00354022000
617.904	99.898	WAYNE	Ohio	39169	557.8	2358.64600240000	1315.18915618000
591.064	101.395	HANCOCK	Ohio	39063	533.6	2260.47219316000	1314.33636039000
480.528	87.866	COLFAX	Nebraska	31037	433.8	1530.02872146000	1315.68833253000
945.489	137.116	BUREAU	Illinois	17011	853.5	1940.53874363000	1313.61802604000
583.939	109.101	DODGE	Nebraska	31053	527.1	1553.62327359000	1315.44782219000
461.055	87.285	PAULDING	Ohio	39125	416.2	2209.84494402000	1316.57249585000
853.671	144.323	NAPA	California	6055	770.6	118.00946248800	1302.51797514000
762.326	110.994	ALLEN	Indiana	18003	688.2	2183.43914172000	1311.80048266000
950.151	123.779	HENRY	Illinois	17073	857.7	1908.01642349000	1307.72756807000
21425.188	611.926	SUMMIT	Colorado	8117	19341.0	957.66213855700	1254.58712091000
551.489	101.679	PUTNAM	Ohio	39137	497.8	2234.83958145000	1312.48073034000
382.188	83.529	WHITLEY	Indiana	18183	345.0	2159.09786930000	1312.92693214000
9022.777	456.033	WASATCH	Utah	49051	8145.1	808.66115354600	1283.92710739000
486.906	97.235	MUSCATINE	Iowa	19139	439.5	1854.67850424000	1314.97490783000
617.498	120.422	CUMBERLAND	Pennsylvania	42041	557.4	2617.34815218000	1308.52291587000
539.512	108.097	RICHLAND	Ohio	39139	487.0	2324.03419687000	1306.43078673000
453.839	96.083	WASHINGTON	Nebraska	31177	409.7	1577.14525388000	1311.57513483000
488.333	89.589	GRUNDY	Illinois	17063	440.8	2000.65035096000	1308.67317148000
210.313	66.292	DELAWARE	Pennsylvania	42045	189.9	2722.32609879000	1311.32190962000
1163.982	179.326	WESTMORELAND	Pennsylvania	42129	1050.8	2496.20098915000	1297.42708110000
3164.341	229.392	DAWSON	Nebraska	31047	2856.5	1388.38513273000	1290.68414249000
822.517	127.083	ALLEGHENY	Pennsylvania	42003	742.5	2466.23883258000	1303.93089064000
262.642	82.373	CAMDEN	New Jersey	34007	237.1	2748.78871669000	1307.88000456000
439.223	86.391	CRAWFORD	Ohio	39033	396.5	2302.52655540000	1308.65153948000
451.623	87.798	WYANDOT	Ohio	39175	407.7	2281.67527816000	1305.42570159000
999.445	149.421	YORK	Pennsylvania	42133	902.2	2650.02190917000	1296.82695304000
1924.060	217.694	UTAH	Utah	49049	1736.9	720.75382773100	1289.51474513000
182.998	71.525	ORMSBY	Nevada	32025	165.2	272.16210246100	1309.06447769000
626.219	99.224	WASHINGTON	Iowa	19183	565.3	1822.38980867000	1302.74498882000
444.948	92.871	CARROLL	Ohio	39019	401.7	2404.85095640000	1303.63149496000
1995.941	202.400	EL DORADO	California	6017	1801.8	221.94772728700	1294.71549946000
661.774	102.657	KEOKUK	Iowa	19107	597.4	1797.13765481000	1302.02261705000
637.956	114.532	JASPER	Indiana	18073	575.9	2073.30470953000	1295.21745703000
631.465	100.458	MAHASKA	Iowa	19123	570.0	1771.89050422000	1300.99027493000
435.111	91.977		Nebraska	31209	388.8	1482.84216902000	1304.32016763000
652.191	102.221	MARION	Iowa	19125	588.7	1746.62712642000	1300.03654498000
738.103	119.964	KANKAKEE	Illinois	17091	666.3	2031.76925369000	1300.36500361000
646.034	100.219	WARREN	Iowa	19181	583.2	1720.92603648000	1299.31307854000
109.308	47.891	HANCOCK	West Virginia	54029	98.7	2432.95467696000	1303.20549542000
837.525	127.902	FRANKLIN	Pennsylvania	42055	756.1	2596.26007116000	1286.40353027000
375.198	90.512	GLOUCESTER	New Jersey	34015	338.7	2739.71324824000	1299.72481658000
398.119	95.731	FULTON	Indiana	18049	359.4	2119.17715151000	1301.42424182000
603.940	98.179	MADISON	Iowa	19121	545.2	1696.12026288000	1298.74340828000
629.307	100.222	ADAIR	Iowa	19001	568.1	1671.47895493000	1298.26124526000
1167.650	169.714	DOUGLAS	Nevada	32005	1054.1	279.60898067900	1287.76959034000
760.457	170.907	MERRICK	Nebraska	31121	686.5	1473.50285266000	1289.92739507000
1033.523	139.593	POTTAWATTAMIE	Iowa	19155	933.0	1613.68578030000	1298.10206246000
620.450	99.534	CASS	Iowa	19029	560.1	1646.55759818000	1297.86596915000
445.180	102.599	LOUISA	Iowa	19115	401.9	1847.29844273000	1295.57346165000
486.352	88.833	PULASKI	Indiana	18131	439.0	2096.03248229000	1298.50764549000
455.432	97.731	NEWTON	Indiana	18111	411.1	2058.28959244000	1288.77102242000
454.484	94.101	VAN WERT	Ohio	39161	410.3	2211.64203325000	1297.29136051000
189.523	61.475	PUTNAM	Illinois	17155	171.1	1953.98238333000	1299.61902915000
417.497	94.139	JEFFERSON	Ohio	39081	376.9	2424.65632548000	1292.00133262000
1090.079	190.332	SACRAMENTO	California	6067	984.0	171.53734911500	1283.40908556000
631.799	112.962	TUSCARAWAS	Ohio	39157	570.3	2385.31853101000	1290.38289189000
1103.979	145.825	BEDFORD	Pennsylvania	42009	996.6	2553.15103064000	1284.68847188000
2897.608	232.218	LARIMER	Colorado	8069	2615.7	1071.03309529000	1277.67897522000
458.005	96.639	ALLEN	Ohio	39003	413.5	2238.68833791000	1294.38539664000
675.466	108.077	BUTLER	Nebraska	31023	609.8	1527.20641571000	1290.30131590000
829.321	118.320	SAUNDERS	Nebraska	31155	748.6	1554.24473641000	1289.79808259000
625.203	104.136	ATLANTIC	New Jersey	34001	564.4	2768.62276690000	1288.53425141000
478.698	97.619	HOLMES	Ohio	39075	432.1	2359.25257767000	1295.59225305000
1009.793	141.161	HALL	Nebraska	31079	911.6	1449.70513385000	1280.94818804000
613.432	102.848	MERCER	Illinois	17131	553.8	1875.31963040000	1294.87061603000
504.063	113.061	NEW CASTLE	Delaware	10003	455.0	2713.66685990000	1284.38487552000
440.912	88.134	WABASH	Indiana	18169	398.0	2146.23046355000	1289.02612763000
428.197	84.923	HUNTINGTON	Indiana	18069	386.5	2162.32880603000	1289.97856475000
499.013	92.989	POLK	Nebraska	31143	450.5	1503.02409270000	1288.09072170000
553.340	93.969	ADAMS	Pennsylvania	42001	499.5	2624.20018356000	1288.09938229000
520.640	94.115	HARDIN	Ohio	39065	470.0	2264.10460643000	1289.69864396000
386.929	87.421	DOUGLAS	Nebraska	31055	349.3	1581.07897397000	1294.41324767000
1197.909	147.214	SOMERSET	Pennsylvania	42111	1081.4	2524.33521357000	1277.21543026000
460.853	98.164	MORROW	Ohio	39117	416.0	2312.85645835000	1286.40052857000
970.792	149.526	WASHINGTON	Pennsylvania	42125	876.4	2455.03382279000	1281.29742140000
403.877	83.428	ADAMS	Indiana	18001	364.6	2193.02965656000	1287.02088132000
377.681	97.158	SALEM	New Jersey	34033	340.9	2730.58089803000	1288.48189911000
318.991	76.071	STARK	Illinois	17175	288.0	1926.80286371000	1289.93113513000
454.080	99.359	MIAMI	Indiana	18103	409.9	2133.10257757000	1282.55835253000
11632.306	475.138	WELD	Colorado	8123	10500.7	1174.95966483000	1256.14560298000
960.383	154.931	SOLANO	California	6095	867.0	136.30217178800	1280.22813804000
491.062	97.246	FULTON	Pennsylvania	42057	443.3	2574.75383736000	1282.48153418000
403.952	91.340	WELLS	Indiana	18179	364.7	2177.46435559000	1284.21074435000
521.136	135.593	MARIN	California	6041	470.4	89.78838969960	1277.73018372000
453.363	100.881	MARION	Ohio	39101	409.3	2291.96828422000	1287.80159933000
1162.172	147.603	LIVINGSTON	Illinois	17105	1049.1	1995.23404155000	1278.97018468000
436.019	98.591	MARSHALL	Illinois	17123	393.6	1951.91630722000	1286.97084796000
572.742	106.198	KNOX	Ohio	39083	517.0	2334.30095415000	1280.02249466000
107.590	49.999	BROOKE	West Virginia	54009	97.1	2435.77573187000	1285.25827640000
468.554	89.742	HARRISON	Ohio	39067	423.0	2407.93923065000	1283.10222938000
878.339	117.005	ALPINE	California	6003	792.9	257.38020181300	1270.54829484000
795.248	113.797	KNOX	Illinois	17095	717.9	1904.72544924000	1276.58349328000
391.985	119.310	CECIL	Maryland	24015	353.9	2697.67006493000	1281.02843782000
1266.579	142.432	IROQUOIS	Illinois	17075	1143.4	2036.16526404000	1271.97017580000
3558.344	376.197	JUAB	Utah	49023	3212.2	657.84250949000	1265.37313720000
442.451	94.706	CASS	Indiana	18017	399.4	2116.75434984000	1280.05990215000
482.724	89.225	HENRY	Iowa	19087	435.8	1832.80227511000	1277.86011221000
491.876	89.501	JEFFERSON	Iowa	19101	444.0	1810.52646423000	1279.99081113000
566.096	110.212	CUMBERLAND	New Jersey	34011	511.0	2746.65282176000	1275.29491260000
560.413	107.926	WHITE	Indiana	18181	505.9	2088.85473152000	1276.25027839000
494.790	89.659	WAPELLO	Iowa	19179	446.7	1785.05213919000	1279.04524765000
564.869	148.902	FORD	Illinois	17053	509.9	2015.45514799000	1258.74847376000
633.652	106.309	COSHOCTON	Ohio	39031	572.0	2362.31860995000	1276.80364830000
527.882	93.819	MERCER	Ohio	39107	476.5	2211.81273511000	1274.10905598000
8534.601	426.520	ESMERALDA	Nevada	32009	7704.4	343.07477150700	1219.33905408000
501.005	90.326	MONROE	Iowa	19135	452.3	1759.51768376000	1278.14192004000
510.906	99.080	HARFORD	Maryland	24025	461.2	2677.28219780000	1275.38103288000
475.673	88.107	LUCAS	Iowa	19117	429.4	1734.16302011000	1277.40705108000
595.650	106.640	HAMILTON	Nebraska	31081	537.7	1477.34642197000	1265.62964545000
450.291	112.066	AUGLAIZE	Ohio	39011	406.5	2234.24417936000	1278.29447135000
263.439	71.985	SARPY	Nebraska	31153	237.8	1582.46949789000	1281.31890318000
889.839	118.486	BUFFALO	Nebraska	31019	803.3	1425.91175079000	1269.01159345000
473.173	87.541	CLARKE	Iowa	19039	427.1	1709.25358476000	1276.97395523000
482.407	88.774	UNION	Iowa	19175	435.5	1684.12561152000	1276.47827395000
5331.795	292.220	JACKSON	Nebraska	31094	4813.1	1291.76571273000	1247.70686431000
458.295	86.166	ADAMS	Iowa	19003	413.7	1659.19840289000	1276.14256871000
617.005	102.547	WARREN	Illinois	17187	557.0	1882.96932489000	1269.22023922000
457.973	88.521	DES MOINES	Iowa	19057	413.4	1852.43248011000	1274.19784232000
480.409	89.968	MILLS	Iowa	19129	433.7	1609.56422870000	1276.15714973000
459.085	86.558	MONTGOMERY	Iowa	19137	414.4	1634.66414092000	1275.83500010000
866.326	133.280	FAYETTE	Pennsylvania	42051	782.1	2491.07223141000	1267.50930969000
429.123	97.902	HENDERSON	Illinois	17071	387.4	1866.10499570000	1265.96529937000
672.763	151.214	BALTIMORE	Maryland	24005	607.3	2661.00196711000	1265.21719058000
640.755	154.961	AMADOR	California	6005	578.4	209.70602971500	1273.12263974000
4034.111	253.634	GRANT	Nebraska	31075	3641.7	1355.46501959000	1242.08214356000
712.594	116.136	PEORIA	Illinois	17143	643.3	1930.08928111000	1267.58600831000
524.203	108.178	CARROLL	Maryland	24013	473.2	2638.80093080000	1267.63354604000
495.944	98.438	UNION	Ohio	39159	447.7	2283.18507615000	1265.48940157000
609.635	113.021	WOODFORD	Illinois	17203	550.3	1960.28639210000	1269.40358021000
499.423	91.663	LOGAN	Ohio	39091	450.8	2260.85834889000	1269.16454379000
25560.061	839.808	NYE	Nevada	32023	23073.6	455.17863977800	1192.21517528000
130.850	44.801	OHIO	West Virginia	54069	118.1	2435.42886445000	1271.98558556000
639.977	107.978	CASS	Nebraska	31025	577.7	1580.77898912000	1266.43990713000
636.153	100.889	YORK	Nebraska	31185	574.3	1500.74575947000	1264.98880090000
653.518	102.259	SEWARD	Nebraska	31159	589.9	1526.18352494000	1264.41634527000
454.120	85.209	GRANT	Indiana	18053	409.9	2156.08905607000	1265.85921756000
727.469	116.604	FREDERICK	Maryland	24021	656.7	2619.44463925000	1257.40024528000
516.864	98.634	DELAWARE	Ohio	39041	466.6	2303.96039039000	1266.54784882000
417.883	88.456	CARROLL	Indiana	18015	377.2	2106.91786249000	1265.81465538000
924.232	125.023	LANCASTER	Nebraska	31109	834.3	1550.91108970000	1257.50083001000
583.956	98.439	BELMONT	Ohio	39013	527.2	2416.23843948000	1263.46253411000
300.677	83.054	CAPE MAY	New Jersey	34009	271.4	2766.67012531000	1263.30374099000
3336.587	312.149	MONO	California	6051	3012.0	296.79282777900	1211.51823142000
9035.131	488.824	SAN PETE	Utah	49039	8156.2	782.74271238500	1223.58822685000
420.216	82.911	JAY	Indiana	18075	379.3	2191.98385851000	1264.26078943000
595.991	110.146	GUERNSEY	Ohio	39059	538.0	2388.53887282000	1262.01963860000
527.590	150.416	WASHINGTON	Maryland	24043	476.3	2594.91940565000	1262.80623711000
454.388	85.925	BENTON	Indiana	18007	410.2	2065.34982980000	1263.72368702000
466.236	90.841	SHELBY	Ohio	39149	420.9	2237.23872358000	1261.93256187000
189.332	54.815	BLACKFORD	Indiana	18009	170.9	2174.16743753000	1264.62808621000
1581.870	176.730	SAN JOAQUIN	California	6077	1428.0	165.14391906700	1246.36471529000
1154.657	159.457	CALAVERAS	California	6009	1042.3	209.58223157600	1254.60403165000
540.237	93.591	VAN BUREN	Iowa	19177	487.7	1811.13954133000	1259.74687299000
681.082	114.431	KENT	Delaware	10001	614.8	2725.65607124000	1249.83070212000
756.925	112.635	LICKING	Ohio	39089	683.3	2333.99432427000	1256.90245473000
543.937	93.523	DAVIS	Iowa	19051	491.0	1785.69921077000	1258.57037349000
624.474	106.898	GREENE	Pennsylvania	42059	563.7	2460.40986276000	1257.45914398000
836.327	139.799	CONTRA COSTA	California	6013	755.0	129.28590124800	1254.73108843000
1288.197	157.071	MCLEAN	Illinois	17113	1162.9	1981.45164811000	1248.68939151000
559.712	95.110	APPANOOSE	Iowa	19007	505.3	1760.17834420000	1257.59288845000
561.562	94.886	WAYNE	Iowa	19185	506.9	1734.61036983000	1256.82308426000
310.102	82.625	HOWARD	Indiana	18067	279.9	2131.48719373000	1260.85171003000
548.486	93.740	DECATUR	Iowa	19053	495.1	1709.56061781000	1256.33475157000
294.476	92.095	KENT	Maryland	24029	265.8	2697.78478664000	1256.64109836000
767.401	118.821	MUSKINGUM	Ohio	39119	692.8	2364.45049409000	1251.99822142000
574.019	95.824	RINGGOLD	Iowa	19159	518.2	1684.42256739000	1255.79671068000
541.035	92.642	FREMONT	Iowa	19071	488.4	1610.01340808000	1256.09494469000
546.753	93.737	TAYLOR	Iowa	19173	493.6	1659.57790697000	1255.55655670000
355.822	77.597	MARSHALL	West Virginia	54051	321.2	2435.83823711000	1254.61720350000
542.704	94.420	PAGE	Iowa	19145	489.9	1635.06850743000	1255.50575597000
7205.478	356.594	MILLARD	Utah	49027	6504.5	633.28584182100	1223.92038545000
733.089	125.255	TAZEWELL	Illinois	17179	661.8	1945.02452430000	1247.94629359000
734.073	115.138	ADAMS	Nebraska	31001	662.7	1451.08472050000	1243.79398502000
1227.080	202.271	ALLEGANY	Maryland	24001	1107.7	2527.94571160000	1247.82205440000
568.791	112.804	LEE	Iowa	19111	513.5	1837.28919700000	1253.44338620000
251.386	73.912	MORGAN	West Virginia	54065	226.9	2570.91621818000	1254.30002865000
2495.185	256.872	TUOLUMNE	California	6109	2252.5	238.67204028300	1232.91012765000
558.736	94.816	TIPPECANOE	Indiana	18157	504.4	2089.96262890000	1250.09419211000
358.596	79.082	BERKELEY	West Virginia	54003	323.7	2585.51639009000	1250.16226598000
671.893	104.906	DARKE	Ohio	39037	606.5	2215.90605834000	1244.72503500000
979.743	130.058	FULTON	Illinois	17057	884.4	1907.00688834000	1243.06999221000
482.305	91.050	CHAMPAIGN	Ohio	39021	435.4	2262.85252505000	1250.95851873000
88.785	45.235	BALTIMORE CITY	Maryland	24510	80.1	2664.53964903000	1254.12674903000
723.295	145.012	ALAMEDA	California	6001	652.9	127.44423320800	1234.48528409000
382.250	93.082	QUEEN ANNES	Maryland	24035	345.1	2702.91629107000	1244.67700040000
439.164	83.906	DELAWARE	Indiana	18035	396.4	2172.04708999000	1246.30471132000
632.055	105.536	FRANKLIN	Ohio	39049	570.6	2306.60291472000	1243.92718361000
687.420	113.571	OTOE	Nebraska	31131	620.5	1581.03845758000	1247.27198209000
443.088	116.414	NOBLE	Ohio	39121	400.0	2393.76487174000	1241.71267098000
293.579	69.953	TIPTON	Indiana	18159	265.0	2136.12877839000	1248.67861063000
496.751	88.978	RANDOLPH	Indiana	18135	448.4	2193.79640251000	1244.11191982000
488.864	95.246	MADISON	Indiana	18095	441.3	2155.15841015000	1239.24968467000
430.339	85.862	CLINTON	Indiana	18023	388.5	2113.40753440000	1245.75826910000
386.932	92.468	WARREN	Indiana	18171	349.3	2064.19115282000	1245.05414785000
56.855	29.821	SAN FRANCISCO	California	6075	51.3	98.91436531200	1250.92602097000
233.092	68.861	JEFFERSON	West Virginia	54037	210.4	2596.58861283000	1240.86867183000
370.067	101.949	MINERAL	West Virginia	54057	334.1	2535.60013370000	1237.13673940000
1323.683	155.326	LINCOLN	Nebraska	31111	1194.9	1399.14385563000	1229.53079108000
691.130	111.418	PRESTON	West Virginia	54077	623.9	2495.23495458000	1234.54454791000
573.742	99.979	KEARNEY	Nebraska	31099	517.9	1425.68912905000	1240.80720707000
984.772	134.158	VERMILION	Illinois	17183	889.0	2044.61908530000	1230.80834670000
291.709	73.195	HOWARD	Maryland	24027	263.3	2648.51200724000	1246.08388310000
646.610	101.720	CLAY	Nebraska	31035	583.7	1474.91179288000	1240.35889907000
645.910	101.779	MCDONOUGH	Illinois	17109	583.1	1881.25268131000	1240.18671127000
891.971	123.594	HANCOCK	Illinois	17067	805.2	1854.72984531000	1235.82267539000
644.815	101.574	FILLMORE	Nebraska	31059	582.1	1500.19898204000	1239.64035084000
531.169	106.653	MADISON	Ohio	39097	479.5	2285.41582649000	1235.53182770000
489.746	93.594	MONROE	Ohio	39111	442.1	2414.55583675000	1241.88372758000
413.956	99.917	MONONGALIA	West Virginia	54061	373.7	2473.12347878000	1243.04848739000
451.848	87.952	MIAMI	Ohio	39109	407.9	2238.26136787000	1241.49873272000
654.461	102.402	SALINE	Nebraska	31151	590.8	1525.64263178000	1238.93232013000
350.218	95.334	CAROLINE	Maryland	24011	316.1	2714.24707768000	1231.21314595000
1709.445	216.788	STANISLAUS	California	6099	1543.2	172.63215690200	1215.32828883000
564.724	99.603	MONTGOMERY	Maryland	24031	509.8	2634.50664186000	1235.08651103000
673.450	112.238	HAMPSHIRE	West Virginia	54027	607.9	2554.82534365000	1233.75222913000
472.178	94.392	FOUNTAIN	Indiana	18045	426.2	2072.16347324000	1229.51711009000
588.761	97.695	CLARK	Missouri	29045	531.5	1824.10665975000	1235.09887839000
496.483	89.104	SCOTLAND	Missouri	29199	448.2	1801.18850337000	1237.55374017000
814.614	122.865	BOULDER	Colorado	8013	735.4	1071.98884915000	1235.11892863000
478.828	131.702	ANNE ARUNDEL	Maryland	24003	432.2	2669.09202602000	1231.87887837000
346.711	79.329	SCHUYLER	Missouri	29197	313.0	1780.57112361000	1238.25366163000
485.147	118.253	SAN MATEO	California	6081	438.0	98.52487358750	1226.82665431000
619.807	116.541	PUTNAM	Missouri	29171	559.5	1752.85589496000	1238.24719874000
475.617	108.962	FREDERICK	Virginia	51069	429.4	2575.21177163000	1229.47928477000
411.394	93.068	WETZEL	West Virginia	54103	371.4	2440.49458179000	1236.32091751000
435.754	98.508	PERRY	Ohio	39127	393.4	2350.88235072000	1233.02734921000
524.497	92.459	MERCER	Missouri	29129	473.5	1722.34686423000	1233.60244414000
1094.115	133.979	CHAMPAIGN	Illinois	17019	987.7	2018.91299105000	1225.64756194000
630.822	104.650	ATCHISON	Missouri	29005	569.5	1619.68284485000	1233.52489752000
840.331	118.307	HARRISON	Missouri	29081	758.6	1699.05146050000	1228.25697655000
548.990	105.615	FAIRFIELD	Ohio	39045	495.6	2329.59304202000	1230.85513683000
1007.644	132.065	NODAWAY	Missouri	29147	909.6	1649.85549317000	1228.30158969000
310.528	73.191	WORTH	Missouri	29227	280.3	1675.06251802000	1237.20225030000
570.404	111.717	LOUDOUN	Virginia	51107	514.9	2611.45886816000	1227.23918189000
449.830	90.915	CLARK	Ohio	39023	406.1	2263.84675924000	1234.56971473000
1048.107	161.561	SUSSEX	Delaware	10005	946.1	2741.40485716000	1221.44319383000
443.591	83.772	HAMILTON	Indiana	18057	400.4	2137.91224413000	1231.09150830000
625.116	125.526	MASON	Illinois	17125	564.3	1924.07284174000	1226.85571872000
341.640	78.925	MARION	West Virginia	54049	308.4	2463.49582515000	1232.53635706000
