Id	AREA	PERIMETER	COUNTY	STATE	ID_1	CNTY_AREA	new_area
17	3204.659	295.304	ORANGE/MOSQUITO	Florida	12095	2892.9	149.33341140800
8	1477.109	155.147	ATASCOSA	Texas	48013	1333.4	588.59663592300
17	3204.659	295.304	ORANGE/MOSQUITO	Florida	12095	2892.9	622.61395457400
18	3204.659	295.304	ORANGE/MOSQUITO	Florida	12095	2892.9	327.02720921200
18	3204.659	295.304	ORANGE/MOSQUITO	Florida	12095	2892.9	3.15970192990
17	3204.659	295.304	ORANGE/MOSQUITO	Florida	12095	2892.9	3.15970192990
17	1619.818	180.130	SUMTER	Florida	12119	1462.2	435.11058674400
8	1752.483	168.046	UVALDE	Texas	48463	1582.0	154.96508396600
17	1619.818	180.130	SUMTER	Florida	12119	1462.2	0.01683257891
3	1619.818	180.130	SUMTER	Florida	12119	1462.2	0.01683257891
3	1002.105	134.845	DE WITT	Texas	48123	904.6	229.42201401800
17	1297.842	146.436	WHARTON	Texas	48481	1171.6	649.29122634100
22	1491.358	161.829	BRAZORIA	Texas	48039	1346.3	633.36345657500
22	1297.842	146.436	WHARTON	Texas	48481	1171.6	2.62960247433
17	1297.842	146.436	WHARTON	Texas	48481	1171.6	2.62960247433
8	1444.381	164.934	MEDINA	Texas	48325	1303.9	642.70392448000
3	1240.948	138.367	GONZALES	Texas	48177	1120.2	2.42884383689
15	1240.948	138.367	GONZALES	Texas	48177	1120.2	2.42884383689
15	886.145	117.673	WILSON	Texas	48493	799.9	622.08603783600
10	1752.483	168.046	UVALDE	Texas	48463	1582.0	0.00935189844
17	1752.483	168.046	UVALDE	Texas	48463	1582.0	0.00935189844
8	886.145	117.673	WILSON	Texas	48493	799.9	229.28049883700
3	886.145	117.673	WILSON	Texas	48493	799.9	1.04716658269
15	886.145	117.673	WILSON	Texas	48493	799.9	1.04716658269
3	886.145	117.673	WILSON	Texas	48493	799.9	0.86000387611
17	1619.818	180.130	SUMTER	Florida	12119	1462.2	21.82341811560
22	1297.842	146.436	WHARTON	Texas	48481	1171.6	326.09634934400
17	1040.416	121.904	FORT BEND	Texas	48157	939.2	48.13769022680
18	1322.458	197.232	LAFOURCHE	Louisiana	22057	1193.8	99.97720586600
22	1322.458	197.232	LAFOURCHE	Louisiana	22057	1193.8	4.04690788038
18	1322.458	197.232	LAFOURCHE	Louisiana	22057	1193.8	4.04690788038
22	1599.617	181.365	TERREBONNE	Louisiana	22109	1444.0	0.44188247244
18	1599.617	181.365	TERREBONNE	Louisiana	22109	1444.0	0.44188247244
22	1599.617	181.365	TERREBONNE	Louisiana	22109	1444.0	2.91887615787
18	1599.617	181.365	TERREBONNE	Louisiana	22109	1444.0	2.91887615787
3	1403.313	147.514	BEXAR	Texas	48029	1266.8	0.77551729669
8	1403.313	147.514	BEXAR	Texas	48029	1266.8	0.77551729669
8	1403.313	147.514	BEXAR	Texas	48029	1266.8	637.73736180500
8	1403.313	147.514	BEXAR	Texas	48029	1266.8	0.02956804803
17	1403.313	147.514	BEXAR	Texas	48029	1266.8	0.02956804803
3	832.130	114.807	GUADALUPE	Texas	48187	751.2	7.95268971496
15	832.130	114.807	GUADALUPE	Texas	48187	751.2	7.95268971496
3	1403.313	147.514	BEXAR	Texas	48029	1266.8	8.56004930328
18	510.879	170.863	GALVESTON	Texas	48167	461.2	103.40184361300
22	1599.617	181.365	TERREBONNE	Louisiana	22109	1444.0	2.39670230733
18	1599.617	181.365	TERREBONNE	Louisiana	22109	1444.0	2.39670230733
17	510.879	170.863	GALVESTON	Texas	48167	461.2	110.94251006400
17	1297.842	146.436	WHARTON	Texas	48481	1171.6	201.87933507300
17	1107.613	128.940	LAVACA	Texas	48285	999.9	660.37114565500
17	1491.358	161.829	BRAZORIA	Texas	48039	1346.3	486.00417975500
18	1599.617	181.365	TERREBONNE	Louisiana	22109	1444.0	650.65488542300
17	956.844	123.918	COLORADO	Texas	48089	863.8	116.13594496100
22	956.844	123.918	COLORADO	Texas	48089	863.8	1.50717499657
17	956.844	123.918	COLORADO	Texas	48089	863.8	1.50717499657
22	1107.613	128.940	LAVACA	Texas	48285	999.9	0.01594152212
3	1107.613	128.940	LAVACA	Texas	48285	999.9	0.01426058219
22	1107.613	128.940	LAVACA	Texas	48285	999.9	0.01426058219
22	956.844	123.918	COLORADO	Texas	48089	863.8	0.00237172722
17	956.844	123.918	COLORADO	Texas	48089	863.8	0.00237172722
3	956.844	123.918	COLORADO	Texas	48089	863.8	0.00924045027
22	956.844	123.918	COLORADO	Texas	48089	863.8	0.00924045027
17	1752.483	168.046	UVALDE	Texas	48463	1582.0	333.01432672500
22	1297.842	146.436	WHARTON	Texas	48481	1171.6	54.88073793520
3	1107.613	128.940	LAVACA	Texas	48285	999.9	390.09611610600
3	956.844	123.918	COLORADO	Texas	48089	863.8	2.50940430772
17	1065.468	158.918	BANDERA	Texas	48019	961.8	7.48073753954
3	1240.948	138.367	GONZALES	Texas	48177	1120.2	217.90749218000
3	1240.948	138.367	GONZALES	Texas	48177	1120.2	0.51373334319
15	1240.948	138.367	GONZALES	Texas	48177	1120.2	0.51373334319
22	956.844	123.918	COLORADO	Texas	48089	863.8	14.35278480670
15	832.130	114.807	GUADALUPE	Texas	48187	751.2	128.86504206400
22	1599.617	181.365	TERREBONNE	Louisiana	22109	1444.0	1.28793072197
18	1599.617	181.365	TERREBONNE	Louisiana	22109	1444.0	1.28793072197
18	1599.617	181.365	TERREBONNE	Louisiana	22109	1444.0	76.73314100390
17	1444.381	164.934	MEDINA	Texas	48325	1303.9	658.05978951300
19	1444.381	164.934	MEDINA	Texas	48325	1303.9	127.37595366600
3	1138.159	131.802	FAYETTE	Texas	48149	1027.4	0.09358014471
22	1138.159	131.802	FAYETTE	Texas	48149	1027.4	0.09358014471
18	1314.325	244.619	PLAQUEMINES	Louisiana	22075	1186.5	521.68372428700
10	1752.483	168.046	UVALDE	Texas	48463	1582.0	1124.15103089000
19	1752.483	168.046	UVALDE	Texas	48463	1582.0	117.19155263400
18	438.057	161.067	JEFFERSON	Louisiana	22051	395.4	83.71087328750
19	1752.483	168.046	UVALDE	Texas	48463	1582.0	3.67578578784
10	1752.483	168.046	UVALDE	Texas	48463	1582.0	3.67578578784
19	1138.249	142.308	EDWARDS	Texas	48137	1027.5	1.34339318578
10	1138.249	142.308	EDWARDS	Texas	48137	1027.5	1.34339318578
19	1752.483	168.046	UVALDE	Texas	48463	1582.0	0.06088624202
18	1322.458	197.232	LAFOURCHE	Louisiana	22057	1193.8	46.57743302880
22	1322.458	197.232	LAFOURCHE	Louisiana	22057	1193.8	0.00862854483
18	1322.458	197.232	LAFOURCHE	Louisiana	22057	1193.8	0.00862854483
17	832.130	114.807	GUADALUPE	Texas	48187	751.2	41.69619603090
19	1444.381	164.934	MEDINA	Texas	48325	1303.9	6.68169768854
19	2068.576	199.721	KINNEY	Texas	48271	1867.4	17.63756638240
19	2068.576	199.721	KINNEY	Texas	48271	1867.4	7.00244715375
10	2068.576	199.721	KINNEY	Texas	48271	1867.4	7.00244715375
10	2068.576	199.721	KINNEY	Texas	48271	1867.4	1777.70872707000
19	2068.576	199.721	KINNEY	Texas	48271	1867.4	0.38332959001
10	2068.576	199.721	KINNEY	Texas	48271	1867.4	0.38332959001
10	26693.932	805.907	BEXAR DISTRICT	Texas	48030	24097.2	2.04569806177
22	979.062	140.092	CHAMBERS	Texas	48071	883.8	2.51092104009
19	2068.576	199.721	KINNEY	Texas	48271	1867.4	170.44557741700
19	26693.932	805.907	BEXAR DISTRICT	Texas	48030	24097.2	3.81461994036
10	26693.932	805.907	BEXAR DISTRICT	Texas	48030	24097.2	3.81461994036
22	956.844	123.918	COLORADO	Texas	48089	863.8	191.28535305600
22	1040.416	121.904	FORT BEND	Texas	48157	939.2	574.52168953100
17	1138.159	131.802	FAYETTE	Texas	48149	1027.4	0.01416681946
3	1138.159	131.802	FAYETTE	Texas	48149	1027.4	112.35351983300
3	1138.159	131.802	FAYETTE	Texas	48149	1027.4	2.69975061466
15	1138.159	131.802	FAYETTE	Texas	48149	1027.4	2.69975061466
19	1403.313	147.514	BEXAR	Texas	48029	1266.8	30.51381662090
17	1040.416	121.904	FORT BEND	Texas	48157	939.2	379.42154572900
17	1403.313	147.514	BEXAR	Texas	48029	1266.8	719.24533812300
15	1240.948	138.367	GONZALES	Texas	48177	1120.2	1017.05403523000
3	1619.818	180.130	SUMTER	Florida	12119	1462.2	1143.36488722000
3	3204.659	295.304	ORANGE/MOSQUITO	Florida	12095	2892.9	312.07350154000
3	1977.537	215.648	HERNANDO/BENTON	Florida	12053	1785.2	1656.57464286000
3	570.769	111.072	COMAL	Texas	48091	515.2	20.59148041400
3	570.769	111.072	COMAL	Texas	48091	515.2	0.07853316549
17	570.769	111.072	COMAL	Texas	48091	515.2	0.07853316549
17	1111.459	148.964	LEVY	Florida	12075	1003.3	1.46112229633
22	1599.617	181.365	TERREBONNE	Louisiana	22109	1444.0	736.71750016500
15	545.113	94.960	CALDWELL	Texas	48055	492.1	78.28661279290
3	832.130	114.807	GUADALUPE	Texas	48187	751.2	648.23777649100
18	979.062	140.092	CHAMBERS	Texas	48071	883.8	0.03443061146
17	979.062	140.092	CHAMBERS	Texas	48071	883.8	0.03443061146
22	979.062	140.092	CHAMBERS	Texas	48071	883.8	30.10421889000
18	979.062	140.092	CHAMBERS	Texas	48071	883.8	1.27252637431
22	979.062	140.092	CHAMBERS	Texas	48071	883.8	1.27252637431
17	979.062	140.092	CHAMBERS	Texas	48071	883.8	7.23505574077
22	1947.394	206.202	HARRIS	Texas	48201	1758.0	60.60977613980
15	1138.159	131.802	FAYETTE	Texas	48149	1027.4	155.51167561500
22	1138.159	131.802	FAYETTE	Texas	48149	1027.4	5.22003457029
15	1138.159	131.802	FAYETTE	Texas	48149	1027.4	5.22003457029
22	753.654	137.685	ST MARY	Louisiana	22101	680.3	0.93393731248
18	753.654	137.685	ST MARY	Louisiana	22101	680.3	0.93393731248
18	753.654	137.685	ST MARY	Louisiana	22101	680.3	227.81965562200
22	753.654	137.685	ST MARY	Louisiana	22101	680.3	0.46100811415
18	753.654	137.685	ST MARY	Louisiana	22101	680.3	0.46100811415
22	1022.430	133.048	BASTROP	Texas	48021	923.0	0.03710220474
15	1022.430	133.048	BASTROP	Texas	48021	923.0	0.03710220474
18	979.062	140.092	CHAMBERS	Texas	48071	883.8	743.11657817500
18	1454.733	165.357	LIBERTY	Texas	48291	1313.2	5.34548611142
18	1454.733	165.357	LIBERTY	Texas	48291	1313.2	2.05041396580
22	1454.733	165.357	LIBERTY	Texas	48291	1313.2	2.05041396580
17	956.844	123.918	COLORADO	Texas	48089	863.8	535.56051078700
18	1314.325	244.619	PLAQUEMINES	Louisiana	22075	1186.5	72.35481656720
15	1022.430	133.048	BASTROP	Texas	48021	923.0	53.39163590030
18	835.182	166.643	ST BERNARD	Louisiana	22087	753.9	0.27005463664
18	1454.733	165.357	LIBERTY	Texas	48291	1313.2	6.40584924736
3	956.844	123.918	COLORADO	Texas	48089	863.8	20.38924873450
19	1065.468	158.918	BANDERA	Texas	48019	961.8	1057.97499237000
18	1408.132	186.489	VERMILLION	Louisiana	22113	1271.2	812.05399964500
18	567.681	138.683	IBERIA	Louisiana	22045	512.5	49.15656703870
18	835.182	166.643	ST BERNARD	Louisiana	22087	753.9	49.70096566770
22	1322.458	197.232	LAFOURCHE	Louisiana	22057	1193.8	889.79469516500
22	753.654	137.685	ST MARY	Louisiana	22101	680.3	504.59846132800
22	1138.159	131.802	FAYETTE	Texas	48149	1027.4	305.05260246900
22	1314.325	244.619	PLAQUEMINES	Louisiana	22075	1186.5	235.20234393600
17	1126.406	153.146	AUSTIN	Texas	48015	1016.8	142.96840884600
17	1126.406	153.146	AUSTIN	Texas	48015	1016.8	0.10204969647
3	1126.406	153.146	AUSTIN	Texas	48015	1016.8	44.60999042730
22	1126.406	153.146	AUSTIN	Texas	48015	1016.8	376.20509192600
17	1764.639	216.283	CAMERON	Louisiana	22023	1593.0	101.31399609600
17	570.769	111.072	COMAL	Texas	48091	515.2	549.95935384800
3	777.171	114.004	HAYS	Texas	48209	701.6	127.74523112800
3	777.171	114.004	HAYS	Texas	48209	701.6	5.19192505202
17	777.171	114.004	HAYS	Texas	48209	701.6	5.19192505202
3	545.113	94.960	CALDWELL	Texas	48055	492.1	445.84701245300
18	4098.285	254.007	CALCASIEU	Louisiana	22019	3699.6	3.24220586424
17	1764.639	216.283	CAMERON	Louisiana	22023	1593.0	0.27881214803
17	567.681	138.683	IBERIA	Louisiana	22045	512.5	37.51917649770
17	1111.459	148.964	LEVY	Florida	12075	1003.3	122.17190522200
18	1764.639	216.283	CAMERON	Louisiana	22023	1593.0	1614.89108456000
17	1111.459	148.964	LEVY	Florida	12075	1003.3	0.48779449810
3	1111.459	148.964	LEVY	Florida	12075	1003.3	0.48779449810
17	322.387	82.321	LAFAYETTE	Louisiana	22055	291.0	0.48927759777
3	322.387	82.321	LAFAYETTE	Louisiana	22055	291.0	0.43910354790
17	322.387	82.321	LAFAYETTE	Louisiana	22055	291.0	0.43910354790
3	1138.159	131.802	FAYETTE	Texas	48149	1027.4	264.49164274100
22	835.182	166.643	ST BERNARD	Louisiana	22087	753.9	70.30430297450
17	3204.659	295.304	ORANGE/MOSQUITO	Florida	12095	2892.9	1582.23290669000
3	567.681	138.683	IBERIA	Louisiana	22045	512.5	0.25916912981
22	567.681	138.683	IBERIA	Louisiana	22045	512.5	0.25916912981
3	567.681	138.683	IBERIA	Louisiana	22045	512.5	26.65122862750
3	1408.132	186.489	VERMILLION	Louisiana	22113	1271.2	7.32970781024
17	1408.132	186.489	VERMILLION	Louisiana	22113	1271.2	7.32970781024
17	655.986	98.546	KENDALL	Texas	48259	592.2	221.05948590200
19	655.986	98.546	KENDALL	Texas	48259	592.2	0.00254605465
17	655.986	98.546	KENDALL	Texas	48259	592.2	0.00254605465
19	655.986	98.546	KENDALL	Texas	48259	592.2	434.92390153800
18	1130.447	144.459	JEFFERSON	Texas	48245	1020.5	688.10411027100
22	589.416	114.216	ASSUMPTION	Louisiana	22007	532.1	589.41619459100
15	1138.159	131.802	FAYETTE	Texas	48149	1027.4	250.60154984600
17	1947.394	206.202	HARRIS	Texas	48201	1758.0	1780.79973883000
22	1947.394	206.202	HARRIS	Texas	48201	1758.0	3.37121723529
17	1130.447	144.459	JEFFERSON	Texas	48245	1020.5	173.95157495500
3	1408.132	186.489	VERMILLION	Louisiana	22113	1271.2	26.68978013160
22	438.057	161.067	JEFFERSON	Louisiana	22051	395.4	326.54290725300
17	1408.132	186.489	VERMILLION	Louisiana	22113	1271.2	466.03345729600
22	835.182	166.643	ST BERNARD	Louisiana	22087	753.9	183.65839125100
22	567.681	138.683	IBERIA	Louisiana	22045	512.5	409.20986927100
17	942.985	167.626	WASHINGTON	Texas	48477	851.3	44.28737464600
17	1454.733	165.357	LIBERTY	Texas	48291	1313.2	10.46992117600
22	1454.733	165.357	LIBERTY	Texas	48291	1313.2	10.46992117600
17	1126.406	153.146	AUSTIN	Texas	48015	1016.8	499.98458166600
3	1126.406	153.146	AUSTIN	Texas	48015	1016.8	0.17515072357
15	1022.430	133.048	BASTROP	Texas	48021	923.0	114.17964729300
22	462.598	92.046	ST CHARLES	Louisiana	22089	417.6	461.00461735700
17	322.387	82.321	LAFAYETTE	Louisiana	22055	291.0	6.89271700636
17	1331.942	156.273	MONTGOMERY	Texas	48339	1202.4	280.69426292200
3	1331.942	156.273	MONTGOMERY	Texas	48339	1202.4	12.99434007750
17	1331.942	156.273	MONTGOMERY	Texas	48339	1202.4	12.99434007750
3	1022.430	133.048	BASTROP	Texas	48021	923.0	251.99354160800
3	998.770	140.175	GRIMES	Texas	48185	901.6	0.22818490230
17	998.770	140.175	GRIMES	Texas	48185	901.6	0.22818490230
3	1022.430	133.048	BASTROP	Texas	48021	923.0	6.90326667487
22	1022.430	133.048	BASTROP	Texas	48021	923.0	6.90326667487
17	998.770	140.175	GRIMES	Texas	48185	901.6	103.32915378400
3	998.770	140.175	GRIMES	Texas	48185	901.6	1.20898108566
17	998.770	140.175	GRIMES	Texas	48185	901.6	1.20898108566
22	275.204	71.858	ST JAMES	Louisiana	22093	248.4	275.20405461700
17	1454.733	165.357	LIBERTY	Texas	48291	1313.2	596.27080158900
3	942.985	167.626	WASHINGTON	Texas	48477	851.3	136.72989599200
17	381.905	80.839	ORANGE	Texas	48361	344.8	51.75407404580
18	381.905	80.839	ORANGE	Texas	48361	344.8	0.22926559778
17	381.905	80.839	ORANGE	Texas	48361	344.8	0.22926559778
