FID_us1920	AREA	PERIMETER	COUNTY	STATE	ID	CNTY_AREA	FID_us1870	AREA_1	PERIMETE_1	COUNTY_1	STATE_1	ID_1	CNTY_ARE_1	new_area
14	2065.687	254.062	GRAYS HARBOR/CHE	Washington	53027	1869.0	18	1113.426	211.434	PACIFIC	Washington	53049	1005.1	8.537
14	2065.687	254.062	GRAYS HARBOR/CHE	Washington	53027	1869.0	20	2407.470	259.849	LEWIS	Washington	53041	2173.3	2.576
15	4064.728	314.261	LINCOLN	Montana	30053	3624.0	10	20794.699	763.654	MISSOULA	Montana	30063	18771.8	4064.728
16	2145.583	238.446	BONNER	Idaho	16017	1748.0	7	14689.742	831.182	NEZ PERCES	Idaho	16069	13260.8	2145.583
17	1009.067	202.478	MASON	Washington	53045	930.0	5	2076.115	304.893	JEFFERSON	Washington	53031	1874.2	3.320
17	1009.067	202.478	MASON	Washington	53045	930.0	9	2066.593	253.281	CHEHALIS	Washington	53081	1865.6	11.194
17	1009.067	202.478	MASON	Washington	53045	930.0	11	993.570	200.424	MASON	Washington	53045	896.9	990.519
17	1009.067	202.478	MASON	Washington	53045	930.0	17	690.232	155.094	THURSTON	Washington	53067	623.1	4.028
18	2332.054	239.862	KING	Washington	53033	2111.0	3	31067.588	839.401	STEVENS	Washington	53065	28045.4	0.002
18	2332.054	239.862	KING	Washington	53033	2111.0	6	2341.395	226.402	SNOHOMISH	Washington	53061	2113.6	9.592
18	2332.054	239.862	KING	Washington	53033	2111.0	12	2310.204	234.129	KING	Washington	53033	2085.5	2310.179
18	2332.054	239.862	KING	Washington	53033	2111.0	14	8092.024	479.757	YAKIMA	Washington	53077	7304.9	0.056
18	2332.054	239.862	KING	Washington	53033	2111.0	2319	0.000	0.000	PIERCE	Washington	53053	1689.9	0.003
19	6933.342	428.552	FLATHEAD	Montana	30029	6109.0	10	20794.699	763.654	MISSOULA	Montana	30063	18771.8	5890.502
19	6933.342	428.552	FLATHEAD	Montana	30029	6109.0	13	13379.131	810.640	DEER LODGE	Montana	30023	12077.6	1042.829
19	6933.342	428.552	FLATHEAD	Montana	30029	6109.0	31	3006.467	403.945	LEWIS AND CLARKE	Montana	30049	2714.0	0.001
20	2036.666	251.062	DOUGLAS	Washington	53017	1787.0	3	31067.588	839.401	STEVENS	Washington	53065	28045.4	2036.656
20	2036.666	251.062	DOUGLAS	Washington	53017	1787.0	14	8092.024	479.757	YAKIMA	Washington	53077	7304.9	0.010
21	3397.535	290.577	GLACIER	Montana	30035	2981.0	10	20794.699	763.654	MISSOULA	Montana	30063	18771.8	534.153
21	3397.535	290.577	GLACIER	Montana	30035	2981.0	13	13379.131	810.640	DEER LODGE	Montana	30023	12077.6	2859.721
22	7766.643	465.764	AROOSTOOK	Maine	23003	6453.0	15	7766.643	465.764	AROOSTOOK	Maine	23003	7011.1	7766.643
23	2177.642	202.956	TOOLE	Montana	30101	1958.0	13	13379.131	810.640	DEER LODGE	Montana	30023	12077.6	181.361
23	2177.642	202.956	TOOLE	Montana	30101	1958.0	16	16341.592	513.072	CHOTEAU	Montana	30015	14751.9	1995.831
24	3110.100	283.730	GRANT	Washington	53025	2720.0	3	31067.588	839.401	STEVENS	Washington	53065	28045.4	3110.088
24	3110.100	283.730	GRANT	Washington	53025	2720.0	14	8092.024	479.757	YAKIMA	Washington	53077	7304.9	0.012
25	2594.069	253.370	KITTITAS	Washington	53037	2329.0	3	31067.588	839.401	STEVENS	Washington	53065	28045.4	0.002
25	2594.069	253.370	KITTITAS	Washington	53037	2329.0	12	2310.204	234.129	KING	Washington	53033	2085.5	0.010
25	2594.069	253.370	KITTITAS	Washington	53037	2329.0	14	8092.024	479.757	YAKIMA	Washington	53077	7304.9	2594.056
26	2599.097	229.696	LINCOLN	Washington	53043	2302.0	3	31067.588	839.401	STEVENS	Washington	53065	28045.4	2599.097
27	1573.449	189.660	LIBERTY	Montana	30051	1451.0	16	16341.592	513.072	CHOTEAU	Montana	30015	14751.9	1573.440
28	773.987	162.858	THURSTON	Washington	53067	709.0	9	2066.593	253.281	CHEHALIS	Washington	53081	1865.6	12.858
28	773.987	162.858	THURSTON	Washington	53067	709.0	11	993.570	200.424	MASON	Washington	53045	896.9	0.898
28	773.987	162.858	THURSTON	Washington	53067	709.0	17	690.232	155.094	THURSTON	Washington	53067	623.1	686.062
28	773.987	162.858	THURSTON	Washington	53067	709.0	20	2407.470	259.849	LEWIS	Washington	53041	2173.3	74.168
29	3233.057	266.843	HILL	Montana	30041	2892.0	16	16341.592	513.072	CHOTEAU	Montana	30015	14751.9	3233.057
30	2020.219	202.137	SPOKANE	Washington	53063	1756.0	3	31067.588	839.401	STEVENS	Washington	53065	28045.4	2020.219
31	951.049	203.493	PACIFIC	Washington	53049	895.0	9	2066.593	253.281	CHEHALIS	Washington	53081	1865.6	0.000
31	951.049	203.493	PACIFIC	Washington	53049	895.0	18	1113.426	211.434	PACIFIC	Washington	53049	1005.1	951.040
32	3109.473	359.309	SANDERS	Montana	30089	2861.0	10	20794.699	763.654	MISSOULA	Montana	30063	18771.8	3109.471
32	3109.473	359.309	SANDERS	Montana	30089	2861.0	21	5508.934	388.906	SHOSHONE	Idaho	16079	4973.0	0.002
33	4634.770	317.773	BLAINE	Montana	30005	4229.0	16	16341.592	513.072	CHOTEAU	Montana	30015	14751.9	1680.162
33	4634.770	317.773	BLAINE	Montana	30005	4229.0	19	43443.277	1090.762	BIG HORN	Montana	30003	39217.2	2954.334
34	1323.438	167.543	KOOTENAI	Idaho	16055	1253.0	7	14689.742	831.182	NEZ PERCES	Idaho	16069	13260.8	1321.429
34	1323.438	167.543	KOOTENAI	Idaho	16055	1253.0	21	5508.934	388.906	SHOSHONE	Idaho	16079	4973.0	2.010
35	2695.292	263.624	LEWIS	Washington	53041	2369.0	14	8092.024	479.757	YAKIMA	Washington	53077	7304.9	36.513
35	2695.292	263.624	LEWIS	Washington	53041	2369.0	18	1113.426	211.434	PACIFIC	Washington	53049	1005.1	13.479
35	2695.292	263.624	LEWIS	Washington	53041	2369.0	20	2407.470	259.849	LEWIS	Washington	53041	2173.3	2329.086
35	2695.292	263.624	LEWIS	Washington	53041	2369.0	24	201.340	78.343	WAHKIAKUM	Washington	53069	181.8	73.129
35	2695.292	263.624	LEWIS	Washington	53041	2369.0	26	425.635	99.201	COWLITZ	Washington	53015	384.2	0.012
35	2695.292	263.624	LEWIS	Washington	53041	2369.0	28	1513.351	167.716	CLARKE	Washington	53011	1366.1	0.222
35	2695.292	263.624	LEWIS	Washington	53041	2369.0	29	2285.150	201.056	SKAMANIA	Washington	53059	2062.9	237.421
35	2695.292	263.624	LEWIS	Washington	53041	2369.0	2319	0.000	0.000	PIERCE	Washington	53053	1689.9	5.430
36	2459.539	249.448	SHOSHONE	Idaho	16079	2597.0	10	20794.699	763.654	MISSOULA	Montana	30063	18771.8	0.004
36	2459.539	249.448	SHOSHONE	Idaho	16079	2597.0	21	5508.934	388.906	SHOSHONE	Idaho	16079	4973.0	2459.535
37	5697.038	382.074	PHILLIPS	Montana	30071	5178.0	19	43443.277	1090.762	BIG HORN	Montana	30003	39217.2	2555.431
37	5697.038	382.074	PHILLIPS	Montana	30071	5178.0	22	166398.000	2168.897	UNORGANIZED DK	North Dakota	57999	150211.2	3139.926
38	1778.637	251.057	PONDERA	Montana	30073	1658.0	13	13379.131	810.640	DEER LODGE	Montana	30023	12077.6	999.957
38	1778.637	251.057	PONDERA	Montana	30073	1658.0	16	16341.592	513.072	CHOTEAU	Montana	30015	14751.9	778.680
39	4671.225	315.627	YAKIMA	Washington	53077	5059.0	14	8092.024	479.757	YAKIMA	Washington	53077	7304.9	3798.011
39	4671.225	315.627	YAKIMA	Washington	53077	5059.0	20	2407.470	259.849	LEWIS	Washington	53041	2173.3	0.007
39	4671.225	315.627	YAKIMA	Washington	53077	5059.0	29	2285.150	201.056	SKAMANIA	Washington	53059	2062.9	1.739
39	4671.225	315.627	YAKIMA	Washington	53077	5059.0	39	3947.414	330.695	KLIKITAT	Washington	53039	3563.4	871.468
39	4671.225	315.627	YAKIMA	Washington	53077	5059.0	2319	0.000	0.000	PIERCE	Washington	53053	1689.9	0.001
40	6193.440	364.700	VALLEY	Montana	30105	5447.0	22	166398.000	2168.897	UNORGANIZED DK	North Dakota	57999	150211.2	6193.432
41	2849.626	243.869	SHERIDAN	Montana	30091	2686.0	22	166398.000	2168.897	UNORGANIZED DK	North Dakota	57999	150211.2	2849.616
42	268.065	89.484	WAHKIAKUM	Washington	53069	267.0	18	1113.426	211.434	PACIFIC	Washington	53049	1005.1	140.248
42	268.065	89.484	WAHKIAKUM	Washington	53069	267.0	24	201.340	78.343	WAHKIAKUM	Washington	53069	181.8	127.813
42	268.065	89.484	WAHKIAKUM	Washington	53069	267.0	25	1037.722	152.596	CLATSOP	Oregon	41007	936.8	0.001
42	268.065	89.484	WAHKIAKUM	Washington	53069	267.0	26	425.635	99.201	COWLITZ	Washington	53015	384.2	0.001
42	268.065	89.484	WAHKIAKUM	Washington	53069	267.0	34	756.518	114.099	COLUMBIA	Oregon	41009	682.9	0.002
43	1440.829	165.958	DIVIDE	North Dakota	38023	1270.0	22	166398.000	2168.897	UNORGANIZED DK	North Dakota	57999	150211.2	1440.737
44	2106.058	216.068	ADAMS	Washington	53001	1912.0	3	31067.588	839.401	STEVENS	Washington	53065	28045.4	2106.058
45	2533.068	244.671	TETON	Montana	30099	2044.0	13	13379.131	810.640	DEER LODGE	Montana	30023	12077.6	1620.620
45	2533.068	244.671	TETON	Montana	30099	2044.0	16	16341.592	513.072	CHOTEAU	Montana	30015	14751.9	909.811
45	2533.068	244.671	TETON	Montana	30099	2044.0	31	3006.467	403.945	LEWIS AND CLARKE	Montana	30049	2714.0	2.637
46	1256.581	153.722	BURKE	North Dakota	38013	1113.0	22	166398.000	2168.897	UNORGANIZED DK	North Dakota	57999	150211.2	1256.146
47	881.069	139.196	CLATSOP	Oregon	41007	821.0	24	201.340	78.343	WAHKIAKUM	Washington	53069	181.8	0.000
47	881.069	139.196	CLATSOP	Oregon	41007	821.0	25	1037.722	152.596	CLATSOP	Oregon	41007	936.8	881.061
47	881.069	139.196	CLATSOP	Oregon	41007	821.0	34	756.518	114.099	COLUMBIA	Oregon	41009	682.9	0.001
48	1307.325	165.586	COWLITZ	Washington	53015	1153.0	20	2407.470	259.849	LEWIS	Washington	53041	2173.3	1.221
48	1307.325	165.586	COWLITZ	Washington	53015	1153.0	24	201.340	78.343	WAHKIAKUM	Washington	53069	181.8	0.398
48	1307.325	165.586	COWLITZ	Washington	53015	1153.0	26	425.635	99.201	COWLITZ	Washington	53015	384.2	425.622
48	1307.325	165.586	COWLITZ	Washington	53015	1153.0	28	1513.351	167.716	CLARKE	Washington	53011	1366.1	825.459
48	1307.325	165.586	COWLITZ	Washington	53015	1153.0	29	2285.150	201.056	SKAMANIA	Washington	53059	2062.9	54.626
49	1004.015	170.182	RENVILLE	North Dakota	38075	899.0	22	166398.000	2168.897	UNORGANIZED DK	North Dakota	57999	150211.2	1004.003
50	4772.634	338.438	PISCATAQUIS	Maine	23021	3770.0	27	4772.634	338.438	PISCATAQUIS	Maine	23021	4308.4	4772.634
51	1019.800	158.932	BENEWAH	Idaho	16009	786.0	7	14689.742	831.182	NEZ PERCES	Idaho	16069	13260.8	1018.729
51	1019.800	158.932	BENEWAH	Idaho	16009	786.0	21	5508.934	388.906	SHOSHONE	Idaho	16079	4973.0	1.071
52	1881.575	208.713	BOTTINEAU	North Dakota	38009	1681.0	22	166398.000	2168.897	UNORGANIZED DK	North Dakota	57999	150211.2	1881.575
53	4354.866	302.485	CHOUTEAU	Montana	30015	4213.0	16	16341.592	513.072	CHOTEAU	Montana	30015	14751.9	4354.186
53	4354.866	302.485	CHOUTEAU	Montana	30015	4213.0	43	11390.034	465.334	MEAGHER	Montana	30059	10282.0	0.680
54	1029.800	131.497	ROLETTE	North Dakota	38079	918.0	22	166398.000	2168.897	UNORGANIZED DK	North Dakota	57999	150211.2	1029.784
55	2404.586	247.805	WHITMAN	Washington	53075	2108.0	3	31067.588	839.401	STEVENS	Washington	53065	28045.4	2404.561
55	2404.586	247.805	WHITMAN	Washington	53075	2108.0	41	3879.848	287.986	WALLA WALLA	Washington	53071	3502.4	0.025
56	1162.151	143.626	TOWNER	North Dakota	38095	1037.0	22	166398.000	2168.897	UNORGANIZED DK	North Dakota	57999	150211.2	1162.151
57	3947.462	391.430	PENOBSCOT	Maine	23019	3258.0	30	3947.462	391.430	PENOBSCOT	Maine	23019	3563.5	3947.462
58	1694.407	170.738	CAVALIER	North Dakota	38019	1494.0	22	166398.000	2168.897	UNORGANIZED DK	North Dakota	57999	150211.2	1165.768
58	1694.407	170.738	CAVALIER	North Dakota	38019	1494.0	32	10538.789	533.053	PEMBINA	North Dakota	57021	9513.6	528.638
59	3871.328	371.501	LEWIS AND CLARK	Montana	30049	3447.0	13	13379.131	810.640	DEER LODGE	Montana	30023	12077.6	791.694
59	3871.328	371.501	LEWIS AND CLARK	Montana	30049	3447.0	31	3006.467	403.945	LEWIS AND CLARKE	Montana	30049	2714.0	2816.484
59	3871.328	371.501	LEWIS AND CLARK	Montana	30049	3447.0	43	11390.034	465.334	MEAGHER	Montana	30059	10282.0	263.014
59	3871.328	371.501	LEWIS AND CLARK	Montana	30049	3447.0	61	2651.217	213.684	JEFFERSON	Montana	30043	2393.3	0.136
60	1201.646	139.638	PEMBINA	North Dakota	38067	1117.0	23	7962.710	424.461	KITTSON/PEMBINA	Minnesota	27069	7188.1	0.006
60	1201.646	139.638	PEMBINA	North Dakota	38067	1117.0	32	10538.789	533.053	PEMBINA	North Dakota	57021	9513.6	1201.640
61	1268.800	148.582	KITTSON/PEMBINA	Minnesota	27069	1111.0	23	7962.710	424.461	KITTSON/PEMBINA	Minnesota	27069	7188.1	1268.728
61	1268.800	148.582	KITTSON/PEMBINA	Minnesota	27069	1111.0	32	10538.789	533.053	PEMBINA	North Dakota	57021	9513.6	0.007
62	1844.705	195.535	ROSEAU	Minnesota	27135	1670.0	23	7962.710	424.461	KITTSON/PEMBINA	Minnesota	27069	7188.1	1844.678
63	1869.769	196.408	SKAMANIA	Washington	53059	1685.0	14	8092.024	479.757	YAKIMA	Washington	53077	7304.9	3.260
63	1869.769	196.408	SKAMANIA	Washington	53059	1685.0	29	2285.150	201.056	SKAMANIA	Washington	53059	2062.9	1863.194
63	1869.769	196.408	SKAMANIA	Washington	53059	1685.0	39	3947.414	330.695	KLIKITAT	Washington	53039	3563.4	3.314
63	1869.769	196.408	SKAMANIA	Washington	53059	1685.0	46	22467.291	798.876	WASCO	Oregon	41065	20281.7	0.000
64	4486.390	433.480	SOMERSET	Maine	23025	3633.0	33	4486.390	433.480	SOMERSET	Maine	23025	4050.0	4486.390
65	756.518	114.101	COLUMBIA	Oregon	41009	662.0	24	201.340	78.343	WAHKIAKUM	Washington	53069	181.8	0.001
65	756.518	114.101	COLUMBIA	Oregon	41009	662.0	25	1037.722	152.596	CLATSOP	Oregon	41007	936.8	0.003
65	756.518	114.101	COLUMBIA	Oregon	41009	662.0	34	756.518	114.099	COLUMBIA	Oregon	41009	682.9	756.514
66	2232.648	260.058	WARD	North Dakota	38101	2054.0	22	166398.000	2168.897	UNORGANIZED DK	North Dakota	57999	150211.2	2232.648
67	2572.140	282.940	ROOSEVELT	Montana	30085	2353.0	22	166398.000	2168.897	UNORGANIZED DK	North Dakota	57999	150211.2	2572.140
68	1189.988	205.917	MINERAL	Montana	30061	1230.0	10	20794.699	763.654	MISSOULA	Montana	30063	18771.8	1189.985
68	1189.988	205.917	MINERAL	Montana	30061	1230.0	21	5508.934	388.906	SHOSHONE	Idaho	16079	4973.0	0.003
69	2400.118	233.083	WILLIAMS	North Dakota	38105	2138.0	22	166398.000	2168.897	UNORGANIZED DK	North Dakota	57999	150211.2	2400.118
70	3553.143	331.076	MISSOULA	Montana	30063	3173.0	10	20794.699	763.654	MISSOULA	Montana	30063	18771.8	3499.195
70	3553.143	331.076	MISSOULA	Montana	30063	3173.0	13	13379.131	810.640	DEER LODGE	Montana	30023	12077.6	53.945
70	3553.143	331.076	MISSOULA	Montana	30063	3173.0	21	5508.934	388.906	SHOSHONE	Idaho	16079	4973.0	0.004
71	1420.422	180.347	FRANKLIN	Washington	53021	1206.0	3	31067.588	839.401	STEVENS	Washington	53065	28045.4	1383.792
71	1420.422	180.347	FRANKLIN	Washington	53021	1206.0	14	8092.024	479.757	YAKIMA	Washington	53077	7304.9	3.864
71	1420.422	180.347	FRANKLIN	Washington	53021	1206.0	39	3947.414	330.695	KLIKITAT	Washington	53039	3563.4	32.760
71	1420.422	180.347	FRANKLIN	Washington	53021	1206.0	41	3879.848	287.986	WALLA WALLA	Washington	53071	3502.4	0.006
72	1919.569	194.261	BENTON	Washington	53005	1671.0	3	31067.588	839.401	STEVENS	Washington	53065	28045.4	0.000
72	1919.569	194.261	BENTON	Washington	53005	1671.0	14	8092.024	479.757	YAKIMA	Washington	53077	7304.9	956.034
72	1919.569	194.261	BENTON	Washington	53005	1671.0	39	3947.414	330.695	KLIKITAT	Washington	53039	3563.4	963.416
72	1919.569	194.261	BENTON	Washington	53005	1671.0	41	3879.848	287.986	WALLA WALLA	Washington	53071	3502.4	0.000
72	1919.569	194.261	BENTON	Washington	53005	1671.0	51	5631.589	361.109	UMATILLA	Oregon	41059	5083.8	0.119
73	1218.012	154.283	LATAH	Idaho	16057	1071.0	7	14689.742	831.182	NEZ PERCES	Idaho	16069	13260.8	1218.012
74	2557.874	303.732	POWELL	Montana	30077	2329.0	10	20794.699	763.654	MISSOULA	Montana	30063	18771.8	6.801
74	2557.874	303.732	POWELL	Montana	30077	2329.0	13	13379.131	810.640	DEER LODGE	Montana	30023	12077.6	2526.842
74	2557.874	303.732	POWELL	Montana	30077	2329.0	31	3006.467	403.945	LEWIS AND CLARKE	Montana	30049	2714.0	24.232
74	2557.874	303.732	POWELL	Montana	30077	2329.0	61	2651.217	213.684	JEFFERSON	Montana	30043	2393.3	0.001
75	2125.298	211.093	MOUNTRAIL	North Dakota	38061	1914.0	22	166398.000	2168.897	UNORGANIZED DK	North Dakota	57999	150211.2	2125.298
76	2118.429	196.859	MCHENRY	North Dakota	38049	1888.0	22	166398.000	2168.897	UNORGANIZED DK	North Dakota	57999	150211.2	2118.429
77	1155.150	198.787	TILLAMOOK	Oregon	41057	1125.0	25	1037.722	152.596	CLATSOP	Oregon	41007	936.8	146.877
77	1155.150	198.787	TILLAMOOK	Oregon	41057	1125.0	34	756.518	114.099	COLUMBIA	Oregon	41009	682.9	0.000
77	1155.150	198.787	TILLAMOOK	Oregon	41057	1125.0	36	1427.210	223.737	TILLAMOOK	Oregon	41057	1288.4	1006.182
77	1155.150	198.787	TILLAMOOK	Oregon	41057	1125.0	38	780.556	148.838	WASHINGTON	Oregon	41067	704.6	0.001
77	1155.150	198.787	TILLAMOOK	Oregon	41057	1125.0	45	757.874	142.843	YAMHILL	Oregon	41071	684.1	2.088
78	3475.010	263.038	KOOCHICHING	Minnesota	27071	3141.0	35	6926.054	516.453	ITASCA	Minnesota	27061	6252.3	3474.792
78	3475.010	263.038	KOOCHICHING	Minnesota	27071	3141.0	37	7436.140	409.692	ST LOUIS	Minnesota	27137	6712.8	0.001
78	3475.010	263.038	KOOCHICHING	Minnesota	27071	3141.0	48	3275.441	268.973	BELTRAMI	Minnesota	27007	2956.8	0.144
79	730.352	120.336	CLARK	Washington	53011	634.0	28	1513.351	167.716	CLARKE	Washington	53011	1366.1	687.599
79	730.352	120.336	CLARK	Washington	53011	634.0	29	2285.150	201.056	SKAMANIA	Washington	53059	2062.9	42.745
79	730.352	120.336	CLARK	Washington	53011	634.0	42	487.557	137.701	MULTNOMAH	Oregon	41051	440.1	0.008
80	7436.140	409.692	ST LOUIS	Minnesota	27137	6503.0	35	6926.054	516.453	ITASCA	Minnesota	27061	6252.3	0.003
80	7436.140	409.692	ST LOUIS	Minnesota	27137	6503.0	37	7436.140	409.692	ST LOUIS	Minnesota	27137	6712.8	7436.075
80	7436.140	409.692	ST LOUIS	Minnesota	27137	6503.0	44	4501.451	366.996	LAKE	Minnesota	27075	4063.6	0.003
80	7436.140	409.692	ST LOUIS	Minnesota	27137	6503.0	91	929.906	125.220	CARLTON	Minnesota	27017	839.4	0.000
80	7436.140	409.692	ST LOUIS	Minnesota	27137	6503.0	92	1457.865	166.093	DOUGLAS	Wisconsin	55031	1316.0	0.004
81	1178.059	178.945	PIERCE	North Dakota	38069	1055.0	22	166398.000	2168.897	UNORGANIZED DK	North Dakota	57999	150211.2	1178.059
82	3944.021	360.761	CASCADE	Montana	30013	3411.0	16	16341.592	513.072	CHOTEAU	Montana	30015	14751.9	910.246
82	3944.021	360.761	CASCADE	Montana	30013	3411.0	31	3006.467	403.945	LEWIS AND CLARKE	Montana	30049	2714.0	138.674
82	3944.021	360.761	CASCADE	Montana	30013	3411.0	43	11390.034	465.334	MEAGHER	Montana	30059	10282.0	2895.102
83	790.331	148.743	WASHINGTON	Oregon	41067	731.0	25	1037.722	152.596	CLATSOP	Oregon	41007	936.8	9.775
83	790.331	148.743	WASHINGTON	Oregon	41067	731.0	34	756.518	114.099	COLUMBIA	Oregon	41009	682.9	0.001
83	790.331	148.743	WASHINGTON	Oregon	41067	731.0	36	1427.210	223.737	TILLAMOOK	Oregon	41057	1288.4	0.002
83	790.331	148.743	WASHINGTON	Oregon	41067	731.0	38	780.556	148.838	WASHINGTON	Oregon	41067	704.6	780.550
83	790.331	148.743	WASHINGTON	Oregon	41067	731.0	42	487.557	137.701	MULTNOMAH	Oregon	41051	440.1	0.000
83	790.331	148.743	WASHINGTON	Oregon	41067	731.0	45	757.874	142.843	YAMHILL	Oregon	41071	684.1	0.003
83	790.331	148.743	WASHINGTON	Oregon	41067	731.0	49	2012.157	206.550	CLACKAMAS	Oregon	41005	1816.4	0.000
84	1447.669	187.231	RAMSEY	North Dakota	38071	1205.0	22	166398.000	2168.897	UNORGANIZED DK	North Dakota	57999	150211.2	1294.552
84	1447.669	187.231	RAMSEY	North Dakota	38071	1205.0	32	10538.789	533.053	PEMBINA	North Dakota	57021	9513.6	153.117
85	3158.279	275.845	CLEARWATER	Idaho	16035	2508.0	7	14689.742	831.182	NEZ PERCES	Idaho	16069	13260.8	111.968
85	3158.279	275.845	CLEARWATER	Idaho	16035	2508.0	21	5508.934	388.906	SHOSHONE	Idaho	16079	4973.0	3046.310
86	1423.045	164.752	WALSH	North Dakota	38099	1282.0	22	166398.000	2168.897	UNORGANIZED DK	North Dakota	57999	150211.2	0.536
86	1423.045	164.752	WALSH	North Dakota	38099	1282.0	23	7962.710	424.461	KITTSON/PEMBINA	Minnesota	27069	7188.1	0.001
86	1423.045	164.752	WALSH	North Dakota	38099	1282.0	32	10538.789	533.053	PEMBINA	North Dakota	57021	9513.6	1422.508
87	2026.794	205.999	MARSHALL	Minnesota	27089	1788.0	23	7962.710	424.461	KITTSON/PEMBINA	Minnesota	27069	7188.1	2017.242
87	2026.794	205.999	MARSHALL	Minnesota	27089	1788.0	32	10538.789	533.053	PEMBINA	North Dakota	57021	9513.6	0.003
87	2026.794	205.999	MARSHALL	Minnesota	27089	1788.0	47	4977.805	292.149	POLK	Minnesota	27119	4493.6	9.549
