FID_us1900	AREA	PERIMETER	COUNTY	STATE	ID	CNTY_AREA	FID_us1870	AREA_1	PERIMETE_1	COUNTY_1	STATE_1	ID_1	CNTY_ARE_1	new_area
11	5889.330	383.759	KOOTENAI	Idaho	16055	5595.0	21	5508.934	388.906	SHOSHONE	Idaho	16079	4973.0	0.001
12	399.128	147.657	KITSAP	Washington	53035	407.0	8	399.121	147.656	KITSAP	Washington	53035	360.3	399.121
12	399.128	147.657	KITSAP	Washington	53035	407.0	2319	0.000	0.000	PIERCE	Washington	53053	1689.9	0.007
13	2065.708	254.062	GRAYS HARBOR/CHE	Washington	53027	1968.0	5	2076.115	304.893	JEFFERSON	Washington	53031	1874.2	11.850
13	2065.708	254.062	GRAYS HARBOR/CHE	Washington	53027	1968.0	9	2066.593	253.281	CHEHALIS	Washington	53081	1865.6	2042.554
13	2065.708	254.062	GRAYS HARBOR/CHE	Washington	53027	1968.0	11	993.570	200.424	MASON	Washington	53045	896.9	0.178
13	2065.708	254.062	GRAYS HARBOR/CHE	Washington	53027	1968.0	17	690.232	155.094	THURSTON	Washington	53067	623.1	0.001
13	2065.708	254.062	GRAYS HARBOR/CHE	Washington	53027	1968.0	18	1113.426	211.434	PACIFIC	Washington	53049	1005.1	8.554
13	2065.708	254.062	GRAYS HARBOR/CHE	Washington	53027	1968.0	20	2407.470	259.849	LEWIS	Washington	53041	2173.3	2.570
14	10741.881	507.442	FLATHEAD	Montana	30029	8419.0	7	14689.742	831.182	NEZ PERCES	Idaho	16069	13260.8	0.000
14	10741.881	507.442	FLATHEAD	Montana	30029	8419.0	10	20794.699	763.654	MISSOULA	Montana	30063	18771.8	9699.043
14	10741.881	507.442	FLATHEAD	Montana	30029	8419.0	13	13379.131	810.640	DEER LODGE	Montana	30023	12077.6	1042.838
15	1009.285	202.524	MASON	Washington	53045	993.0	5	2076.115	304.893	JEFFERSON	Washington	53031	1874.2	3.333
15	1009.285	202.524	MASON	Washington	53045	993.0	9	2066.593	253.281	CHEHALIS	Washington	53081	1865.6	11.180
15	1009.285	202.524	MASON	Washington	53045	993.0	11	993.570	200.424	MASON	Washington	53045	896.9	990.743
15	1009.285	202.524	MASON	Washington	53045	993.0	17	690.232	155.094	THURSTON	Washington	53067	623.1	4.029
16	2319.848	234.471	KING	Washington	53033	2051.0	3	31067.588	839.401	STEVENS	Washington	53065	28045.4	0.002
16	2319.848	234.471	KING	Washington	53033	2051.0	6	2341.395	226.402	SNOHOMISH	Washington	53061	2113.6	9.593
16	2319.848	234.471	KING	Washington	53033	2051.0	12	2310.204	234.129	KING	Washington	53033	2085.5	2310.201
16	2319.848	234.471	KING	Washington	53033	2051.0	14	8092.024	479.757	YAKIMA	Washington	53077	7304.9	0.050
17	5146.754	349.292	DOUGLAS	Washington	53017	4768.0	3	31067.588	839.401	STEVENS	Washington	53065	28045.4	5146.750
17	5146.754	349.292	DOUGLAS	Washington	53017	4768.0	14	8092.024	479.757	YAKIMA	Washington	53077	7304.9	0.004
18	8513.229	452.848	TETON	Montana	30099	7588.0	10	20794.699	763.654	MISSOULA	Montana	30063	18771.8	534.150
18	8513.229	452.848	TETON	Montana	30099	7588.0	13	13379.131	810.640	DEER LODGE	Montana	30023	12077.6	5661.679
18	8513.229	452.848	TETON	Montana	30099	7588.0	16	16341.592	513.072	CHOTEAU	Montana	30015	14751.9	2311.122
18	8513.229	452.848	TETON	Montana	30099	7588.0	31	3006.467	403.945	LEWIS AND CLARKE	Montana	30049	2714.0	2.638
19	7766.643	465.764	AROOSTOOK	Maine	23003	6408.0	15	7766.643	465.764	AROOSTOOK	Maine	23003	7011.1	7766.643
20	2594.094	253.373	KITTITAS	Washington	53037	2414.0	3	31067.588	839.401	STEVENS	Washington	53065	28045.4	0.001
20	2594.094	253.373	KITTITAS	Washington	53037	2414.0	12	2310.204	234.129	KING	Washington	53033	2085.5	0.001
20	2594.094	253.373	KITTITAS	Washington	53037	2414.0	14	8092.024	479.757	YAKIMA	Washington	53077	7304.9	2594.093
21	2599.111	229.699	LINCOLN	Washington	53043	2299.0	3	31067.588	839.401	STEVENS	Washington	53065	28045.4	2599.111
22	17734.066	603.969	CHOUTEAU	Montana	30015	16049.0	16	16341.592	513.072	CHOTEAU	Montana	30015	14751.9	12208.305
22	17734.066	603.969	CHOUTEAU	Montana	30015	16049.0	19	43443.277	1090.762	BIG HORN	Montana	30003	39217.2	5508.860
22	17734.066	603.969	CHOUTEAU	Montana	30015	16049.0	22	166398.000	2168.897	UNORGANIZED DK	North Dakota	57999	150211.2	15.952
22	17734.066	603.969	CHOUTEAU	Montana	30015	16049.0	43	11390.034	465.334	MEAGHER	Montana	30059	10282.0	0.710
23	790.833	171.683	THURSTON	Washington	53067	763.0	9	2066.593	253.281	CHEHALIS	Washington	53081	1865.6	12.860
23	790.833	171.683	THURSTON	Washington	53067	763.0	11	993.570	200.424	MASON	Washington	53045	896.9	0.898
23	790.833	171.683	THURSTON	Washington	53067	763.0	17	690.232	155.094	THURSTON	Washington	53067	623.1	686.064
23	790.833	171.683	THURSTON	Washington	53067	763.0	20	2407.470	259.849	LEWIS	Washington	53041	2173.3	89.843
23	790.833	171.683	THURSTON	Washington	53067	763.0	2319	0.000	0.000	PIERCE	Washington	53053	1689.9	1.169
24	8308.169	483.755	MISSOULA	Montana	30063	6385.0	7	14689.742	831.182	NEZ PERCES	Idaho	16069	13260.8	0.000
24	8308.169	483.755	MISSOULA	Montana	30063	6385.0	10	20794.699	763.654	MISSOULA	Montana	30063	18771.8	8063.181
24	8308.169	483.755	MISSOULA	Montana	30063	6385.0	13	13379.131	810.640	DEER LODGE	Montana	30023	12077.6	244.988
25	2020.223	202.138	SPOKANE	Washington	53063	1777.0	3	31067.588	839.401	STEVENS	Washington	53065	28045.4	2020.223
26	957.093	204.442	PACIFIC	Washington	53049	925.0	18	1113.426	211.434	PACIFIC	Washington	53049	1005.1	956.720
26	957.093	204.442	PACIFIC	Washington	53049	925.0	24	201.340	78.343	WAHKIAKUM	Washington	53069	181.8	0.373
27	2679.021	264.022	LEWIS	Washington	53041	2336.0	14	8092.024	479.757	YAKIMA	Washington	53077	7304.9	36.511
27	2679.021	264.022	LEWIS	Washington	53041	2336.0	18	1113.426	211.434	PACIFIC	Washington	53049	1005.1	12.320
27	2679.021	264.022	LEWIS	Washington	53041	2336.0	20	2407.470	259.849	LEWIS	Washington	53041	2173.3	2313.327
27	2679.021	264.022	LEWIS	Washington	53041	2336.0	24	201.340	78.343	WAHKIAKUM	Washington	53069	181.8	75.020
27	2679.021	264.022	LEWIS	Washington	53041	2336.0	26	425.635	99.201	COWLITZ	Washington	53015	384.2	0.006
27	2679.021	264.022	LEWIS	Washington	53041	2336.0	28	1513.351	167.716	CLARKE	Washington	53011	1366.1	0.155
27	2679.021	264.022	LEWIS	Washington	53041	2336.0	29	2285.150	201.056	SKAMANIA	Washington	53059	2062.9	237.420
27	2679.021	264.022	LEWIS	Washington	53041	2336.0	2319	0.000	0.000	PIERCE	Washington	53053	1689.9	4.261
28	5508.911	388.700	SHOSHONE	Idaho	16079	4677.0	7	14689.742	831.182	NEZ PERCES	Idaho	16069	13260.8	4.728
28	5508.911	388.700	SHOSHONE	Idaho	16079	4677.0	21	5508.934	388.906	SHOSHONE	Idaho	16079	4973.0	5504.183
29	14741.601	634.314	VALLEY	Montana	30105	13368.0	19	43443.277	1090.762	BIG HORN	Montana	30003	39217.2	0.908
29	14741.601	634.314	VALLEY	Montana	30105	13368.0	22	166398.000	2168.897	UNORGANIZED DK	North Dakota	57999	150211.2	14740.693
30	6127.147	404.130	YAKIMA	Washington	53077	5784.0	14	8092.024	479.757	YAKIMA	Washington	53077	7304.9	4756.633
30	6127.147	404.130	YAKIMA	Washington	53077	5784.0	20	2407.470	259.849	LEWIS	Washington	53041	2173.3	0.001
30	6127.147	404.130	YAKIMA	Washington	53077	5784.0	29	2285.150	201.056	SKAMANIA	Washington	53059	2062.9	1.314
30	6127.147	404.130	YAKIMA	Washington	53077	5784.0	39	3947.414	330.695	KLIKITAT	Washington	53039	3563.4	1369.199
31	6599.344	450.874	BELTRAMI	Minnesota	27007	4680.0	23	7962.710	424.461	KITTSON/PEMBINA	Minnesota	27069	7188.1	2827.971
31	6599.344	450.874	BELTRAMI	Minnesota	27007	4680.0	35	6926.054	516.453	ITASCA	Minnesota	27061	6252.3	256.111
31	6599.344	450.874	BELTRAMI	Minnesota	27007	4680.0	47	4977.805	292.149	POLK	Minnesota	27119	4493.6	0.090
31	6599.344	450.874	BELTRAMI	Minnesota	27007	4680.0	48	3275.441	268.973	BELTRAMI	Minnesota	27007	2956.8	3274.240
31	6599.344	450.874	BELTRAMI	Minnesota	27007	4680.0	60	5614.156	379.112	CASS	Minnesota	27021	5068.0	240.783
31	6599.344	450.874	BELTRAMI	Minnesota	27007	4680.0	73	1585.686	165.850	BECKER	Minnesota	27005	1431.4	0.003
32	260.790	89.392	WAHKIAKUM	Washington	53069	273.0	18	1113.426	211.434	PACIFIC	Washington	53049	1005.1	135.714
32	260.790	89.392	WAHKIAKUM	Washington	53069	273.0	24	201.340	78.343	WAHKIAKUM	Washington	53069	181.8	125.073
32	260.790	89.392	WAHKIAKUM	Washington	53069	273.0	25	1037.722	152.596	CLATSOP	Oregon	41007	936.8	0.001
32	260.790	89.392	WAHKIAKUM	Washington	53069	273.0	34	756.518	114.099	COLUMBIA	Oregon	41009	682.9	0.002
33	3841.424	285.149	WILLIAMS	North Dakota	38105	3512.0	22	166398.000	2168.897	UNORGANIZED DK	North Dakota	57999	150211.2	3841.332
34	2106.083	216.069	ADAMS	Washington	53001	1696.0	3	31067.588	839.401	STEVENS	Washington	53065	28045.4	2106.084
35	6618.479	370.056	WARD	North Dakota	38101	6690.0	22	166398.000	2168.897	UNORGANIZED DK	North Dakota	57999	150211.2	6618.044
36	881.069	139.196	CLATSOP	Oregon	41007	820.0	24	201.340	78.343	WAHKIAKUM	Washington	53069	181.8	0.000
36	881.069	139.196	CLATSOP	Oregon	41007	820.0	25	1037.722	152.596	CLATSOP	Oregon	41007	936.8	881.061
36	881.069	139.196	CLATSOP	Oregon	41007	820.0	34	756.518	114.099	COLUMBIA	Oregon	41009	682.9	0.001
37	1307.969	165.649	COWLITZ	Washington	53015	1145.0	20	2407.470	259.849	LEWIS	Washington	53041	2173.3	1.317
37	1307.969	165.649	COWLITZ	Washington	53015	1145.0	24	201.340	78.343	WAHKIAKUM	Washington	53069	181.8	0.874
37	1307.969	165.649	COWLITZ	Washington	53015	1145.0	26	425.635	99.201	COWLITZ	Washington	53015	384.2	425.629
37	1307.969	165.649	COWLITZ	Washington	53015	1145.0	28	1513.351	167.716	CLARKE	Washington	53011	1366.1	825.526
37	1307.969	165.649	COWLITZ	Washington	53015	1145.0	29	2285.150	201.056	SKAMANIA	Washington	53059	2062.9	54.624
38	4772.634	338.438	PISCATAQUIS	Maine	23021	3626.0	27	4772.634	338.438	PISCATAQUIS	Maine	23021	4308.4	4772.634
39	1881.478	208.715	BOTTINEAU	North Dakota	38009	1137.0	22	166398.000	2168.897	UNORGANIZED DK	North Dakota	57999	150211.2	1881.478
40	1029.798	131.500	ROLETTE	North Dakota	38079	943.0	22	166398.000	2168.897	UNORGANIZED DK	North Dakota	57999	150211.2	1029.798
41	2404.566	247.803	WHITMAN	Washington	53075	2105.0	3	31067.588	839.401	STEVENS	Washington	53065	28045.4	2404.564
41	2404.566	247.803	WHITMAN	Washington	53075	2105.0	41	3879.848	287.986	WALLA WALLA	Washington	53071	3502.4	0.002
42	1162.108	143.625	TOWNER	North Dakota	38095	1048.0	22	166398.000	2168.897	UNORGANIZED DK	North Dakota	57999	150211.2	1162.108
43	3947.462	391.430	PENOBSCOT	Maine	23019	3254.0	30	3947.462	391.430	PENOBSCOT	Maine	23019	3563.5	3947.462
44	1694.381	170.735	CAVALIER	North Dakota	38019	1512.0	22	166398.000	2168.897	UNORGANIZED DK	North Dakota	57999	150211.2	1165.734
44	1694.381	170.735	CAVALIER	North Dakota	38019	1512.0	32	10538.789	533.053	PEMBINA	North Dakota	57021	9513.6	528.647
45	3661.350	358.480	LEWIS AND CLARK	Montana	30049	2572.0	13	13379.131	810.640	DEER LODGE	Montana	30023	12077.6	602.235
45	3661.350	358.480	LEWIS AND CLARK	Montana	30049	2572.0	31	3006.467	403.945	LEWIS AND CLARKE	Montana	30049	2714.0	2814.865
45	3661.350	358.480	LEWIS AND CLARK	Montana	30049	2572.0	43	11390.034	465.334	MEAGHER	Montana	30059	10282.0	244.114
45	3661.350	358.480	LEWIS AND CLARK	Montana	30049	2572.0	61	2651.217	213.684	JEFFERSON	Montana	30043	2393.3	0.135
46	1201.684	139.638	PEMBINA	North Dakota	38067	1134.0	23	7962.710	424.461	KITTSON/PEMBINA	Minnesota	27069	7188.1	0.007
46	1201.684	139.638	PEMBINA	North Dakota	38067	1134.0	32	10538.789	533.053	PEMBINA	North Dakota	57021	9513.6	1201.677
47	1268.820	148.583	KITTSON/PEMBINA	Minnesota	27069	1059.0	23	7962.710	424.461	KITTSON/PEMBINA	Minnesota	27069	7188.1	1268.732
47	1268.820	148.583	KITTSON/PEMBINA	Minnesota	27069	1059.0	32	10538.789	533.053	PEMBINA	North Dakota	57021	9513.6	0.005
48	1844.705	195.535	ROSEAU	Minnesota	27135	1692.0	23	7962.710	424.461	KITTSON/PEMBINA	Minnesota	27069	7188.1	1844.678
49	1862.778	194.261	SKAMANIA	Washington	53059	1743.0	14	8092.024	479.757	YAKIMA	Washington	53077	7304.9	0.685
49	1862.778	194.261	SKAMANIA	Washington	53059	1743.0	29	2285.150	201.056	SKAMANIA	Washington	53059	2062.9	1862.094
49	1862.778	194.261	SKAMANIA	Washington	53059	1743.0	46	22467.291	798.876	WASCO	Oregon	41065	20281.7	0.000
50	4486.390	433.480	SOMERSET	Maine	23025	3831.0	33	4486.390	433.480	SOMERSET	Maine	23025	4050.0	4486.390
51	756.518	114.101	COLUMBIA	Oregon	41009	677.0	24	201.340	78.343	WAHKIAKUM	Washington	53069	181.8	0.001
51	756.518	114.101	COLUMBIA	Oregon	41009	677.0	25	1037.722	152.596	CLATSOP	Oregon	41007	936.8	0.003
51	756.518	114.101	COLUMBIA	Oregon	41009	677.0	34	756.518	114.099	COLUMBIA	Oregon	41009	682.9	756.514
52	1420.416	180.345	FRANKLIN	Washington	53021	1251.0	3	31067.588	839.401	STEVENS	Washington	53065	28045.4	1383.793
52	1420.416	180.345	FRANKLIN	Washington	53021	1251.0	14	8092.024	479.757	YAKIMA	Washington	53077	7304.9	3.864
52	1420.416	180.345	FRANKLIN	Washington	53021	1251.0	39	3947.414	330.695	KLIKITAT	Washington	53039	3563.4	32.757
52	1420.416	180.345	FRANKLIN	Washington	53021	1251.0	41	3879.848	287.986	WALLA WALLA	Washington	53071	3502.4	0.001
53	1219.782	154.284	LATAH	Idaho	16057	1114.0	7	14689.742	831.182	NEZ PERCES	Idaho	16069	13260.8	1219.782
54	3285.138	341.499	DEER LODGE	Montana	30023	4252.0	10	20794.699	763.654	MISSOULA	Montana	30063	18771.8	6.799
54	3285.138	341.499	DEER LODGE	Montana	30023	4252.0	13	13379.131	810.640	DEER LODGE	Montana	30023	12077.6	3249.059
54	3285.138	341.499	DEER LODGE	Montana	30023	4252.0	31	3006.467	403.945	LEWIS AND CLARKE	Montana	30049	2714.0	24.370
54	3285.138	341.499	DEER LODGE	Montana	30023	4252.0	61	2651.217	213.684	JEFFERSON	Montana	30043	2393.3	0.306
54	3285.138	341.499	DEER LODGE	Montana	30023	4252.0	69	5540.552	362.030	BEAVER HEAD	Montana	30001	5001.6	4.604
55	2118.439	196.862	MCHENRY	North Dakota	38049	1468.0	22	166398.000	2168.897	UNORGANIZED DK	North Dakota	57999	150211.2	2118.439
56	1155.150	198.787	TILLAMOOK	Oregon	41057	1119.0	25	1037.722	152.596	CLATSOP	Oregon	41007	936.8	146.877
56	1155.150	198.787	TILLAMOOK	Oregon	41057	1119.0	34	756.518	114.099	COLUMBIA	Oregon	41009	682.9	0.000
56	1155.150	198.787	TILLAMOOK	Oregon	41057	1119.0	36	1427.210	223.737	TILLAMOOK	Oregon	41057	1288.4	1006.182
56	1155.150	198.787	TILLAMOOK	Oregon	41057	1119.0	38	780.556	148.838	WASHINGTON	Oregon	41067	704.6	0.001
56	1155.150	198.787	TILLAMOOK	Oregon	41057	1119.0	45	757.874	142.843	YAMHILL	Oregon	41071	684.1	2.088
57	6667.364	393.741	ITASCA	Minnesota	27061	5575.0	35	6926.054	516.453	ITASCA	Minnesota	27061	6252.3	6270.205
57	6667.364	393.741	ITASCA	Minnesota	27061	5575.0	37	7436.140	409.692	ST LOUIS	Minnesota	27137	6712.8	0.003
57	6667.364	393.741	ITASCA	Minnesota	27061	5575.0	48	3275.441	268.973	BELTRAMI	Minnesota	27007	2956.8	0.144
57	6667.364	393.741	ITASCA	Minnesota	27061	5575.0	60	5614.156	379.112	CASS	Minnesota	27021	5068.0	396.940
58	730.353	120.336	CLARK	Washington	53011	646.0	28	1513.351	167.716	CLARKE	Washington	53011	1366.1	687.600
58	730.353	120.336	CLARK	Washington	53011	646.0	29	2285.150	201.056	SKAMANIA	Washington	53059	2062.9	42.745
58	730.353	120.336	CLARK	Washington	53011	646.0	42	487.557	137.701	MULTNOMAH	Oregon	41051	440.1	0.007
59	7436.140	409.692	ST LOUIS	Minnesota	27137	5532.0	35	6926.054	516.453	ITASCA	Minnesota	27061	6252.3	0.003
59	7436.140	409.692	ST LOUIS	Minnesota	27137	5532.0	37	7436.140	409.692	ST LOUIS	Minnesota	27137	6712.8	7436.075
59	7436.140	409.692	ST LOUIS	Minnesota	27137	5532.0	44	4501.451	366.996	LAKE	Minnesota	27075	4063.6	0.003
59	7436.140	409.692	ST LOUIS	Minnesota	27137	5532.0	91	929.906	125.220	CARLTON	Minnesota	27017	839.4	0.000
59	7436.140	409.692	ST LOUIS	Minnesota	27137	5532.0	92	1457.865	166.093	DOUGLAS	Wisconsin	55031	1316.0	0.004
60	1178.034	178.948	PIERCE	North Dakota	38069	1008.0	22	166398.000	2168.897	UNORGANIZED DK	North Dakota	57999	150211.2	1178.034
61	4019.577	348.777	CASCADE	Montana	30013	2764.0	16	16341.592	513.072	CHOTEAU	Montana	30015	14751.9	915.989
61	4019.577	348.777	CASCADE	Montana	30013	2764.0	31	3006.467	403.945	LEWIS AND CLARKE	Montana	30049	2714.0	140.161
61	4019.577	348.777	CASCADE	Montana	30013	2764.0	43	11390.034	465.334	MEAGHER	Montana	30059	10282.0	2963.428
62	790.331	148.743	WASHINGTON	Oregon	41067	715.0	25	1037.722	152.596	CLATSOP	Oregon	41007	936.8	9.775
62	790.331	148.743	WASHINGTON	Oregon	41067	715.0	34	756.518	114.099	COLUMBIA	Oregon	41009	682.9	0.001
62	790.331	148.743	WASHINGTON	Oregon	41067	715.0	36	1427.210	223.737	TILLAMOOK	Oregon	41057	1288.4	0.002
62	790.331	148.743	WASHINGTON	Oregon	41067	715.0	38	780.556	148.838	WASHINGTON	Oregon	41067	704.6	780.550
62	790.331	148.743	WASHINGTON	Oregon	41067	715.0	42	487.557	137.701	MULTNOMAH	Oregon	41051	440.1	0.000
62	790.331	148.743	WASHINGTON	Oregon	41067	715.0	45	757.874	142.843	YAMHILL	Oregon	41071	684.1	0.003
62	790.331	148.743	WASHINGTON	Oregon	41067	715.0	49	2012.157	206.550	CLACKAMAS	Oregon	41005	1816.4	0.000
63	1447.667	187.241	RAMSEY	North Dakota	38071	1200.0	22	166398.000	2168.897	UNORGANIZED DK	North Dakota	57999	150211.2	1294.556
63	1447.667	187.241	RAMSEY	North Dakota	38071	1200.0	32	10538.789	533.053	PEMBINA	North Dakota	57021	9513.6	153.110
64	1423.126	164.755	WALSH	North Dakota	38099	1308.0	22	166398.000	2168.897	UNORGANIZED DK	North Dakota	57999	150211.2	0.536
64	1423.126	164.755	WALSH	North Dakota	38099	1308.0	23	7962.710	424.461	KITTSON/PEMBINA	Minnesota	27069	7188.1	0.001
64	1423.126	164.755	WALSH	North Dakota	38099	1308.0	32	10538.789	533.053	PEMBINA	North Dakota	57021	9513.6	1422.589
65	2026.793	205.999	MARSHALL	Minnesota	27089	1784.0	23	7962.710	424.461	KITTSON/PEMBINA	Minnesota	27069	7188.1	2017.242
65	2026.793	205.999	MARSHALL	Minnesota	27089	1784.0	32	10538.789	533.053	PEMBINA	North Dakota	57021	9513.6	0.001
65	2026.793	205.999	MARSHALL	Minnesota	27089	1784.0	47	4977.805	292.149	POLK	Minnesota	27119	4493.6	9.549
66	2629.648	309.296	KLICKITAT	Washington	53039	2079.0	29	2285.150	201.056	SKAMANIA	Washington	53059	2062.9	83.858
66	2629.648	309.296	KLICKITAT	Washington	53039	2079.0	39	3947.414	330.695	KLIKITAT	Washington	53039	3563.4	2545.000
66	2629.648	309.296	KLICKITAT	Washington	53039	2079.0	46	22467.291	798.876	WASCO	Oregon	41065	20281.7	0.144
66	2629.648	309.296	KLICKITAT	Washington	53039	2079.0	51	5631.589	361.109	UMATILLA	Oregon	41059	5083.8	0.646
67	3067.214	316.169	WASHINGTON	Maine	23029	2456.0	40	3067.214	316.169	WASHINGTON	Maine	23029	2768.8	3067.214
68	1417.882	177.174	WALLA WALLA	Washington	53071	1277.0	39	3947.414	330.695	KLIKITAT	Washington	53039	3563.4	0.203
68	1417.882	177.174	WALLA WALLA	Washington	53071	1277.0	41	3879.848	287.986	WALLA WALLA	Washington	53071	3502.4	1417.679
69	14295.798	581.113	DAWSON	Montana	30021	13227.0	22	166398.000	2168.897	UNORGANIZED DK	North Dakota	57999	150211.2	14295.798
70	804.136	152.563	GARFIELD	Washington	53023	725.0	41	3879.848	287.986	WALLA WALLA	Washington	53071	3502.4	804.136
71	9314.184	439.762	FERGUS	Montana	30027	8928.0	16	16341.592	513.072	CHOTEAU	Montana	30015	14751.9	906.176
71	9314.184	439.762	FERGUS	Montana	30027	8928.0	19	43443.277	1090.762	BIG HORN	Montana	30003	39217.2	5104.405
71	9314.184	439.762	FERGUS	Montana	30027	8928.0	22	166398.000	2168.897	UNORGANIZED DK	North Dakota	57999	150211.2	109.648
71	9314.184	439.762	FERGUS	Montana	30027	8928.0	43	11390.034	465.334	MEAGHER	Montana	30059	10282.0	3193.953
72	497.023	147.911	MULTNOMAH	Oregon	41051	429.0	28	1513.351	167.716	CLARKE	Washington	53011	1366.1	0.069
72	497.023	147.911	MULTNOMAH	Oregon	41051	429.0	29	2285.150	201.056	SKAMANIA	Washington	53059	2062.9	0.008
72	497.023	147.911	MULTNOMAH	Oregon	41051	429.0	38	780.556	148.838	WASHINGTON	Oregon	41067	704.6	0.004
72	497.023	147.911	MULTNOMAH	Oregon	41051	429.0	42	487.557	137.701	MULTNOMAH	Oregon	41051	440.1	473.924
72	497.023	147.911	MULTNOMAH	Oregon	41051	429.0	46	22467.291	798.876	WASCO	Oregon	41065	20281.7	23.018
73	957.301	153.134	COLUMBIA	Washington	53013	876.0	41	3879.848	287.986	WALLA WALLA	Washington	53071	3502.4	951.803
73	957.301	153.134	COLUMBIA	Washington	53013	876.0	55	7290.618	378.376	UNION	Oregon	41061	6581.4	5.498
74	1573.396	215.508	BENSON	North Dakota	38005	1380.0	22	166398.000	2168.897	UNORGANIZED DK	North Dakota	57999	150211.2	1554.144
74	1573.396	215.508	BENSON	North Dakota	38005	1380.0	32	10538.789	533.053	PEMBINA	North Dakota	57021	9513.6	19.252
75	6973.258	450.309	BILLINGS	North Dakota	38007	6150.0	22	166398.000	2168.897	UNORGANIZED DK	North Dakota	57999	150211.2	6973.258
76	6558.991	489.775	STARK	North Dakota	38089	6002.0	22	166398.000	2168.897	UNORGANIZED DK	North Dakota	57999	150211.2	6558.991
77	1878.978	229.731	COOK	Minnesota	27031	1490.0	44	4501.451	366.996	LAKE	Minnesota	27075	4063.6	1878.926
78	781.478	142.939	YAMHILL	Oregon	41071	711.0	36	1427.210	223.737	TILLAMOOK	Oregon	41057	1288.4	26.413
78	781.478	142.939	YAMHILL	Oregon	41071	711.0	38	780.556	148.838	WASHINGTON	Oregon	41067	704.6	0.001
78	781.478	142.939	YAMHILL	Oregon	41071	711.0	45	757.874	142.843	YAMHILL	Oregon	41071	684.1	755.057
78	781.478	142.939	YAMHILL	Oregon	41071	711.0	50	1268.825	233.123	MARION	Oregon	41047	1145.4	0.007
78	781.478	142.939	YAMHILL	Oregon	41071	711.0	53	741.307	125.480	POLK	Oregon	41053	669.2	0.000
79	2622.474	246.955	LAKE	Minnesota	27075	2122.0	37	7436.140	409.692	ST LOUIS	Minnesota	27137	6712.8	0.000
79	2622.474	246.955	LAKE	Minnesota	27075	2122.0	44	4501.451	366.996	LAKE	Minnesota	27075	4063.6	2622.439
80	3198.602	297.008	WASCO	Oregon	41065	2962.0	29	2285.150	201.056	SKAMANIA	Washington	53059	2062.9	3.087
80	3198.602	297.008	WASCO	Oregon	41065	2962.0	42	487.557	137.701	MULTNOMAH	Oregon	41051	440.1	0.000
