AREA	PERIMETER	COUNTY	STATE	ID	CNTY_AREA	xaxis	yaxis
737.018	136.289	NICHOLAS	West Virginia	54067	665.3	2446.57456577000	1139.72377635000
540.185	103.068	LEAVENWORTH	Kansas	20103	487.6	1641.26226665000	1142.55158726000
884.875	128.605	SALINE	Missouri	29195	798.8	1745.03626831000	1139.21790715000
837.120	115.801	ALBEMARLE	Virginia	51003	755.7	2575.51426377000	1140.99232362000
575.977	98.758	JEFFERSON	Kansas	20087	519.9	1621.97075653000	1144.83108629000
498.402	92.949	CRAWFORD	Illinois	17033	449.9	2049.99426400000	1145.16406192000
519.687	92.437	EFFINGHAM	Illinois	17049	469.1	2003.25177495000	1145.73774927000
1066.671	163.764	KANAWHA	West Virginia	54039	962.9	2406.39726048000	1135.98072654000
545.162	92.894	JASPER	Illinois	17079	492.1	2027.66027479000	1144.15541632000
830.499	135.645	FAYETTE	Illinois	17051	749.7	1978.79246671000	1139.64203500000
418.601	86.195	GREENUP	Kentucky	21089	377.9	2325.42752897000	1140.95075553000
763.537	138.934	AUDRAIN	Missouri	29007	689.3	1821.61977596000	1146.86106492000
310.170	73.013	PENDLETON	Kentucky	21191	280.0	2243.39539860000	1141.27333388000
605.793	104.029	LOUISA	Virginia	51109	546.9	2609.36635530000	1143.90440759000
432.252	97.649	JERSEY	Illinois	17083	390.2	1904.10407135000	1141.46189118000
526.379	89.976	HOWARD	Missouri	29089	475.2	1773.90975697000	1140.18577946000
251.623	72.885	SWITZERLAND	Indiana	18155	227.1	2203.96641758000	1146.88841202000
579.176	116.367	LEWIS	Kentucky	21135	522.8	2299.72056250000	1137.08468645000
8699.644	485.384	SAN JUAN	Utah	49037	7853.4	800.59312215200	1087.75103577000
256.304	68.996	BRACKEN	Kentucky	21023	231.4	2258.09940989000	1143.68460983000
360.644	111.610	KING AND QUEEN	Virginia	51097	325.6	2672.91589912000	1136.58669209000
401.597	103.884	JEFFERSON	Indiana	18077	362.5	2181.72763302000	1141.61729356000
2841.012	237.932	WALLACE	Kansas	20199	2564.6	1290.24036110000	1132.52601793000
500.773	89.497	LAWRENCE	Indiana	18093	452.1	2123.33235292000	1139.61155136000
140.760	62.626	GALLATIN	Kentucky	21077	127.1	2214.99284194000	1142.14966140000
791.296	113.006	OTTAWA	Kansas	20143	714.3	1495.27382790000	1137.50830572000
321.664	82.886	CABELL	West Virginia	54011	290.4	2364.24333643000	1137.60395669000
264.922	68.410	MASON	Kentucky	21161	239.2	2274.64868463000	1138.56587140000
679.094	114.348	LINCOLN	Missouri	29113	613.0	1870.34643572000	1137.33060961000
711.256	125.818	LAFAYETTE	Missouri	29107	642.1	1712.08911479000	1133.07694112000
138.780	53.517	LANCASTER	Virginia	51103	125.3	2696.16098467000	1142.85314317000
515.584	122.548	HANOVER	Virginia	51085	465.4	2638.82861912000	1133.50692516000
871.564	120.340	GOVE	Kansas	20063	786.8	1342.31846634000	1130.10746651000
763.461	121.524	BOONE	Missouri	29019	689.2	1795.73732848000	1129.45382117000
282.154	67.086	GRANT	Kentucky	21081	254.7	2229.14149455000	1136.01133640000
612.899	105.382	BATH	Virginia	51017	553.3	2508.30015331000	1131.94648590000
321.391	97.622	KING WILLIAM	Virginia	51101	290.1	2662.04914293000	1133.75193326000
787.624	112.865	LINCOLN	Kansas	20105	711.0	1463.75376561000	1132.50825017000
704.505	113.447	JACKSON	Missouri	29095	636.0	1680.52734460000	1128.57172458000
1021.279	127.870	TREGO	Kansas	20195	921.9	1369.97899184000	1126.93000650000
620.358	109.827	SHAWNEE	Kansas	20177	560.0	1601.13445236000	1130.36799347000
451.881	101.671	DAVIS	Kansas	20061	407.9	1545.70720503000	1127.14385235000
179.236	62.017	WYANDOTTE	Kansas	20209	161.8	1656.94890832000	1136.75021970000
205.334	67.730	SCOTT	Indiana	18143	185.4	2165.38732589000	1132.68631901000
389.658	86.296	MARTIN	Indiana	18101	351.8	2106.06411025000	1128.31898735000
1030.138	128.218	ELLIS	Kansas	20051	929.9	1401.33201048000	1125.29192300000
180.440	62.612	CARROLL	Kentucky	21041	162.9	2200.24242107000	1134.10046998000
580.327	104.344	MONTGOMERY	Missouri	29139	523.9	1842.85226366000	1127.35902290000
494.238	96.171	DAVIESS	Indiana	18027	446.2	2090.63121878000	1126.73688455000
133.411	67.275	MIDDLESEX	Virginia	51119	120.4	2692.57639869000	1133.39700654000
882.542	127.341	WABAUNSEE	Kansas	20197	796.7	1576.13439347000	1123.37463353000
583.643	137.561	KNOX	Indiana	18083	526.9	2071.14031572000	1124.39170201000
316.987	69.359	FLUVANNA	Virginia	51065	286.2	2593.54112103000	1130.22025821000
179.552	58.365	BOYD	Kentucky	21019	162.1	2340.49088957000	1129.30548567000
411.668	85.160	BOND	Illinois	17005	371.6	1956.32179410000	1129.80511246000
985.027	125.694	RUSSELL	Kansas	20167	889.2	1432.42777790000	1124.11941332000
1157.567	168.085	GREENBRIER	West Virginia	54025	1045.0	2469.89848152000	1117.70225326000
534.559	117.100	NELSON	Virginia	51125	482.6	2559.84098204000	1120.64106100000
169.840	54.324	TRIMBLE	Kentucky	21223	153.3	2188.32313120000	1128.96547212000
376.540	92.308	OWEN	Kentucky	21187	339.9	2218.49652731000	1124.99486665000
851.246	128.727	MADISON	Illinois	17119	768.4	1930.73326918000	1124.13685582000
570.496	99.456	WASHINGTON	Indiana	18175	515.0	2145.97125838000	1124.49344834000
328.935	97.836	GOOCHLAND	Virginia	51075	296.9	2615.41319547000	1125.71099908000
954.116	132.921	DICKINSON	Kansas	20041	861.3	1522.93500250000	1117.54470807000
129.250	45.058	ROBERTSON	Kentucky	21201	116.7	2262.52263948000	1130.87994448000
444.679	99.434	CARTER	Kentucky	21043	401.4	2320.77621578000	1123.63807215000
1873.584	189.395	FREMONT	Colorado	8043	1691.3	1054.63288811000	1118.19710083000
657.473	110.779	ROCKBRIDGE	Virginia	51163	593.5	2527.91136698000	1116.91045687000
535.468	99.168	CLAY	Illinois	17025	483.4	2010.36318896000	1123.54384398000
923.133	123.737	CALLAWAY	Missouri	29027	833.3	1817.58895829000	1119.26948617000
577.241	111.022	WAYNE	West Virginia	54099	521.1	2356.89048840000	1116.07384058000
214.371	75.127	NORTHAMPTON	Virginia	51131	193.5	2733.40705963000	1122.84123698000
416.242	81.059	LAWRENCE	Illinois	17101	375.8	2053.33237698000	1124.57673270000
516.704	123.737	LINCOLN	West Virginia	54043	466.4	2376.95259634000	1120.37437910000
329.288	77.979	HARRISON	Kentucky	21097	297.3	2246.84624088000	1123.02061536000
367.277	89.547	FLEMING	Kentucky	21069	331.5	2283.53335132000	1123.05289236000
685.256	129.112	FAYETTE	West Virginia	54019	618.6	2435.03361899000	1117.50105645000
633.618	102.993	COOPER	Missouri	29053	572.0	1767.69218710000	1118.10230168000
537.292	98.081	DOUGLAS	Kansas	20045	485.0	1626.50420371000	1119.28862356000
414.359	84.086	RICHLAND	Illinois	17159	374.1	2033.29958216000	1122.54049854000
557.078	97.228	JOHNSON	Kansas	20091	502.9	1653.37447461000	1119.35773897000
592.529	122.346	ST CHARLES	Missouri	29183	534.9	1886.38354876000	1117.86604945000
481.589	107.756	WARREN	Missouri	29219	434.7	1861.18352665000	1115.37345143000
227.188	78.127	GLOUCESTER	Virginia	51073	205.1	2696.66840788000	1119.53796558000
581.334	136.068	ST LOUIS	Missouri	29189	524.8	1901.54504592000	1109.85838156000
441.631	83.880	ORANGE	Indiana	18117	398.7	2124.48044293000	1117.80547318000
328.841	83.324	HENRY	Kentucky	21103	296.9	2202.26358948000	1118.19942385000
322.372	88.693	HENRICO	Virginia	51087	291.0	2645.73065637000	1118.20609337000
410.303	103.469	CLARK	Indiana	18019	370.4	2168.57484281000	1117.75374552000
250.931	76.576	NEW KENT	Virginia	51127	226.5	2669.44113367000	1119.86746978000
659.154	102.784	MARION	Illinois	17121	595.0	1986.81761138000	1114.38835535000
2590.724	219.408	WASHINGTON	Utah	49053	2338.7	586.73701823000	1098.07476268000
6773.237	375.100	TULARE	California	6107	6114.4	258.06157761700	1088.80187456000
555.726	123.673	BOONE	West Virginia	54005	501.7	2398.58913438000	1112.14859795000
330.181	84.195	ROWAN	Kentucky	21205	298.1	2300.92864523000	1112.26456164000
231.008	61.543	NICHOLAS	Kentucky	21181	208.5	2265.83439745000	1118.08629664000
82.331	42.710	MATHEWS	Virginia	51115	74.3	2707.67332805000	1121.68354718000
792.379	116.289	SALINE	Kansas	20169	715.3	1494.69825065000	1112.19796313000
332.676	75.514	SCOTT	Kentucky	21209	300.3	2233.96590216000	1110.62503803000
761.851	113.701	PETTIS	Missouri	29159	687.7	1740.87275130000	1109.08787316000
306.161	82.646	CUMBERLAND	Virginia	51049	276.4	2599.51211540000	1107.02892331000
467.302	101.254	MONITEAU	Missouri	29135	421.8	1780.97884641000	1102.92625701000
3605.580	267.958	SAGUACHE	Colorado	8109	3254.8	1003.07852317000	1093.89542582000
911.796	125.009	JOHNSON	Missouri	29101	823.1	1711.42153249000	1109.59582130000
301.071	82.484	POWHATAN	Virginia	51145	271.8	2617.91986271000	1113.59101848000
638.987	100.065	BUCKINGHAM	Virginia	51029	576.8	2582.77825466000	1108.49337625000
473.686	105.030	LAWRENCE	Kentucky	21127	427.6	2340.54004889000	1107.66831401000
226.016	61.326	OLDHAM	Kentucky	21185	204.0	2184.21853016000	1112.88582264000
513.791	109.415	ALLEGHANY	Virginia	51005	463.8	2496.97154230000	1109.43455619000
805.793	114.425	ELLSWORTH	Kansas	20053	727.4	1463.41962045000	1107.08219788000
545.452	107.289	CLINTON	Illinois	17027	492.4	1958.85372264000	1109.14856396000
2877.790	250.287	OURAY	Colorado	8091	2597.8	884.40191746000	1097.11503334000
538.973	101.026	AMHERST	Virginia	51009	486.5	2547.69278809000	1104.64271633000
320.480	76.198	BOURBON	Kentucky	21017	289.3	2255.72123116000	1106.90724972000
104.804	48.043	ST LOUIS CITY	Missouri	29510	94.6	1911.85702763000	1108.69993686000
276.180	71.253	ELLIOTT	Kentucky	21063	249.3	2319.14120455000	1108.34178934000
2657.635	218.683	PUEBLO	Colorado	8101	2399.1	1104.95630804000	1090.48215984000
887.564	119.422	GREELEY	Kansas	20071	801.2	1259.33119266000	1100.83780187000
794.874	113.506	OSAGE	Kansas	20139	717.6	1602.42668464000	1101.60273654000
476.787	102.847	CHESTERFIELD	Virginia	51041	430.4	2638.75396126000	1105.05659986000
768.764	115.036	MORRIS	Kansas	20127	694.0	1551.15540748000	1104.03648299000
222.455	68.613	CHARLES CITY	Virginia	51036	200.8	2667.69493532000	1108.75685324000
158.422	68.842	JAMES CITY	Virginia	51095	143.0	2685.37229988000	1108.48031877000
324.372	87.975	BATH	Kentucky	21011	292.8	2282.69966032000	1106.50540499000
791.093	118.404	CASS/VAN BUREN	Missouri	29037	714.1	1680.48663325000	1101.85479052000
797.471	113.799	WICHITA	Kansas	20203	719.9	1285.42991327000	1099.38933858000
492.642	93.440	DUBOIS	Indiana	18037	444.7	2103.66952568000	1102.80738012000
820.307	115.269	SCOTT	Kansas	20171	740.5	1310.57253557000	1098.14569406000
379.591	93.676	PIKE	Indiana	18125	342.7	2083.38454336000	1103.70097216000
786.529	112.592	WAYNE	Illinois	17191	710.0	2015.71579487000	1099.88628888000
229.368	68.737	WABASH	Illinois	17185	207.1	2048.68312895000	1104.32531691000
238.374	64.337	FRANKLIN	Kentucky	21073	215.2	2217.55987968000	1104.53997945000
120.953	69.008	YORK	Virginia	51199	109.2	2699.86757014000	1104.69420096000
7371.957	356.561	BENT	Colorado	8011	6654.8	1186.93651690000	1076.96640951000
641.658	101.718	LANE	Kansas	20101	579.2	1335.84559808000	1099.28156362000
605.677	113.299	BOTETOURT	Virginia	51023	546.8	2510.71822663000	1094.64390689000
270.996	70.166	EDWARDS	Illinois	17047	244.6	2037.12942644000	1100.47041149000
578.374	114.454	GASCONADE	Missouri	29073	522.1	1841.95035822000	1091.33661573000
1034.316	148.277	FRANKLIN	Missouri	29071	933.7	1866.47966812000	1090.06177153000
553.421	123.334	GIBSON	Indiana	18051	499.6	2064.26979476000	1095.96808865000
1180.176	137.676	NESS	Kansas	20135	1065.4	1366.53755706000	1094.90337900000
748.492	117.039	ST CLAIR	Illinois	17163	675.7	1930.81979078000	1097.35323408000
520.998	100.881	HARRISON	Indiana	18061	470.3	2148.22988671000	1095.17141092000
170.840	60.948	FLOYD	Indiana	18043	154.2	2159.16173336000	1104.88265611000
670.419	129.592	RALEIGH	West Virginia	54081	605.2	2427.13294139000	1097.87838753000
447.323	99.720	COLE	Missouri	29051	403.8	1798.35594019000	1094.07373538000
4601.818	342.811	KANE	Utah	49025	4154.2	678.29171087700	1082.28965878000
411.964	85.347	SHELBY	Kentucky	21211	371.9	2199.95832786000	1100.75754425000
455.964	94.909	JEFFERSON	Kentucky	21111	411.6	2173.67406987000	1096.30572901000
336.225	96.805	CRAWFORD	Indiana	18025	303.5	2128.26692442000	1100.18950147000
956.186	142.518	LOGAN	West Virginia	54045	863.2	2382.79722544000	1092.02904438000
684.067	113.926	OSAGE	Missouri	29151	617.5	1822.14391792000	1091.81517952000
776.083	112.065	RUSH	Kansas	20165	700.6	1400.85023185000	1096.44327994000
658.290	102.817	MIAMI/LYKINS	Kansas	20121	594.3	1652.85709456000	1095.91948177000
1012.075	126.843	BARTON	Kansas	20009	913.6	1431.83436796000	1092.00240867000
627.116	100.173	FRANKLIN	Kansas	20059	566.1	1627.32887978000	1095.56275503000
407.837	95.054	SUMMERS	West Virginia	54089	368.2	2450.53200321000	1092.50297737000
421.100	92.427	AMELIA	Virginia	51007	380.1	2616.82421817000	1097.34394926000
220.302	63.855	MONTGOMERY	Kentucky	21173	198.9	2274.08721354000	1096.57986413000
924.130	127.746	LYON	Kansas	20111	834.2	1578.60933633000	1086.79951869000
1670.771	178.320	HINSDALE	Colorado	8053	1508.2	947.60404819500	1077.96724290000
698.435	122.048	MORGAN	Missouri	29141	630.5	1764.12843523000	1087.13601139000
318.502	77.681	FAYETTE	Kentucky	21067	287.5	2243.12599667000	1093.30390072000
340.457	78.818	PRINCE GEORGE	Virginia	51149	307.3	2660.90703854000	1095.00289368000
81.966	48.337	WARWICK	Virginia	51700	74.0	2703.08719333000	1096.67020386000
394.484	95.037	MORGAN	Kentucky	21175	356.1	2312.35762629000	1093.01899572000
364.762	74.814	APPOMATTOX	Virginia	51011	329.3	2569.72926668000	1091.26922886000
780.634	137.149	CUSTER	Colorado	8027	704.7	1055.63014447000	1090.69423816000
840.027	128.586	BEDFORD	Virginia	51019	758.3	2529.67535452000	1080.70671733000
619.781	101.851	WASHINGTON	Illinois	17189	559.5	1960.70962240000	1090.90485604000
216.043	67.105	WOODFORD	Kentucky	21239	195.0	2226.91035974000	1091.17181543000
628.286	99.941	JEFFERSON	Illinois	17081	567.2	1988.43469427000	1088.51250556000
244.552	62.388	MENIFEE	Kentucky	21165	220.8	2292.38601738000	1092.56084627000
280.008	71.011	CLARK	Kentucky	21049	252.8	2261.29379946000	1090.23617335000
514.049	110.044	MONROE	West Virginia	54063	464.0	2469.01185927000	1088.75074957000
294.203	77.847	SURRY	Virginia	51181	265.6	2681.34352225000	1092.49957257000
289.360	75.463	JOHNSON	Kentucky	21115	261.2	2337.07656851000	1090.75533083000
247.378	66.882	MARTIN	Kentucky	21159	223.3	2355.62983818000	1089.89241581000
993.270	125.622	MCPHERSON	Kansas	20113	896.6	1494.07382139000	1083.57589831000
379.762	88.259	CRAIG	Virginia	51045	342.8	2489.00174308000	1085.30460928000
440.688	95.608	MONROE	Illinois	17133	397.8	1917.04710986000	1082.77850133000
1049.001	137.517	MARION	Kansas	20115	947.0	1525.01770529000	1080.40447935000
727.609	121.283	JEFFERSON	Missouri	29099	656.8	1897.12879277000	1080.26683263000
58.135	28.961	ELIZABETH CITY	Virginia	51650	52.5	2712.70074478000	1094.64263312000
392.777	89.828	PRINCE EDWARD	Virginia	51147	354.6	2592.46799315000	1084.57531596000
555.574	110.971	WYOMING	West Virginia	54109	501.5	2411.94530577000	1083.78213788000
575.735	94.830	DINWIDDIE	Virginia	51053	519.7	2640.37094268000	1083.06584966000
799.163	114.412	HENRY/RIVES	Missouri	29083	721.4	1712.50985922000	1083.58455158000
408.932	97.499	PERRY	Indiana	18123	369.2	2119.27750202000	1083.81503117000
213.330	65.683	ANDERSON	Kentucky	21005	192.6	2213.14128571000	1087.27295552000
331.565	92.100	ISLE OF WIGHT	Virginia	51093	299.3	2694.27938147000	1078.85387132000
442.355	103.249	SAN JUAN	Colorado	8111	399.3	922.06072311200	1080.75151937000
831.501	121.041	BENTON	Missouri	29015	750.6	1741.20602161000	1077.61802277000
198.605	57.865	SPENCER	Kentucky	21215	179.3	2194.06581336000	1087.15780583000
3430.042	309.055	SAN LUIS OBISPO	California	6079	3096.4	164.37093984700	1050.76166421000
805.917	116.240	RICE	Kansas	20159	727.5	1462.90821674000	1081.31384986000
644.166	112.493	CAMPBELL	Virginia	51031	581.5	2554.24580919000	1077.13501469000
364.741	102.116	MEADE	Kentucky	21163	329.3	2143.87888294000	1078.58317043000
299.163	84.013	BULLITT	Kentucky	21029	270.1	2173.24990407000	1080.60718487000
341.565	83.689	MAGOFFIN	Kentucky	21153	308.3	2325.15756718000	1078.99334487000
433.184	94.256	WARRICK	Indiana	18173	391.0	2082.86140808000	1081.14077906000
885.737	120.111	CHASE	Kansas	20017	799.6	1553.40332999000	1075.64696778000
448.188	103.925	SPENCER	Indiana	18147	404.6	2098.59990790000	1076.87715889000
329.586	80.185	NOTTOWAY	Virginia	51135	297.5	2615.30689483000	1082.75729448000
545.262	106.682	SUSSEX	Virginia	51183	492.2	2663.54230562000	1075.70073049000
933.359	129.721	BATES	Missouri	29013	842.6	1681.56886976000	1073.51589949000
369.385	103.456	PRINCESS ANNE	Virginia	51154	333.5	2735.67326457000	1074.76990659000
180.615	63.907	JESSAMINE	Kentucky	21113	163.0	2237.60724542000	1080.24556385000
470.999	115.364	POSEY	Indiana	18129	425.2	2049.72718448000	1073.54803969000
549.370	98.279	WHITE	Illinois	17193	495.9	2031.62916913000	1076.39704399000
477.895	105.159	NORFOLK	Virginia	51129	431.4	2720.60420145000	1071.40277519000
193.642	62.863	POWELL	Kentucky	21197	174.8	2280.72918171000	1082.58299559000
660.298	114.121	MILLER	Missouri	29131	596.1	1790.82534300000	1072.52812642000
260.836	71.983	WOLFE	Kentucky	21237	235.5	2300.49866173000	1078.48081566000
469.543	87.348	HAMILTON	Illinois	17065	423.9	2011.21473603000	1074.33019938000
663.021	122.447	PIKE	Kentucky	21195	598.5	2368.41480190000	1066.23196909000
614.472	98.375	BUFFALO	Kansas	20014	554.7	1334.74097374000	1074.00880317000
472.532	89.122	MERCER	West Virginia	54055	426.6	2438.97623691000	1072.50121690000
718.644	107.164	COFFEY	Kansas	20031	648.7	1602.12133620000	1071.38671202000
279.622	76.831	MERCER	Kentucky	21167	252.4	2221.23815423000	1074.05242330000
493.598	118.999	NELSON	Kentucky	21179	445.6	2186.61873078000	1070.23079461000
482.672	98.525	MADISON	Kentucky	21151	435.7	2256.04885045000	1071.23471538000
1105.543	135.276	HAMILTON	Kansas	20075	998.0	1257.86316740000	1065.77074276000
251.846	76.675	VANDERBURGH	Indiana	18163	227.3	2065.61841140000	1074.72296718000
682.683	114.640	SOUTHAMPTON	Virginia	51175	616.3	2675.46017745000	1062.84773285000
463.306	99.119	NANSEMOND	Virginia	51123	418.2	2701.75516800000	1065.67529554000
643.428	119.688	FLOYD	Kentucky	21071	580.8	2348.29393636000	1069.92612400000
829.101	125.757	PAWNEE	Kansas	20145	748.4	1403.67050616000	1071.45785187000
12824.488	556.391	MOHAVE	Arizona	4015	11577.0	540.40004187500	977.96894350500
942.497	127.901	KEARNY	Kansas	20093	850.8	1284.78442894000	1064.18472033000
688.656	105.070	LINN	Kansas	20107	621.7	1652.68350528000	1070.30226065000
654.718	102.750	ANDERSON	Kansas	20003	591.0	1627.11145478000	1069.86389813000
524.600	113.146	CHARLOTTE	Virginia	51037	473.6	2582.36643117000	1067.28632009000
290.678	78.758	ESTILL	Kentucky	21065	262.4	2274.18519851000	1071.50457948000
977.619	129.159	SEQUOYAH	Kansas	20174	882.5	1309.70881432000	1062.58587034000
1808.897	212.779	HUERFANO	Colorado	8055	1632.9	1075.79761100000	1057.89918380000
423.716	96.935	GILES	Virginia	51071	382.5	2462.96537231000	1068.90975147000
682.084	125.400	HARDIN	Kentucky	21093	615.7	2159.80869469000	1059.59729372000
4252.816	275.078	LA PLATA	Colorado	8067	3839.1	885.13001758200	1052.97656207000
643.639	111.845	BRECKINRIDGE	Kentucky	21027	581.0	2132.90530876000	1062.86049881000
480.275	88.056	PERRY	Illinois	17145	433.6	1964.52900613000	1071.77031473000
311.557	72.492	ROANOKE	Virginia	51161	281.2	2500.51830769000	1071.73034281000
1460.190	167.143	RIO GRANDE	Colorado	8105	1318.1	985.82390212100	1060.39876739000
674.911	118.380	RANDOLPH	Illinois	17157	609.3	1938.75700058000	1067.50725799000
334.222	77.571	WASHINGTON	Kentucky	21229	301.7	2204.52497229000	1068.61136138000
958.807	126.104	HODGEMAN	Kansas	20083	865.5	1365.82950773000	1066.30511445000
581.178	103.444	MARIES	Missouri	29125	524.6	1819.42002229000	1069.73073087000
460.830	87.666	LUNENBURG	Virginia	51111	416.0	2607.44336125000	1066.93809290000
9463.786	424.373	KERN	California	6029	8543.2	258.70459748000	1025.26593616000
600.882	103.521	MCDOWELL	West Virginia	54047	542.4	2408.06098456000	1066.16335133000
467.580	89.270	FRANKLIN	Illinois	17055	422.1	1989.92291960000	1066.35324454000
227.929	74.134	HANCOCK	Kentucky	21091	205.8	2112.59084573000	1065.67608447000
887.449	127.450	STAFFORD	Kansas	20185	801.1	1432.94069130000	1059.02065773000
267.285	84.776	GARRARD	Kentucky	21079	241.3	2241.96460088000	1063.81004684000
32948.781	742.513	YAVAPAI	Arizona	4025	29743.6	647.21458007600	954.34987116700
571.462	107.098	BREATHITT	Kentucky	21025	515.9	2313.71645128000	1063.92795886000
801.366	148.118	CAMDEN	Missouri	29029	723.4	1771.79132944000	1058.24572587000
422.260	90.599	MONTGOMERY	Virginia	51121	381.2	2482.70237402000	1061.90543857000
847.208	116.548	WASHINGTON	Missouri	29221	764.8	1879.03574812000	1057.44903752000
698.843	126.549	BUCHANAN	Virginia	51027	630.9	2385.36865050000	1052.02636708000
233.663	65.440	LEE	Kentucky	21129	210.9	2289.82321353000	1066.22585532000
833.810	123.896	CRAWFORD	Missouri	29055	752.7	1854.84867671000	1057.39976165000
643.758	102.185	BRUNSWICK	Virginia	51025	581.1	2631.50259641000	1057.82848323000
793.083	120.356	ST CLAIR	Missouri	29185	715.9	1713.70439772000	1057.90138959000
563.838	106.033	STE GENEVIEVE	Missouri	29193	509.0	1918.34276309000	1054.59387306000
523.060	112.799	DAVIESS	Kentucky	21059	472.2	2095.97655841000	1055.82268002000
802.858	119.528	FRANKLIN	Virginia	51067	724.8	2513.16016420000	1053.49784328000
519.243	116.324	HENDERSON	Kentucky	21101	468.7	2068.03052812000	1057.95213123000
741.418	136.663	PHELPS	Missouri	29161	669.3	1827.48219271000	1049.16202991000
355.972	94.301	GREENSVILLE	Virginia	51081	321.3	2649.83503059000	1054.75548044000
1401.526	152.467	RENO	Kansas	20155	1265.2	1468.70237496000	1052.11128819000
2050.341	220.852	COSTILLA	Colorado	8023	1850.9	1040.13713650000	1039.02004319000
214.056	60.171	BOYLE	Kentucky	21021	193.2	2223.23936478000	1060.59228224000
583.461	98.869	HARVEY	Kansas	20079	526.7	1505.85933043000	1057.76526931000
1116.593	139.494	PITTSYLVANIA	Virginia	51143	1008.0	2543.11519704000	1045.05519885000
1295.329	148.515	GREENWOOD	Kansas	20073	1169.3	1573.74965223000	1044.46122607000
942.454	143.042	HALIFAX	Virginia	51083	850.8	2570.64216817000	1046.48399925000
506.825	126.821	ST FRANCOIS	Missouri	29187	457.5	1902.75631881000	1047.57449593000
1123.265	141.087	EDWARDS	Kansas	20047	1014.0	1398.75952367000	1043.23624484000
404.521	102.858	BLAND	Virginia	51021	365.2	2440.63476892000	1052.13502062000
588.649	116.775	TAZEWELL	Virginia	51185	531.4	2416.45116391000	1048.41244824000
372.414	115.234	CURRITUCK	North Carolina	37053	336.2	2742.25733634000	1052.24990073000
381.480	85.816	MARION	Kentucky	21155	344.4	2200.61295526000	1053.17845366000
417.879	92.859	UNION	Kentucky	21225	377.2	2047.83422945000	1046.18823203000
379.740	87.619	PULASKI	Virginia	51155	342.8	2465.79193710000	1050.52930401000
880.287	158.288	PERRY	Kentucky	21193	794.7	2329.34378507000	1046.96588455000
321.074	71.019	JACKSON	Kentucky	21109	289.8	2272.68027964000	1052.37609828000
362.516	82.994	GALLATIN	Illinois	17059	327.3	2030.65128151000	1052.70158957000
8124.755	468.896	LAS ANIMAS	Colorado	8071	7334.4	1154.82184447000	1023.23691400000
671.750	106.350	JACKSON	Illinois	17077	606.4	1965.08081192000	1049.80238262000
407.478	77.521	LINCOLN	Kentucky	21137	367.8	2236.02949185000	1048.75269622000
290.107	80.004	LARUE	Kentucky	21123	261.9	2176.13892059000	1049.81626280000
421.066	82.429	SALINE	Illinois	17165	380.1	2013.01674431000	1050.80679187000
837.939	118.549	FOOTE	Kansas	20056	756.4	1334.41911215000	1044.51462182000
473.183	95.820	HICKORY	Missouri	29085	427.2	1739.99334682000	1051.71170865000
255.047	77.150	OWSLEY	Kentucky	21189	230.2	2291.94730555000	1053.32262209000
404.891	92.289	FLOYD	Virginia	51063	365.5	2486.62732121000	1044.55641365000
762.000	126.089	MECKLENBURG	Virginia	51117	687.9	2604.67312305000	1046.67329629000
1625.845	162.021	BUTLER	Kansas	20015	1467.7	1538.70290516000	1037.49713460000
934.533	125.061	VERNON	Missouri	29217	843.6	1681.53513869000	1043.92562943000
244.908	96.336	CAMDEN	North Carolina	37029	221.1	2730.03222243000	1049.50423002000
612.760	99.840	PULASKI	Missouri	29169	553.2	1804.07243083000	1044.36674625000
478.506	88.207	WILLIAMSON	Illinois	17199	432.0	1991.07397653000	1047.62956093000
713.922	106.955	BOURBON	Kansas	20011	644.5	1652.53472666000	1043.87661623000
355.767	78.955	ROCKCASTLE	Kentucky	21203	321.2	2257.00131338000	1045.08932432000
665.252	122.939	OHIO	Kentucky	21183	600.5	2111.26594502000	1038.48725199000
545.260	93.506	WOODSON	Kansas	20207	492.2	1601.66160632000	1045.69319128000
558.584	94.759	ALLEN	Kansas	20001	504.2	1626.47751333000	1045.81707151000
335.180	75.488	GATES	North Carolina	37073	302.6	2703.36858747000	1047.85993463000
539.188	104.810	PERRY	Missouri	29157	486.7	1939.88699212000	1042.16517359000
1181.750	139.245	FORD	Kansas	20057	1066.8	1364.91796597000	1037.52377564000
556.637	104.757	CASEY	Kentucky	21045	502.5	2221.32567270000	1036.14785172000
589.112	105.930	WISE	Virginia	51195	531.8	2362.62721930000	1035.05541036000
252.216	80.127	PASQUOTANK	North Carolina	37139	227.7	2728.07211762000	1041.67827798000
354.142	99.477	HERTFORD	North Carolina	37091	319.7	2686.99157516000	1040.26417717000
2950.002	267.569	CONEJOS	Colorado	8021	2663.0	979.28867756800	1032.36487457000
592.292	109.003	GRAYSON	Kentucky	21085	534.7	2140.31660705000	1040.59345733000
528.146	96.209	CLAY	Kentucky	21051	476.8	2291.84884929000	1036.53613076000
26927.113	881.356	APACHE	Arizona	4001	24307.7	770.30664700700	907.49371673600
291.273	78.046	MCLEAN	Kentucky	21149	262.9	2087.17698402000	1040.25768143000
522.358	93.453	WYTHE	Virginia	51197	471.5	2446.84240377000	1036.85514638000
600.141	136.327	NORTHAMPTON	North Carolina	37131	541.8	2662.79427274000	1037.69689390000
