Id	AREA	PERIMETER	COUNTY	STATE	ID_1	CNTY_AREA	new_area
15	1002.105	134.845	DE WITT	Texas	48123	904.6	0.00384883523
17	880.021	130.045	VICTORIA	Texas	48469	794.4	843.80880603500
3	1880.761	206.134	POLK	Florida	12105	1697.8	883.22362867500
15	1477.109	155.147	ATASCOSA	Texas	48013	1333.4	881.21611591200
17	1301.936	251.846	MATAGORDA	Texas	48321	1175.3	524.15767986900
22	1301.936	251.846	MATAGORDA	Texas	48321	1175.3	2.05775277885
17	1301.936	251.846	MATAGORDA	Texas	48321	1175.3	2.05775277885
17	1880.761	206.134	POLK	Florida	12105	1697.8	771.57281706800
8	1197.288	138.929	FRIO	Texas	48163	1080.8	1103.06188040000
8	1440.782	154.277	ZAVALA	Texas	48507	1300.6	359.52047876100
22	1240.805	143.917	WHARTON	Texas	48481	1120.1	0.54393373069
17	1240.805	143.917	WHARTON	Texas	48481	1120.1	0.54393373069
10	1440.782	154.277	ZAVALA	Texas	48507	1300.6	1065.25660868000
17	1961.589	215.032	HERNANDO/BENTON	Florida	12053	1770.8	202.57008060100
10	1343.428	176.892	MAVERICK	Texas	48323	1212.7	888.44839417300
19	1343.428	176.892	MAVERICK	Texas	48323	1212.7	419.26762397800
17	3784.453	389.169	BREVARD/ST LUCIE	Florida	12009	3416.3	2119.00705244000
22	1301.936	251.846	MATAGORDA	Texas	48321	1175.3	370.48843123700
15	840.020	126.013	KARNES	Texas	48255	758.3	840.01999691200
17	1002.105	134.845	DE WITT	Texas	48123	904.6	345.63545474200
17	1001.069	144.168	JACKSON	Texas	48239	903.7	955.77441751400
15	1002.105	134.845	DE WITT	Texas	48123	904.6	371.32155069400
17	1961.589	215.032	HERNANDO/BENTON	Florida	12053	1770.8	48.44198724830
19	2068.576	199.721	KINNEY	Texas	48271	1867.4	28.84508813870
17	3396.785	301.889	ORANGE/MOSQUITO	Florida	12095	3066.4	149.33341140800
8	1477.109	155.147	ATASCOSA	Texas	48013	1333.4	588.59663592300
17	3396.785	301.889	ORANGE/MOSQUITO	Florida	12095	3066.4	814.73963157400
18	3396.785	301.889	ORANGE/MOSQUITO	Florida	12095	3066.4	327.02720921200
18	3396.785	301.889	ORANGE/MOSQUITO	Florida	12095	3066.4	3.15970192990
17	3396.785	301.889	ORANGE/MOSQUITO	Florida	12095	3066.4	3.15970192990
17	1612.555	181.209	SUMTER	Florida	12119	1455.7	428.39207700700
8	1751.712	168.046	UVALDE	Texas	48463	1581.3	154.96508396600
17	1612.555	181.209	SUMTER	Florida	12119	1455.7	0.01683257891
3	1612.555	181.209	SUMTER	Florida	12119	1455.7	0.01683257891
3	1002.105	134.845	DE WITT	Texas	48123	904.6	229.42201401800
17	1240.805	143.917	WHARTON	Texas	48481	1120.1	614.33652484600
22	1240.805	143.917	WHARTON	Texas	48481	1120.1	2.39721966972
17	1240.805	143.917	WHARTON	Texas	48481	1120.1	2.39721966972
22	1491.358	161.829	BRAZORIA	Texas	48039	1346.3	633.36345657500
8	1444.381	164.934	MEDINA	Texas	48325	1303.9	642.70392448000
3	1240.948	138.367	GONZALES	Texas	48177	1120.2	2.42884383689
15	1240.948	138.367	GONZALES	Texas	48177	1120.2	2.42884383689
15	886.145	117.673	WILSON	Texas	48493	799.9	622.08603783600
10	1751.712	168.046	UVALDE	Texas	48463	1581.3	0.00935189844
17	1751.712	168.046	UVALDE	Texas	48463	1581.3	0.00935189844
8	886.145	117.673	WILSON	Texas	48493	799.9	229.28049883700
3	886.145	117.673	WILSON	Texas	48493	799.9	1.04716658269
15	886.145	117.673	WILSON	Texas	48493	799.9	1.04716658269
3	886.145	117.673	WILSON	Texas	48493	799.9	0.86000387611
17	1612.555	181.209	SUMTER	Florida	12119	1455.7	21.82341811560
22	1240.805	143.917	WHARTON	Texas	48481	1120.1	315.31325583600
17	1040.416	121.904	FORT BEND	Texas	48157	939.2	48.13769022680
18	1322.458	197.232	LAFOURCHE	Louisiana	22057	1193.8	99.97720586600
22	1322.458	197.232	LAFOURCHE	Louisiana	22057	1193.8	4.04690788038
18	1322.458	197.232	LAFOURCHE	Louisiana	22057	1193.8	4.04690788038
22	1599.617	181.365	TERREBONNE	Louisiana	22109	1444.0	0.44188247244
18	1599.617	181.365	TERREBONNE	Louisiana	22109	1444.0	0.44188247244
22	1599.617	181.365	TERREBONNE	Louisiana	22109	1444.0	2.91887615787
18	1599.617	181.365	TERREBONNE	Louisiana	22109	1444.0	2.91887615787
3	1403.313	147.514	BEXAR	Texas	48029	1266.8	0.77551729669
8	1403.313	147.514	BEXAR	Texas	48029	1266.8	0.77551729669
8	1403.313	147.514	BEXAR	Texas	48029	1266.8	637.73736180500
8	1403.313	147.514	BEXAR	Texas	48029	1266.8	0.02956804803
17	1403.313	147.514	BEXAR	Texas	48029	1266.8	0.02956804803
3	832.130	114.807	GUADALUPE	Texas	48187	751.2	7.95268971496
15	832.130	114.807	GUADALUPE	Texas	48187	751.2	7.95268971496
3	1403.313	147.514	BEXAR	Texas	48029	1266.8	8.56004930328
22	1599.617	181.365	TERREBONNE	Louisiana	22109	1444.0	2.39670230733
18	1599.617	181.365	TERREBONNE	Louisiana	22109	1444.0	2.39670230733
17	474.697	114.038	GALVESTON	Texas	48167	428.5	110.94251006400
18	474.697	114.038	GALVESTON	Texas	48167	428.5	111.09034097000
17	1240.805	143.917	WHARTON	Texas	48481	1120.1	193.08110040200
17	1107.613	128.940	LAVACA	Texas	48285	999.9	660.37114565500
17	1491.358	161.829	BRAZORIA	Texas	48039	1346.3	486.00417975500
18	1599.617	181.365	TERREBONNE	Louisiana	22109	1444.0	650.65488542300
17	1013.881	144.051	COLORADO	Texas	48089	915.3	151.09065785200
22	1013.881	144.051	COLORADO	Texas	48089	915.3	1.73955518496
17	1013.881	144.051	COLORADO	Texas	48089	915.3	1.73955518496
22	1107.613	128.940	LAVACA	Texas	48285	999.9	0.01594152212
3	1107.613	128.940	LAVACA	Texas	48285	999.9	0.01426058219
22	1107.613	128.940	LAVACA	Texas	48285	999.9	0.01426058219
22	1013.881	144.051	COLORADO	Texas	48089	915.3	0.00237172722
17	1013.881	144.051	COLORADO	Texas	48089	915.3	0.00237172722
3	1013.881	144.051	COLORADO	Texas	48089	915.3	0.00924045027
22	1013.881	144.051	COLORADO	Texas	48089	915.3	0.00924045027
17	1751.712	168.046	UVALDE	Texas	48463	1581.3	333.01432672500
22	1240.805	143.917	WHARTON	Texas	48481	1120.1	53.66252213340
3	1107.613	128.940	LAVACA	Texas	48285	999.9	390.09611610600
3	1013.881	144.051	COLORADO	Texas	48089	915.3	2.50940430772
17	1065.797	158.978	BANDERA	Texas	48019	962.1	7.48073753954
3	1240.948	138.367	GONZALES	Texas	48177	1120.2	217.90749218000
3	1240.948	138.367	GONZALES	Texas	48177	1120.2	0.51373334319
15	1240.948	138.367	GONZALES	Texas	48177	1120.2	0.51373334319
22	1013.881	144.051	COLORADO	Texas	48089	915.3	15.57100050150
15	832.130	114.807	GUADALUPE	Texas	48187	751.2	128.86504206400
22	1599.617	181.365	TERREBONNE	Louisiana	22109	1444.0	1.28793072197
18	1599.617	181.365	TERREBONNE	Louisiana	22109	1444.0	1.28793072197
18	1599.617	181.365	TERREBONNE	Louisiana	22109	1444.0	76.73314100390
17	1444.381	164.934	MEDINA	Texas	48325	1303.9	658.05978951300
19	1444.381	164.934	MEDINA	Texas	48325	1303.9	127.37595366600
3	1135.136	131.788	FAYETTE	Texas	48149	1024.7	0.09358014471
22	1135.136	131.788	FAYETTE	Texas	48149	1024.7	0.09358014471
18	1314.325	244.619	PLAQUEMINES	Louisiana	22075	1186.5	521.68372428700
10	1751.712	168.046	UVALDE	Texas	48463	1581.3	1124.15103089000
19	1751.712	168.046	UVALDE	Texas	48463	1581.3	116.45797035300
18	438.057	161.067	JEFFERSON	Louisiana	22051	395.4	83.71087328750
19	1751.712	168.046	UVALDE	Texas	48463	1581.3	3.63811751970
10	1751.712	168.046	UVALDE	Texas	48463	1581.3	3.63811751970
19	1138.691	142.368	EDWARDS	Texas	48137	1027.9	1.38106310916
10	1138.691	142.368	EDWARDS	Texas	48137	1027.9	1.38106310916
19	1751.712	168.046	UVALDE	Texas	48463	1581.3	0.06088624202
18	1322.458	197.232	LAFOURCHE	Louisiana	22057	1193.8	46.57743302880
22	1322.458	197.232	LAFOURCHE	Louisiana	22057	1193.8	0.00862854483
18	1322.458	197.232	LAFOURCHE	Louisiana	22057	1193.8	0.00862854483
17	832.130	114.807	GUADALUPE	Texas	48187	751.2	41.69619603090
19	1444.381	164.934	MEDINA	Texas	48325	1303.9	6.68169768854
19	2068.576	199.721	KINNEY	Texas	48271	1867.4	17.63756638240
19	2068.576	199.721	KINNEY	Texas	48271	1867.4	7.00244715375
10	2068.576	199.721	KINNEY	Texas	48271	1867.4	7.00244715375
10	2068.576	199.721	KINNEY	Texas	48271	1867.4	1777.70872707000
19	2068.576	199.721	KINNEY	Texas	48271	1867.4	0.38332959001
10	2068.576	199.721	KINNEY	Texas	48271	1867.4	0.38332959001
10	10229.343	470.410	CROCKETT	Texas	48105	9234.3	2.04569806177
22	973.782	140.232	CHAMBERS	Texas	48071	879.1	2.51092104009
19	2068.576	199.721	KINNEY	Texas	48271	1867.4	170.44557741700
19	10229.343	470.410	CROCKETT	Texas	48105	9234.3	3.81461994036
10	10229.343	470.410	CROCKETT	Texas	48105	9234.3	3.81461994036
22	1013.881	144.051	COLORADO	Texas	48089	915.3	202.06841232400
22	1040.416	121.904	FORT BEND	Texas	48157	939.2	574.52168953100
17	1135.136	131.788	FAYETTE	Texas	48149	1024.7	0.01416681946
3	1135.136	131.788	FAYETTE	Texas	48149	1024.7	112.35351983300
17	3784.453	389.169	BREVARD/ST LUCIE	Florida	12009	3416.3	184.18700167100
3	1135.136	131.788	FAYETTE	Texas	48149	1024.7	2.69975061466
15	1135.136	131.788	FAYETTE	Texas	48149	1024.7	2.69975061466
19	1403.313	147.514	BEXAR	Texas	48029	1266.8	30.51381662090
17	1040.416	121.904	FORT BEND	Texas	48157	939.2	379.42154572900
17	1403.313	147.514	BEXAR	Texas	48029	1266.8	719.24533812300
15	1240.948	138.367	GONZALES	Texas	48177	1120.2	1017.05403523000
3	1612.555	181.209	SUMTER	Florida	12119	1455.7	1143.36488722000
3	3396.785	301.889	ORANGE/MOSQUITO	Florida	12095	3066.4	312.07350154000
22	516.665	121.764	WALLER	Texas	48473	466.4	13.48903754330
3	1961.589	215.032	HERNANDO/BENTON	Florida	12053	1770.8	1652.86098019000
3	570.769	111.072	COMAL	Texas	48091	515.2	20.59148041400
3	570.769	111.072	COMAL	Texas	48091	515.2	0.07853316549
17	570.769	111.072	COMAL	Texas	48091	515.2	0.07853316549
17	1300.296	160.765	LEVY	Florida	12075	1173.8	1.46112229633
22	1599.617	181.365	TERREBONNE	Louisiana	22109	1444.0	736.71750016500
15	545.113	94.960	CALDWELL	Texas	48055	492.1	78.28661279290
3	832.130	114.807	GUADALUPE	Texas	48187	751.2	648.23777649100
18	973.782	140.232	CHAMBERS	Texas	48071	879.1	0.03443061146
17	973.782	140.232	CHAMBERS	Texas	48071	879.1	0.03443061146
22	973.782	140.232	CHAMBERS	Texas	48071	879.1	30.10421889000
18	973.782	140.232	CHAMBERS	Texas	48071	879.1	1.27252637431
22	973.782	140.232	CHAMBERS	Texas	48071	879.1	1.27252637431
17	973.782	140.232	CHAMBERS	Texas	48071	879.1	7.23505574077
22	1947.394	206.202	HARRIS	Texas	48201	1758.0	60.60977613980
15	1135.136	131.788	FAYETTE	Texas	48149	1024.7	155.51167561500
22	1135.136	131.788	FAYETTE	Texas	48149	1024.7	5.22003457029
15	1135.136	131.788	FAYETTE	Texas	48149	1024.7	5.22003457029
22	753.654	137.685	ST MARY	Louisiana	22101	680.3	0.93393731248
18	753.654	137.685	ST MARY	Louisiana	22101	680.3	0.93393731248
18	753.654	137.685	ST MARY	Louisiana	22101	680.3	227.81965218800
22	753.654	137.685	ST MARY	Louisiana	22101	680.3	0.46100811415
18	753.654	137.685	ST MARY	Louisiana	22101	680.3	0.46100811415
22	951.637	120.192	BASTROP	Texas	48021	859.1	0.03710220474
15	951.637	120.192	BASTROP	Texas	48021	859.1	0.03710220474
18	973.782	140.232	CHAMBERS	Texas	48071	879.1	735.42810205700
18	1325.947	153.230	LIBERTY	Texas	48291	1197.0	5.34548611142
18	1325.947	153.230	LIBERTY	Texas	48291	1197.0	2.05041396580
22	1325.947	153.230	LIBERTY	Texas	48291	1197.0	2.05041396580
17	1013.881	144.051	COLORADO	Texas	48089	915.3	544.35877177500
18	1314.325	244.619	PLAQUEMINES	Louisiana	22075	1186.5	72.35481656720
15	951.637	120.192	BASTROP	Texas	48021	859.1	53.39163590030
18	835.182	166.643	ST BERNARD	Louisiana	22087	753.9	0.27005463664
18	1325.947	153.230	LIBERTY	Texas	48291	1197.0	6.40584924736
3	1013.881	144.051	COLORADO	Texas	48089	915.3	20.38924873450
19	1065.797	158.978	BANDERA	Texas	48019	962.1	1058.30373770000
18	1408.132	186.489	VERMILLION	Louisiana	22113	1271.2	812.05399964500
18	567.681	138.683	IBERIA	Louisiana	22045	512.5	49.15656703870
18	835.182	166.643	ST BERNARD	Louisiana	22087	753.9	49.70096566770
22	1322.458	197.232	LAFOURCHE	Louisiana	22057	1193.8	889.79469516500
22	753.654	137.685	ST MARY	Louisiana	22101	680.3	504.59845639700
22	1135.136	131.788	FAYETTE	Texas	48149	1024.7	305.05260246900
22	1314.325	244.619	PLAQUEMINES	Louisiana	22075	1186.5	235.20234393600
17	698.077	113.304	AUSTIN	Texas	48015	630.2	142.96840884600
17	698.077	113.304	AUSTIN	Texas	48015	630.2	0.10204969647
3	698.077	113.304	AUSTIN	Texas	48015	630.2	44.60999042730
22	698.077	113.304	AUSTIN	Texas	48015	630.2	362.71605185500
17	698.077	113.304	AUSTIN	Texas	48015	630.2	86.29304810550
17	1773.794	216.687	CAMERON	Louisiana	22023	1601.2	101.31399609600
17	570.769	111.072	COMAL	Texas	48091	515.2	549.95935384800
3	777.171	114.004	HAYS	Texas	48209	701.6	127.74523112800
3	777.171	114.004	HAYS	Texas	48209	701.6	5.19192505202
17	777.171	114.004	HAYS	Texas	48209	701.6	5.19192505202
3	545.113	94.960	CALDWELL	Texas	48055	492.1	445.84701245300
18	4126.845	258.894	CALCASIEU	Louisiana	22019	3725.4	3.24220586424
17	1773.794	216.687	CAMERON	Louisiana	22023	1601.2	0.27881180260
17	567.681	138.683	IBERIA	Louisiana	22045	512.5	37.51917649770
17	1300.296	160.765	LEVY	Florida	12075	1173.8	122.17190522200
17	1300.296	160.765	LEVY	Florida	12075	1173.8	0.48779449810
3	1300.296	160.765	LEVY	Florida	12075	1173.8	0.48779449810
18	1773.794	216.687	CAMERON	Louisiana	22023	1601.2	1624.04609891000
17	322.387	82.321	LAFAYETTE	Louisiana	22055	291.0	0.48927759777
3	322.387	82.321	LAFAYETTE	Louisiana	22055	291.0	0.43910354790
17	322.387	82.321	LAFAYETTE	Louisiana	22055	291.0	0.43910354790
3	1135.136	131.788	FAYETTE	Texas	48149	1024.7	264.49164274100
22	835.182	166.643	ST BERNARD	Louisiana	22087	753.9	70.30430297450
17	3396.785	301.889	ORANGE/MOSQUITO	Florida	12095	3066.4	1582.23290669000
3	567.681	138.683	IBERIA	Louisiana	22045	512.5	0.25916912981
22	567.681	138.683	IBERIA	Louisiana	22045	512.5	0.25916912981
3	567.681	138.683	IBERIA	Louisiana	22045	512.5	26.65122862750
3	1408.132	186.489	VERMILLION	Louisiana	22113	1271.2	7.32970781024
17	1408.132	186.489	VERMILLION	Louisiana	22113	1271.2	7.32970781024
17	655.986	98.546	KENDALL	Texas	48259	592.2	221.05948590200
19	655.986	98.546	KENDALL	Texas	48259	592.2	0.00254605465
17	655.986	98.546	KENDALL	Texas	48259	592.2	0.00254605465
19	655.986	98.546	KENDALL	Texas	48259	592.2	434.92390153800
18	1130.447	144.459	JEFFERSON	Texas	48245	1020.5	688.10411027100
22	589.416	114.216	ASSUMPTION	Louisiana	22007	532.1	589.41619459100
15	1135.136	131.788	FAYETTE	Texas	48149	1024.7	247.57816253100
17	1947.394	206.202	HARRIS	Texas	48201	1758.0	1780.79973883000
22	1947.394	206.202	HARRIS	Texas	48201	1758.0	3.37121723529
17	1130.447	144.459	JEFFERSON	Texas	48245	1020.5	173.95157495500
3	1408.132	186.489	VERMILLION	Louisiana	22113	1271.2	26.68978013160
22	438.057	161.067	JEFFERSON	Louisiana	22051	395.4	326.54290725300
17	1408.132	186.489	VERMILLION	Louisiana	22113	1271.2	466.03345729600
15	951.637	120.192	BASTROP	Texas	48021	859.1	47.59446418540
22	835.182	166.643	ST BERNARD	Louisiana	22087	753.9	183.65839125100
22	567.681	138.683	IBERIA	Louisiana	22045	512.5	409.20986927100
17	697.942	112.720	WASHINGTON	Texas	48477	630.0	44.28737464600
17	1325.947	153.230	LIBERTY	Texas	48291	1197.0	10.46992117600
22	1325.947	153.230	LIBERTY	Texas	48291	1197.0	10.46992117600
3	516.665	121.764	WALLER	Texas	48473	466.4	0.31043288612
22	462.598	92.046	ST CHARLES	Louisiana	22089	417.6	461.00461735700
17	322.387	82.321	LAFAYETTE	Louisiana	22055	291.0	6.89271700636
17	1276.118	152.448	MONTGOMERY	Texas	48339	1152.0	280.69426292200
3	1276.118	152.448	MONTGOMERY	Texas	48339	1152.0	12.99434007750
17	1276.118	152.448	MONTGOMERY	Texas	48339	1152.0	12.99434007750
17	1238.496	175.666	VOLUSIA	Florida	12127	1118.0	880.51192460400
17	516.665	121.764	WALLER	Texas	48473	466.4	501.21787894200
3	516.665	121.764	WALLER	Texas	48473	466.4	0.19467052838
17	516.665	121.764	WALLER	Texas	48473	466.4	0.19467052838
3	516.665	121.764	WALLER	Texas	48473	466.4	0.29163803153
3	951.637	120.192	BASTROP	Texas	48021	859.1	251.99354160800
3	910.433	127.061	GRIMES	Texas	48185	821.9	0.03351404091
17	910.433	127.061	GRIMES	Texas	48185	821.9	0.03351404091
