Id	letter	AREA	PERIMETER	COUNTY	STATE	ID_1	CNTY_AREA	new_area
150	T	855.264	137.512	REFUGIO	Texas	48391	772.1	774.03831398300
150	T	841.875	113.906	GOLIAD	Texas	48175	760.0	14.81453845220
83	I	841.875	113.906	GOLIAD	Texas	48175	760.0	1.65427864805
150	T	841.875	113.906	GOLIAD	Texas	48175	760.0	1.65427864805
83	I	880.021	130.045	VICTORIA	Texas	48469	794.4	0.01910823971
150	T	880.021	130.045	VICTORIA	Texas	48469	794.4	0.01910823971
83	I	880.021	130.045	VICTORIA	Texas	48469	794.4	0.53851612114
83	I	1283.647	145.188	MCMULLEN	Texas	48311	1158.8	1283.64690749000
83	I	1644.637	162.701	LA SALLE	Texas	48283	1484.7	1644.63649661000
83	I	994.234	128.671	BEE	Texas	48025	897.5	994.23381804300
87	J	880.021	130.045	VICTORIA	Texas	48469	794.4	1.71947585376
150	T	397.007	97.686	CALHOUN	Texas	48057	358.4	397.00679373400
83	I	1450.423	154.822	DIMMIT	Texas	48127	1309.3	1450.42295724000
87	J	880.021	130.045	VICTORIA	Texas	48469	794.4	0.44025921036
150	T	880.021	130.045	VICTORIA	Texas	48469	794.4	0.44025921036
150	T	841.875	113.906	GOLIAD	Texas	48175	760.0	0.55527267952
87	J	841.875	113.906	GOLIAD	Texas	48175	760.0	0.83982623459
150	T	841.875	113.906	GOLIAD	Texas	48175	760.0	0.83982623459
83	I	1220.763	153.816	LIVE OAK	Texas	48297	1102.0	1200.16307100000
87	J	841.875	113.906	GOLIAD	Texas	48175	760.0	119.49628172500
83	I	841.875	113.906	GOLIAD	Texas	48175	760.0	704.51520622700
87	J	880.021	130.045	VICTORIA	Texas	48469	794.4	41.22016547820
87	J	880.021	130.045	VICTORIA	Texas	48469	794.4	4.62458556634
150	T	880.021	130.045	VICTORIA	Texas	48469	794.4	4.62458556634
150	T	880.021	130.045	VICTORIA	Texas	48469	794.4	831.45840434900
150	T	1107.613	128.940	LAVACA	Texas	48285	999.9	14.06003805040
87	J	1002.105	134.845	DE WITT	Texas	48123	904.6	6.59748580350
150	T	1002.105	134.845	DE WITT	Texas	48123	904.6	6.59748580350
150	T	1002.105	134.845	DE WITT	Texas	48123	904.6	82.92858136340
87	J	1002.105	134.845	DE WITT	Texas	48123	904.6	12.42062341250
150	T	1002.105	134.845	DE WITT	Texas	48123	904.6	12.42062341250
87	J	1107.613	128.940	LAVACA	Texas	48285	999.9	5.66402165797
150	T	1107.613	128.940	LAVACA	Texas	48285	999.9	5.66402165797
87	J	1001.069	144.168	JACKSON	Texas	48239	903.7	0.31730142069
150	T	1001.069	144.168	JACKSON	Texas	48239	903.7	0.31730142069
87	J	1001.069	144.168	JACKSON	Texas	48239	903.7	2.78986785882
83	I	1197.288	138.929	FRIO	Texas	48163	1080.8	1197.28777201000
83	I	1440.782	154.277	ZAVALA	Texas	48507	1300.6	1440.78162813000
83	I	1343.428	176.892	MAVERICK	Texas	48323	1212.7	1343.42841427000
150	T	1301.936	251.846	MATAGORDA	Texas	48321	1175.3	1301.93573753000
83	I	840.020	126.013	KARNES	Texas	48255	758.3	837.87427826800
86	J	840.020	126.013	KARNES	Texas	48255	758.3	0.55264233062
83	I	840.020	126.013	KARNES	Texas	48255	758.3	0.55264233062
86	J	840.020	126.013	KARNES	Texas	48255	758.3	1.59305409906
86	J	886.145	117.673	WILSON	Texas	48493	799.9	0.03100350869
87	J	1002.105	134.845	DE WITT	Texas	48123	904.6	315.27706578900
86	J	1002.105	134.845	DE WITT	Texas	48123	904.6	0.00002710879
87	J	1002.105	134.845	DE WITT	Texas	48123	904.6	0.00002710879
150	T	1001.069	144.168	JACKSON	Texas	48239	903.7	997.96178019200
83	I	1002.105	134.845	DE WITT	Texas	48123	904.6	485.14562024600
150	T	1013.881	144.051	COLORADO	Texas	48089	915.3	8.49150199602
83	I	1477.109	155.147	ATASCOSA	Texas	48013	1333.4	1477.10892607000
87	J	1240.805	143.917	WHARTON	Texas	48481	1120.1	2.66473801076
150	T	1107.613	128.940	LAVACA	Texas	48285	999.9	67.12199842850
83	I	1240.948	138.367	GONZALES	Texas	48177	1120.2	119.86851660800
86	J	1002.105	134.845	DE WITT	Texas	48123	904.6	99.73596571260
86	J	886.145	117.673	WILSON	Texas	48493	799.9	3.80443987513
83	I	886.145	117.673	WILSON	Texas	48493	799.9	3.80443987513
86	J	1240.948	138.367	GONZALES	Texas	48177	1120.2	8.20794181582
83	I	1240.948	138.367	GONZALES	Texas	48177	1120.2	8.20794181582
83	I	832.130	114.807	GUADALUPE	Texas	48187	751.2	7.33104606667
86	J	832.130	114.807	GUADALUPE	Texas	48187	751.2	3.47770100760
83	I	832.130	114.807	GUADALUPE	Texas	48187	751.2	3.47770100760
86	J	832.130	114.807	GUADALUPE	Texas	48187	751.2	1.56280793887
87	J	886.145	117.673	WILSON	Texas	48493	799.9	3.39595525435
83	I	886.145	117.673	WILSON	Texas	48493	799.9	878.91371467400
86	J	1107.613	128.940	LAVACA	Texas	48285	999.9	8.02133561091
87	J	1107.613	128.940	LAVACA	Texas	48285	999.9	8.02133561091
150	T	474.697	114.038	GALVESTON	Texas	48167	428.5	427.84097875500
151	T	474.697	114.038	GALVESTON	Texas	48167	428.5	46.85563485440
83	I	832.130	114.807	GUADALUPE	Texas	48187	751.2	39.97444510300
87	J	1107.613	128.940	LAVACA	Texas	48285	999.9	509.11318613800
83	I	1444.381	164.934	MEDINA	Texas	48325	1303.9	1155.20440631000
83	I	1403.313	147.514	BEXAR	Texas	48029	1266.8	830.08879632400
81	I	1403.313	147.514	BEXAR	Texas	48029	1266.8	0.29706228339
83	I	1403.313	147.514	BEXAR	Texas	48029	1266.8	0.29706228339
81	I	1444.381	164.934	MEDINA	Texas	48325	1303.9	30.16659593720
83	I	1444.381	164.934	MEDINA	Texas	48325	1303.9	30.16659593720
83	I	1751.712	168.046	UVALDE	Texas	48463	1581.3	1235.08288190000
81	I	1751.712	168.046	UVALDE	Texas	48463	1581.3	2.27873725428
83	I	1751.712	168.046	UVALDE	Texas	48463	1581.3	2.27873725428
150	T	1491.358	161.829	BRAZORIA	Texas	48039	1346.3	1489.90753468000
150	T	1240.805	143.917	WHARTON	Texas	48481	1120.1	1238.13985535000
86	J	1107.613	128.940	LAVACA	Texas	48285	999.9	503.63227696800
81	I	1751.712	168.046	UVALDE	Texas	48463	1581.3	514.35005544900
86	J	1013.881	144.051	COLORADO	Texas	48089	915.3	23.05990193850
87	J	1240.948	138.367	GONZALES	Texas	48177	1120.2	129.05186100100
81	I	1444.381	164.934	MEDINA	Texas	48325	1303.9	259.01043277500
81	I	2068.576	199.721	KINNEY	Texas	48271	1867.4	523.50941705400
83	I	2068.576	199.721	KINNEY	Texas	48271	1867.4	1373.19768576000
81	I	2068.576	199.721	KINNEY	Texas	48271	1867.4	58.12933449240
151	T	973.782	140.232	CHAMBERS	Texas	48071	879.1	168.67142188700
150	T	1013.881	144.051	COLORADO	Texas	48089	915.3	358.68553198400
86	J	1403.313	147.514	BEXAR	Texas	48029	1266.8	358.46020110400
87	J	1240.948	138.367	GONZALES	Texas	48177	1120.2	93.60243512860
150	T	1040.416	121.904	FORT BEND	Texas	48157	939.2	1040.41557550000
81	I	1403.313	147.514	BEXAR	Texas	48029	1266.8	214.46745772800
86	J	1240.948	138.367	GONZALES	Texas	48177	1120.2	890.21721022800
87	J	832.130	114.807	GUADALUPE	Texas	48187	751.2	531.30229128000
83	I	10229.343	470.410	CROCKETT	Texas	48105	9234.3	51.77395329230
86	J	545.113	94.960	CALDWELL	Texas	48055	492.1	57.59793202660
86	J	1135.136	131.788	FAYETTE	Texas	48149	1024.7	7.15397215163
86	J	832.130	114.807	GUADALUPE	Texas	48187	751.2	248.48186997900
150	T	973.782	140.232	CHAMBERS	Texas	48071	879.1	805.11074139900
87	J	1013.881	144.051	COLORADO	Texas	48089	915.3	0.69321697714
87	J	1013.881	144.051	COLORADO	Texas	48089	915.3	614.24549652400
150	T	698.077	113.304	AUSTIN	Texas	48015	630.2	255.71577912200
87	J	1135.136	131.788	FAYETTE	Texas	48149	1024.7	92.55932186990
86	J	1013.881	144.051	COLORADO	Texas	48089	915.3	8.70546042233
87	J	1135.136	131.788	FAYETTE	Texas	48149	1024.7	14.40581341290
86	J	570.769	111.072	COMAL	Texas	48091	515.2	289.62386652900
86	J	951.637	120.192	BASTROP	Texas	48021	859.1	83.04847946090
87	J	545.113	94.960	CALDWELL	Texas	48055	492.1	242.91379030700
81	I	1065.797	158.978	BANDERA	Texas	48019	962.1	1065.79719056000
150	T	516.665	121.764	WALLER	Texas	48473	466.4	229.01575043100
151	T	1130.447	144.459	JEFFERSON	Texas	48245	1020.5	442.36740275100
86	J	698.077	113.304	AUSTIN	Texas	48015	630.2	84.01735241000
87	J	698.077	113.304	AUSTIN	Texas	48015	630.2	358.34404890700
151	T	366.193	80.308	ORANGE	Texas	48361	330.6	36.73620251500
151	T	1773.794	216.687	CAMERON	Louisiana	22023	1601.2	588.15319149400
81	I	570.769	111.072	COMAL	Texas	48091	515.2	281.14540225100
86	J	545.113	94.960	CALDWELL	Texas	48055	492.1	244.60129929100
150	T	1325.947	153.230	LIBERTY	Texas	48291	1197.0	8.69648851380
150	T	1773.794	216.687	CAMERON	Louisiana	22023	1601.2	53.00013686620
86	J	951.637	120.192	BASTROP	Texas	48021	859.1	30.69145005090
150	T	1947.394	206.202	HARRIS	Texas	48201	1758.0	1463.55216647000
86	J	1135.136	131.788	FAYETTE	Texas	48149	1024.7	605.08220703900
87	J	1055.408	143.847	TRAVIS	Texas	48453	952.7	0.64947569926
133	P	1130.447	144.459	JEFFERSON	Texas	48245	1020.5	10.30544897260
150	T	1130.447	144.459	JEFFERSON	Texas	48245	1020.5	20.51115639830
81	I	655.986	98.546	KENDALL	Texas	48259	592.2	655.98591282100
150	T	1130.447	144.459	JEFFERSON	Texas	48245	1020.5	559.00409832400
150	T	1029.130	127.130	HARDIN	Texas	48199	929.0	0.30213384744
150	T	1029.130	127.130	HARDIN	Texas	48199	929.0	0.49311178234
87	J	1135.136	131.788	FAYETTE	Texas	48149	1024.7	415.93472539600
150	T	366.193	80.308	ORANGE	Texas	48361	330.6	116.09513559200
87	J	1947.394	206.202	HARRIS	Texas	48201	1758.0	146.92269094900
133	P	1947.394	206.202	HARRIS	Texas	48201	1758.0	0.06148979843
87	J	1947.394	206.202	HARRIS	Texas	48201	1758.0	0.06148979843
133	P	1947.394	206.202	HARRIS	Texas	48201	1758.0	336.85765554200
133	P	1130.447	144.459	JEFFERSON	Texas	48245	1020.5	61.01696109170
86	J	777.171	114.004	HAYS	Texas	48209	701.6	430.83093469700
87	J	516.665	121.764	WALLER	Texas	48473	466.4	287.64973395300
133	P	1325.947	153.230	LIBERTY	Texas	48291	1197.0	81.17941954330
133	P	366.193	80.308	ORANGE	Texas	48361	330.6	213.36203676500
86	J	951.637	120.192	BASTROP	Texas	48021	859.1	9.13669612381
87	J	697.942	112.720	WASHINGTON	Texas	48477	630.0	182.43728882800
150	T	4126.845	258.894	CALCASIEU	Louisiana	22019	3725.4	198.18954172500
150	T	1029.130	127.130	HARDIN	Texas	48199	929.0	8.98725712686
87	J	910.433	127.061	GRIMES	Texas	48185	821.9	83.18077115830
150	T	1325.947	153.230	LIBERTY	Texas	48291	1197.0	757.20645373300
81	I	1299.528	173.766	KERR	Texas	48265	1173.1	1299.52758153000
86	J	697.942	112.720	WASHINGTON	Texas	48477	630.0	291.22342444500
81	I	1138.691	142.368	EDWARDS	Texas	48137	1027.9	1138.69115509000
81	I	777.171	114.004	HAYS	Texas	48209	701.6	346.34053984800
81	I	11377.411	544.293	PECOS	Texas	48371	10270.6	320.04964064500
87	J	697.942	112.720	WASHINGTON	Texas	48477	630.0	224.28130013600
87	J	951.637	120.192	BASTROP	Texas	48021	859.1	828.76079758000
86	J	1276.118	152.448	MONTGOMERY	Texas	48339	1152.0	54.81112132310
87	J	1055.408	143.847	TRAVIS	Texas	48453	952.7	20.52402623850
81	I	10229.343	470.410	CROCKETT	Texas	48105	9234.3	7.92775398963
87	J	777.484	121.378	LEE	Texas	48287	701.9	404.76815177400
87	J	777.484	121.378	LEE	Texas	48287	701.9	4.47141261190
133	P	1325.947	153.230	LIBERTY	Texas	48291	1197.0	478.86485655900
86	J	1055.408	143.847	TRAVIS	Texas	48453	952.7	606.19801724300
81	I	1055.408	143.847	TRAVIS	Texas	48453	952.7	235.83889694900
81	I	846.420	116.984	BLANCO	Texas	48031	764.1	618.61299707100
82	I	846.420	116.984	BLANCO	Texas	48031	764.1	227.57024368500
86	J	777.484	121.378	LEE	Texas	48287	701.9	245.82045778500
82	I	1226.659	143.068	GILLESPIE	Texas	48171	1107.3	349.99221615900
81	I	1068.684	131.603	LLANO	Texas	48299	964.7	0.00599980457
86	J	619.821	116.068	BRAZOS	Texas	48041	559.5	30.95783785290
133	P	1029.130	127.130	HARDIN	Texas	48199	929.0	1019.34703954000
81	I	1226.659	143.068	GILLESPIE	Texas	48171	1107.3	873.19562913600
82	I	1226.659	143.068	GILLESPIE	Texas	48171	1107.3	0.00684379866
133	P	1276.118	152.448	MONTGOMERY	Texas	48339	1152.0	660.82076750300
133	P	1276.118	152.448	MONTGOMERY	Texas	48339	1152.0	1.33536906637
87	J	1276.118	152.448	MONTGOMERY	Texas	48339	1152.0	1.33536906637
82	I	1528.622	172.201	KIMBLE	Texas	48267	1379.9	0.71149480341
82	I	1528.622	172.201	KIMBLE	Texas	48267	1379.9	0.00221209870
81	I	1528.622	172.201	KIMBLE	Texas	48267	1379.9	0.00221209870
81	I	11377.411	544.293	PECOS	Texas	48371	10270.6	28.24727351950
87	J	777.484	121.378	LEE	Texas	48287	701.9	122.42397189600
81	I	1080.343	129.970	MASON	Texas	48319	975.3	19.63543852230
87	J	910.433	127.061	GRIMES	Texas	48185	821.9	12.01391662980
87	J	1217.175	147.383	WILLIAMSON	Texas	48491	1098.8	98.63866039240
81	I	10229.343	470.410	CROCKETT	Texas	48105	9234.3	5.73011834958
86	J	910.433	127.061	GRIMES	Texas	48185	821.9	1.90043918171
87	J	910.433	127.061	GRIMES	Texas	48185	821.9	1.90043918171
81	I	1068.684	131.603	LLANO	Texas	48299	964.7	1.87591831862
87	J	1276.118	152.448	MONTGOMERY	Texas	48339	1152.0	557.68704928000
86	J	1276.118	152.448	MONTGOMERY	Texas	48339	1152.0	1.43753682126
87	J	1276.118	152.448	MONTGOMERY	Texas	48339	1152.0	1.43753682126
86	J	1276.118	152.448	MONTGOMERY	Texas	48339	1152.0	0.02642939167
85	J	1055.408	143.847	TRAVIS	Texas	48453	952.7	192.19771519700
87	J	699.806	106.283	BURLESON	Texas	48051	631.7	439.07709593600
87	J	699.806	106.283	BURLESON	Texas	48051	631.7	22.07318313500
87	J	699.806	106.283	BURLESON	Texas	48051	631.7	22.36003879550
81	I	13755.225	480.032	PRESIDIO	Texas	48377	12417.2	1229.69601261000
86	J	795.160	117.228	WALKER	Texas	48471	717.8	0.90862230987
87	J	795.160	117.228	WALKER	Texas	48471	717.8	0.90862230987
86	J	795.160	117.228	WALKER	Texas	48471	717.8	2.19455399313
133	P	795.160	117.228	WALKER	Texas	48471	717.8	1.16188407370
87	J	795.160	117.228	WALKER	Texas	48471	717.8	1.16188407370
86	J	699.806	106.283	BURLESON	Texas	48051	631.7	216.29542386900
81	I	11377.411	544.293	PECOS	Texas	48371	10270.6	18.95822320890
81	I	1158.884	140.293	BURNET	Texas	48053	1046.2	208.57780451900
82	I	1528.622	172.201	KIMBLE	Texas	48267	1379.9	2.17134549019
81	I	1528.622	172.201	KIMBLE	Texas	48267	1379.9	2.17134549019
86	J	1148.288	134.326	MILAM	Texas	48331	1036.6	12.30232475550
82	I	1528.622	172.201	KIMBLE	Texas	48267	1379.9	62.74216842240
81	I	1528.622	172.201	KIMBLE	Texas	48267	1379.9	1462.99490110000
133	P	795.160	117.228	WALKER	Texas	48471	717.8	0.27237564409
87	J	795.160	117.228	WALKER	Texas	48471	717.8	0.27237564409
81	I	1087.208	138.533	MENARD	Texas	48327	981.4	4.73257039105
82	I	1087.208	138.533	MENARD	Texas	48327	981.4	1.32028911215
81	I	1087.208	138.533	MENARD	Texas	48327	981.4	1.32028911215
87	J	910.433	127.061	GRIMES	Texas	48185	821.9	13.40641357660
86	J	910.433	127.061	GRIMES	Texas	48185	821.9	0.17879621963
87	J	910.433	127.061	GRIMES	Texas	48185	821.9	0.17879621963
87	J	910.433	127.061	GRIMES	Texas	48185	821.9	55.24682945530
82	I	1080.343	129.970	MASON	Texas	48319	975.3	0.45607774943
81	I	1080.343	129.970	MASON	Texas	48319	975.3	0.45607774943
81	I	1080.343	129.970	MASON	Texas	48319	975.3	145.30809234100
82	I	1080.343	129.970	MASON	Texas	48319	975.3	1.47817569919
81	I	1080.343	129.970	MASON	Texas	48319	975.3	1.47817569919
86	J	1217.175	147.383	WILLIAMSON	Texas	48491	1098.8	651.11734007900
86	J	910.433	127.061	GRIMES	Texas	48185	821.9	744.50557591500
86	J	795.160	117.228	WALKER	Texas	48471	717.8	4.26793277573
86	J	795.160	117.228	WALKER	Texas	48471	717.8	5.44041305611
87	J	795.160	117.228	WALKER	Texas	48471	717.8	5.44041305611
42	D	11377.411	544.293	PECOS	Texas	48371	10270.6	0.11786593430
81	I	11377.411	544.293	PECOS	Texas	48371	10270.6	0.11786593430
133	P	704.133	116.908	SAN JACINTO	Texas	48407	635.6	704.13261190600
133	P	4126.845	258.894	CALCASIEU	Louisiana	22019	3725.4	815.42277280900
87	J	619.821	116.068	BRAZOS	Texas	48041	559.5	478.79103749100
85	J	1217.175	147.383	WILLIAMSON	Texas	48491	1098.8	467.41857279200
87	J	619.821	116.068	BRAZOS	Texas	48041	559.5	29.34399469390
86	J	565.569	97.441	MADISON	Texas	48313	510.6	2.40215238482
87	J	565.569	97.441	MADISON	Texas	48313	510.6	2.40215238482
82	I	1068.684	131.603	LLANO	Texas	48299	964.7	1066.80227220000
81	I	10229.343	470.410	CROCKETT	Texas	48105	9234.3	93.28589401520
81	I	10229.343	470.410	CROCKETT	Texas	48105	9234.3	2.95453039519
81	I	10229.343	470.410	CROCKETT	Texas	48105	9234.3	2.95453039519
86	J	565.569	97.441	MADISON	Texas	48313	510.6	87.52316458520
86	J	619.821	116.068	BRAZOS	Texas	48041	559.5	78.08057030140
81	I	11377.411	544.293	PECOS	Texas	48371	10270.6	0.00625327450
81	I	11377.411	544.293	PECOS	Texas	48371	10270.6	0.00625327450
87	J	795.160	117.228	WALKER	Texas	48471	717.8	502.40414540700
87	J	795.160	117.228	WALKER	Texas	48471	717.8	29.07069506160
133	P	795.160	117.228	WALKER	Texas	48471	717.8	0.21946459758
87	J	795.160	117.228	WALKER	Texas	48471	717.8	0.21946459758
82	I	1080.343	129.970	MASON	Texas	48319	975.3	913.46508452400
82	I	1158.884	140.293	BURNET	Texas	48053	1046.2	0.06411950554
81	I	1158.884	140.293	BURNET	Texas	48053	1046.2	0.06411950554
82	I	1158.884	140.293	BURNET	Texas	48053	1046.2	142.45108442000
82	I	1087.208	138.533	MENARD	Texas	48327	981.4	198.66366371100
85	J	1158.884	140.293	BURNET	Texas	48053	1046.2	8.47294919594
82	I	1158.884	140.293	BURNET	Texas	48053	1046.2	8.47294919594
85	J	1158.884	140.293	BURNET	Texas	48053	1046.2	779.35710905200
85	J	1158.884	140.293	BURNET	Texas	48053	1046.2	9.50648921267
81	I	1158.884	140.293	BURNET	Texas	48053	1046.2	5.38005811049
133	P	795.160	117.228	WALKER	Texas	48471	717.8	249.21989855400
86	J	1148.288	134.326	MILAM	Texas	48331	1036.6	396.04680338000
87	J	565.569	97.441	MADISON	Texas	48313	510.6	1.08664125016
82	I	1313.518	144.736	SAN SABA	Texas	48411	1185.7	5.36398663727
81	I	1313.518	144.736	SAN SABA	Texas	48411	1185.7	5.36398663727
133	P	1060.075	131.340	TYLER	Texas	48457	957.0	1060.07498415000
86	J	565.569	97.441	MADISON	Texas	48313	510.6	40.44814922250
81	I	11377.411	544.293	PECOS	Texas	48371	10270.6	3.32668579905
82	I	1313.518	144.736	SAN SABA	Texas	48411	1185.7	273.52670142800
87	J	565.569	97.441	MADISON	Texas	48313	510.6	424.72356976700
87	J	1148.288	134.326	MILAM	Texas	48331	1036.6	739.93919382600
81	I	11377.411	544.293	PECOS	Texas	48371	10270.6	4115.78215284000
86	J	977.268	127.975	ROBERTSON	Texas	48395	882.2	361.11367035800
86	J	977.268	127.975	ROBERTSON	Texas	48395	882.2	0.26769942335
87	J	977.268	127.975	ROBERTSON	Texas	48395	882.2	0.26769942335
86	J	1225.408	145.921	LEON	Texas	48289	1106.2	121.74568639600
86	J	1225.408	145.921	LEON	Texas	48289	1106.2	9.05123951854
87	J	1225.408	145.921	LEON	Texas	48289	1106.2	9.05123951854
133	P	1230.693	151.809	POLK	Texas	48373	1111.0	1230.69269942000
81	I	10229.343	470.410	CROCKETT	Texas	48105	9234.3	5.92106255211
81	I	1087.208	138.533	MENARD	Texas	48327	981.4	879.61368851400
133	P	1042.480	187.298	JASPER	Texas	48241	941.1	1042.47999566000
85	J	995.363	143.115	LAMPASAS	Texas	48281	898.5	9.59004621544
133	P	1053.935	177.910	NEWTON	Texas	48351	951.4	1053.93468842000
81	I	995.363	143.115	LAMPASAS	Texas	48281	898.5	21.39532148240
82	I	1244.040	146.514	MCCULLOCH	Texas	48307	1123.0	278.51229072800
81	I	10229.343	470.410	CROCKETT	Texas	48105	9234.3	9899.69741067000
133	P	1483.460	153.284	VERNON	Louisiana	22115	1339.2	82.11082829110
42	D	10229.343	470.410	CROCKETT	Texas	48105	9234.3	122.22601906400
85	J	1261.775	141.902	BELL	Texas	48027	1139.0	532.72262104400
86	J	1261.775	141.902	BELL	Texas	48027	1139.0	9.52141845967
85	J	1261.775	141.902	BELL	Texas	48027	1139.0	9.52141845967
86	J	1261.775	141.902	BELL	Texas	48027	1139.0	719.53066291500
87	J	977.268	127.975	ROBERTSON	Texas	48395	882.2	615.88675629700
87	J	884.579	119.977	FALLS	Texas	48145	798.5	302.56696987300
133	P	770.464	120.432	TRINITY	Texas	48455	695.5	770.46350114800
86	J	1230.980	140.025	CORYELL	Texas	48099	1111.2	14.12050399830
42	D	13755.225	480.032	PRESIDIO	Texas	48377	12417.2	11787.17916180000
86	J	1230.980	140.025	CORYELL	Texas	48099	1111.2	5.82628580803
85	J	1230.980	140.025	CORYELL	Texas	48099	1111.2	5.82628580803
81	I	1313.518	144.736	SAN SABA	Texas	48411	1185.7	712.18811955200
80	H	1313.518	144.736	SAN SABA	Texas	48411	1185.7	4.70206077222
81	I	1313.518	144.736	SAN SABA	Texas	48411	1185.7	4.70206077222
80	H	995.363	143.115	LAMPASAS	Texas	48281	898.5	142.72748627200
86	J	1159.395	135.367	MCLENNAN	Texas	48309	1046.6	0.69504291299
85	J	1159.395	135.367	MCLENNAN	Texas	48309	1046.6	0.69504291299
85	J	995.363	143.115	LAMPASAS	Texas	48281	898.5	820.72057237600
81	I	1244.040	146.514	MCCULLOCH	Texas	48307	1123.0	853.42277251600
80	H	1244.040	146.514	MCCULLOCH	Texas	48307	1123.0	4.61919705743
81	I	1244.040	146.514	MCCULLOCH	Texas	48307	1123.0	4.61919705743
42	D	11377.411	544.293	PECOS	Texas	48371	10270.6	1173.86940031000
42	D	11377.411	544.293	PECOS	Texas	48371	10270.6	0.80268668623
42	D	11377.411	544.293	PECOS	Texas	48371	10270.6	0.80268668623
86	J	884.579	119.977	FALLS	Texas	48145	798.5	582.01222620900
87	J	1356.555	161.009	HOUSTON	Texas	48225	1224.6	164.81787652800
87	J	1356.555	161.009	HOUSTON	Texas	48225	1224.6	45.64729899120
133	P	1356.555	161.009	HOUSTON	Texas	48225	1224.6	2.36981145032
87	J	1356.555	161.009	HOUSTON	Texas	48225	1224.6	2.36981145032
80	H	1313.518	144.736	SAN SABA	Texas	48411	1185.7	316.82725890500
80	H	1244.040	146.514	MCCULLOCH	Texas	48307	1123.0	38.59195618280
78	H	1244.040	146.514	MCCULLOCH	Texas	48307	1123.0	66.83729486970
133	P	986.009	135.994	ANGELINA	Texas	48005	890.1	986.00854545600
81	I	1445.985	149.818	COLEMAN	Texas	48083	1305.3	35.83938152460
80	H	1445.985	149.818	COLEMAN	Texas	48083	1305.3	0.93450520485
81	I	1445.985	149.818	COLEMAN	Texas	48083	1305.3	0.93450520485
87	J	1173.576	153.312	ANDERSON	Texas	48001	1059.4	3.32360426443
133	P	589.101	108.891	SABINE	Texas	48403	531.8	589.10133785900
87	J	1173.576	153.312	ANDERSON	Texas	48001	1059.4	3.01083223506
133	P	1173.576	153.312	ANDERSON	Texas	48001	1059.4	0.27503864678
87	J	1173.576	153.312	ANDERSON	Texas	48001	1059.4	0.27503864678
133	P	1356.555	161.009	HOUSTON	Texas	48225	1224.6	1143.72022278000
133	P	1225.408	145.921	LEON	Texas	48289	1106.2	1.10250625161
133	P	1225.408	145.921	LEON	Texas	48289	1106.2	0.11447493282
87	J	1225.408	145.921	LEON	Texas	48289	1106.2	0.11447493282
87	J	1225.408	145.921	LEON	Texas	48289	1106.2	1.96728287011
87	J	1225.408	145.921	LEON	Texas	48289	1106.2	1091.42682602000
