FID_us1890	AREA	PERIMETER	COUNTY	STATE	ID	CNTY_AREA	FID_us1880	AREA_1	PERIMETE_1	COUNTY_1	STATE_1	ID_1	CNTY_ARE_1	new_area
29	268.053	89.483	WAHKIAKUM	Washington	53069	242.0	24	268.052	89.482	WAHKIAKUM	Washington	53069	242.0	268.052
29	268.053	89.483	WAHKIAKUM	Washington	53069	242.0	28	1037.717	152.595	CLATSOP	Oregon	41007	936.8	0.001
29	268.053	89.483	WAHKIAKUM	Washington	53069	242.0	41	756.519	114.100	COLUMBIA	Oregon	41009	682.9	0.001
30	1821.603	217.298	BUFORD	North Dakota	38012	1644.4	25	3827.202	277.301	WALLETTE	North Dakota	38123	3454.9	1821.444
30	1821.603	217.298	BUFORD	North Dakota	38012	1644.4	60	5721.501	333.840	HOWARD	North Dakota	38119	5164.9	0.159
31	2106.083	216.069	ADAMS	Washington	53001	1901.2	26	5931.062	402.714	WHITMAN	Washington	53075	5354.1	2106.084
32	2003.286	219.960	FLANNERY	North Dakota	38030	1808.4	25	3827.202	277.301	WALLETTE	North Dakota	38123	3454.9	2003.285
32	2003.286	219.960	FLANNERY	North Dakota	38030	1808.4	27	3146.853	267.126	MOUNTRAILLE	North Dakota	38061	2840.7	0.001
33	2895.292	265.830	MOUNTRAIL	North Dakota	38061	2613.6	25	3827.202	277.301	WALLETTE	North Dakota	38123	3454.9	0.001
33	2895.292	265.830	MOUNTRAIL	North Dakota	38061	2613.6	27	3146.853	267.126	MOUNTRAILLE	North Dakota	38061	2840.7	2878.404
33	2895.292	265.830	MOUNTRAIL	North Dakota	38061	2613.6	30	2220.229	193.514	RENVILLE	North Dakota	38075	1984.2	9.533
33	2895.292	265.830	MOUNTRAIL	North Dakota	38061	2613.6	52	3637.797	304.448	STEVENS	North Dakota	38121	3283.9	7.354
34	1030.103	148.055	CLATSOP	Oregon	41007	929.9	28	1037.717	152.595	CLATSOP	Oregon	41007	936.8	1015.930
34	1030.103	148.055	CLATSOP	Oregon	41007	929.9	41	756.519	114.100	COLUMBIA	Oregon	41009	682.9	0.000
34	1030.103	148.055	CLATSOP	Oregon	41007	929.9	45	1427.214	223.738	TILLAMOOK	Oregon	41057	1288.4	14.172
35	1307.351	165.587	COWLITZ	Washington	53015	1180.2	29	1307.351	165.587	COWLITZ	Washington	53015	1180.2	1307.351
36	1601.440	170.473	RENVILLE	North Dakota	38075	1445.7	27	3146.853	267.126	MOUNTRAILLE	North Dakota	38061	2840.7	27.671
36	1601.440	170.473	RENVILLE	North Dakota	38075	1445.7	30	2220.229	193.514	RENVILLE	North Dakota	38075	1984.2	1568.216
36	1601.440	170.473	RENVILLE	North Dakota	38075	1445.7	32	2067.262	186.194	BOTTINEAU	North Dakota	38009	1847.4	5.553
37	4772.634	338.438	PISCATAQUIS	Maine	23021	4308.4	31	4772.634	338.438	PISCATAQUIS	Maine	23021	4308.4	4772.634
38	1295.506	160.895	BOTTINEAU	North Dakota	38009	1169.5	32	2067.262	186.194	BOTTINEAU	North Dakota	38009	1847.4	1294.842
38	1295.506	160.895	BOTTINEAU	North Dakota	38009	1169.5	33	1884.421	178.625	ROLETTE	North Dakota	38079	1684.1	0.664
39	1029.798	131.500	ROLETTE	North Dakota	38079	929.6	32	2067.262	186.194	BOTTINEAU	North Dakota	38009	1847.4	3.369
39	1029.798	131.500	ROLETTE	North Dakota	38079	929.6	33	1884.421	178.625	ROLETTE	North Dakota	38079	1684.1	1026.430
40	2404.565	247.803	WHITMAN	Washington	53075	2170.7	26	5931.062	402.714	WHITMAN	Washington	53075	5354.1	2404.563
40	2404.565	247.803	WHITMAN	Washington	53075	2170.7	53	2462.169	220.067	COLUMBIA	Washington	53013	2222.7	0.002
41	1162.108	143.625	TOWNER	North Dakota	38095	1049.1	33	1884.421	178.625	ROLETTE	North Dakota	38079	1684.1	502.612
41	1162.108	143.625	TOWNER	North Dakota	38095	1049.1	34	1984.630	184.217	CAVALIER	North Dakota	38019	1773.6	631.417
41	1162.108	143.625	TOWNER	North Dakota	38095	1049.1	56	1668.942	168.505		North Dakota	38127	1491.5	14.905
41	1162.108	143.625	TOWNER	North Dakota	38095	1049.1	57	1735.436	173.968	RAMSEY	North Dakota	38071	1566.6	13.174
42	3947.462	391.430	PENOBSCOT	Maine	23019	3563.5	35	3947.462	391.430	PENOBSCOT	Maine	23019	3563.5	3947.462
43	1694.381	170.735	CAVALIER	North Dakota	38019	1529.6	34	1984.630	184.217	CAVALIER	North Dakota	38019	1773.6	997.606
43	1694.381	170.735	CAVALIER	North Dakota	38019	1529.6	37	2549.841	205.340	PEMBINA	North Dakota	38067	2301.8	696.775
44	2991.881	363.590	LEWIS AND CLARK	Montana	30049	2700.8	19	8132.123	610.671	DEERLODGE	Montana	30023	7341.1	36.992
44	2991.881	363.590	LEWIS AND CLARK	Montana	30049	2700.8	36	3092.984	395.020	LEWIS AND CLARKE	Montana	30049	2792.1	2945.073
44	2991.881	363.590	LEWIS AND CLARK	Montana	30049	2700.8	59	15494.979	579.195	MEAGHER	Montana	30059	13987.7	9.290
44	2991.881	363.590	LEWIS AND CLARK	Montana	30049	2700.8	84	2651.217	213.684	JEFFERSON	Montana	30043	2393.3	0.526
45	1201.718	139.640	PEMBINA	North Dakota	38067	1084.8	37	2549.841	205.340	PEMBINA	North Dakota	38067	2301.8	1201.718
46	2527.219	223.786	KITTSON/PEMBINA	Minnesota	27069	2281.4	38	2526.879	223.768	KITTSON/PEMBINA	Minnesota	27069	2281.1	2526.878
47	1862.777	194.261	SKAMANIA	Washington	53059	1681.6	39	1865.865	193.955	SKAMANIA	Washington	53059	1684.4	1862.777
48	4486.390	433.480	SOMERSET	Maine	23025	4050.0	40	4486.390	433.480	SOMERSET	Maine	23025	4050.0	4486.390
49	756.518	114.099	COLUMBIA	Oregon	41009	682.9	41	756.519	114.100	COLUMBIA	Oregon	41009	682.9	756.518
50	1420.416	180.345	FRANKLIN	Washington	53021	1282.2	26	5931.062	402.714	WHITMAN	Washington	53075	5354.1	1420.415
50	1420.416	180.345	FRANKLIN	Washington	53021	1282.2	51	1417.680	177.208	WALLA WALLA	Washington	53071	1279.8	0.001
50	1420.416	180.345	FRANKLIN	Washington	53021	1282.2	53	2462.169	220.067	COLUMBIA	Washington	53013	2222.7	0.000
51	1219.782	154.284	LATAH	Idaho	16057	1101.1	42	2810.807	267.502	NEZ PERCES	Idaho	16069	2537.4	1219.782
52	1628.135	167.525	MCHENRY	North Dakota	38049	1469.8	32	2067.262	186.194	BOTTINEAU	North Dakota	38009	1847.4	667.984
52	1628.135	167.525	MCHENRY	North Dakota	38049	1469.8	54	1798.201	173.579	MCHENRY	North Dakota	38049	1607.0	960.151
53	6667.334	393.705	ITASCA	Minnesota	27061	6018.8	43	6297.162	397.213	ITASCA	Minnesota	27061	5684.6	6296.421
53	6667.334	393.705	ITASCA	Minnesota	27061	6018.8	83	4748.383	398.116	CASS	Minnesota	27021	4286.5	370.772
53	6667.334	393.705	ITASCA	Minnesota	27061	6018.8	110	2032.522	199.204	AITKIN	Minnesota	27001	1834.8	0.140
54	1851.992	176.386	WARD	North Dakota	38101	1671.8	27	3146.853	267.126	MOUNTRAILLE	North Dakota	38061	2840.7	17.848
54	1851.992	176.386	WARD	North Dakota	38101	1671.8	30	2220.229	193.514	RENVILLE	North Dakota	38075	1984.2	642.314
54	1851.992	176.386	WARD	North Dakota	38101	1671.8	32	2067.262	186.194	BOTTINEAU	North Dakota	38009	1847.4	8.069
54	1851.992	176.386	WARD	North Dakota	38101	1671.8	52	3637.797	304.448	STEVENS	North Dakota	38121	3283.9	1152.025
54	1851.992	176.386	WARD	North Dakota	38101	1671.8	54	1798.201	173.579	MCHENRY	North Dakota	38049	1607.0	31.737
55	730.346	120.336	CLARK	Washington	53011	659.3	44	730.346	120.336	CLARKE	Washington	53011	659.3	730.346
56	7436.140	409.691	ST LOUIS	Minnesota	27137	6712.8	46	7436.140	409.692	ST LOUIS	Minnesota	27137	6712.8	7436.137
56	7436.140	409.691	ST LOUIS	Minnesota	27137	6712.8	126	1457.865	166.093	DOUGLAS	Wisconsin	55031	1316.0	0.003
57	1424.700	223.354	TILLAMOOK	Oregon	41057	1286.1	28	1037.717	152.595	CLATSOP	Oregon	41007	936.8	11.660
57	1424.700	223.354	TILLAMOOK	Oregon	41057	1286.1	45	1427.214	223.738	TILLAMOOK	Oregon	41057	1288.4	1413.036
57	1424.700	223.354	TILLAMOOK	Oregon	41057	1286.1	47	780.557	148.837	WASHINGTON	Oregon	41067	704.6	0.001
57	1424.700	223.354	TILLAMOOK	Oregon	41057	1286.1	62	757.878	142.843	YAMHILL	Oregon	41071	684.2	0.003
58	1178.034	178.948	PIERCE	North Dakota	38069	1063.4	32	2067.262	186.194	BOTTINEAU	North Dakota	38009	1847.4	87.446
58	1178.034	178.948	PIERCE	North Dakota	38069	1063.4	33	1884.421	178.625	ROLETTE	North Dakota	38079	1684.1	354.215
58	1178.034	178.948	PIERCE	North Dakota	38069	1063.4	54	1798.201	173.579	MCHENRY	North Dakota	38049	1607.0	278.597
58	1178.034	178.948	PIERCE	North Dakota	38069	1063.4	56	1668.942	168.505		North Dakota	38127	1491.5	451.854
58	1178.034	178.948	PIERCE	North Dakota	38069	1063.4	72	1656.504	170.097	SHERIDAN	North Dakota	38083	1480.4	0.691
58	1178.034	178.948	PIERCE	North Dakota	38069	1063.4	74	1700.291	170.665		North Dakota	38117	1519.5	5.230
59	3167.360	275.155	CASCADE	Montana	30013	2859.2	14	28438.947	773.705	CHOTEAU	Montana	30015	25672.5	913.472
59	3167.360	275.155	CASCADE	Montana	30013	2859.2	36	3092.984	395.020	LEWIS AND CLARKE	Montana	30049	2792.1	145.082
59	3167.360	275.155	CASCADE	Montana	30013	2859.2	59	15494.979	579.195	MEAGHER	Montana	30059	13987.7	2108.806
60	790.684	149.063	WASHINGTON	Oregon	41067	713.8	28	1037.717	152.595	CLATSOP	Oregon	41007	936.8	10.125
60	790.684	149.063	WASHINGTON	Oregon	41067	713.8	45	1427.214	223.738	TILLAMOOK	Oregon	41057	1288.4	0.001
60	790.684	149.063	WASHINGTON	Oregon	41067	713.8	47	780.557	148.837	WASHINGTON	Oregon	41067	704.6	780.556
60	790.684	149.063	WASHINGTON	Oregon	41067	713.8	62	757.878	142.843	YAMHILL	Oregon	41071	684.2	0.003
61	1447.667	187.241	RAMSEY	North Dakota	38071	1306.8	34	1984.630	184.217	CAVALIER	North Dakota	38019	1773.6	352.022
61	1447.667	187.241	RAMSEY	North Dakota	38071	1306.8	37	2549.841	205.340	PEMBINA	North Dakota	38067	2301.8	2.978
61	1447.667	187.241	RAMSEY	North Dakota	38071	1306.8	56	1668.942	168.505		North Dakota	38127	1491.5	6.153
61	1447.667	187.241	RAMSEY	North Dakota	38071	1306.8	57	1735.436	173.968	RAMSEY	North Dakota	38071	1566.6	1086.513
62	1423.164	164.757	WALSH	North Dakota	38099	1284.7	37	2549.841	205.340	PEMBINA	North Dakota	38067	2301.8	646.405
62	1423.164	164.757	WALSH	North Dakota	38099	1284.7	48	2025.545	205.962	MARSHALL	Minnesota	27089	1828.5	0.000
62	1423.164	164.757	WALSH	North Dakota	38099	1284.7	57	1735.436	173.968	RAMSEY	North Dakota	38071	1566.6	4.433
62	1423.164	164.757	WALSH	North Dakota	38099	1284.7	58	2992.957	230.111	GRAND FORKS	North Dakota	38035	2701.8	772.326
63	2025.545	205.962	MARSHALL	Minnesota	27089	1828.5	48	2025.545	205.962	MARSHALL	Minnesota	27089	1828.5	2025.545
64	2537.412	305.551	KLICKITAT	Washington	53039	2290.6	49	2597.521	309.227	KLICKITAT	Washington	53039	2344.8	2537.408
64	2537.412	305.551	KLICKITAT	Washington	53039	2290.6	64	14885.478	587.233	WASCO	Oregon	41065	13437.5	0.004
64	2537.412	305.551	KLICKITAT	Washington	53039	2290.6	67	5631.643	361.111	UMATILLA	Oregon	41059	5083.8	0.001
65	3067.214	316.169	WASHINGTON	Maine	23029	2768.8	50	3067.214	316.169	WASHINGTON	Maine	23029	2768.8	3067.214
66	1417.679	177.207	WALLA WALLA	Washington	53071	1279.8	51	1417.680	177.208	WALLA WALLA	Washington	53071	1279.8	1417.679
66	1417.679	177.207	WALLA WALLA	Washington	53071	1279.8	53	2462.169	220.067	COLUMBIA	Washington	53013	2222.7	0.000
67	804.137	152.564	GARFIELD	Washington	53023	725.9	53	2462.169	220.067	COLUMBIA	Washington	53013	2222.7	804.137
68	487.635	137.696	MULTNOMAH	Oregon	41051	440.2	55	487.635	137.696	MULTNOMAH	Oregon	41051	440.2	487.635
69	951.802	152.913	COLUMBIA	Washington	53013	859.2	53	2462.169	220.067	COLUMBIA	Washington	53013	2222.7	951.802
70	1573.396	215.508	BENSON	North Dakota	38005	1420.3	56	1668.942	168.505		North Dakota	38127	1491.5	1196.030
70	1573.396	215.508	BENSON	North Dakota	38005	1420.3	57	1735.436	173.968	RAMSEY	North Dakota	38071	1566.6	334.486
70	1573.396	215.508	BENSON	North Dakota	38005	1420.3	74	1700.291	170.665		North Dakota	38117	1519.5	23.456
70	1573.396	215.508	BENSON	North Dakota	38005	1420.3	75	1712.414	168.923	FOSTER	North Dakota	38031	1545.8	19.424
71	451.121	97.214		North Dakota	38107	403.2	60	5721.501	333.840	HOWARD	North Dakota	38119	5164.9	451.121
72	1581.641	189.239	WALLACE	North Dakota	38098	1427.8	60	5721.501	333.840	HOWARD	North Dakota	38119	5164.9	1581.642
73	1878.990	229.730	COOK	Minnesota	27031	1696.2	61	1878.990	229.730	COOK	Minnesota	27031	1696.2	1878.990
74	757.874	142.843	YAMHILL	Oregon	41071	684.1	45	1427.214	223.738	TILLAMOOK	Oregon	41057	1288.4	0.000
74	757.874	142.843	YAMHILL	Oregon	41071	684.1	62	757.878	142.843	YAMHILL	Oregon	41071	684.2	757.872
74	757.874	142.843	YAMHILL	Oregon	41071	684.1	66	1268.828	233.122	MARION	Oregon	41047	1145.4	0.001
74	757.874	142.843	YAMHILL	Oregon	41071	684.1	70	741.304	125.479	POLK	Oregon	41053	669.2	0.000
75	2622.461	246.955	LAKE	Minnesota	27075	2367.4	63	2622.461	246.955	LAKE	Minnesota	27075	2367.4	2622.461
76	3642.201	307.161	WASCO	Oregon	41065	3287.9	39	1865.865	193.955	SKAMANIA	Washington	53059	1684.4	3.087
76	3642.201	307.161	WASCO	Oregon	41065	3287.9	64	14885.478	587.233	WASCO	Oregon	41065	13437.5	3639.113
76	3642.201	307.161	WASCO	Oregon	41065	3287.9	65	2012.154	206.550	CLACKAMAS	Oregon	41005	1816.4	0.000
77	1591.025	193.345	NEZ PERCE	Idaho	16069	1436.3	42	2810.807	267.502	NEZ PERCES	Idaho	16069	2537.4	1591.025
78	1147.074	140.314	NELSON	North Dakota	38063	1035.5	57	1735.436	173.968	RAMSEY	North Dakota	38071	1566.6	296.830
78	1147.074	140.314	NELSON	North Dakota	38063	1035.5	58	2992.957	230.111	GRAND FORKS	North Dakota	38035	2701.8	625.794
78	1147.074	140.314	NELSON	North Dakota	38063	1035.5	75	1712.414	168.923	FOSTER	North Dakota	38031	1545.8	224.290
78	1147.074	140.314	NELSON	North Dakota	38063	1035.5	78	2068.305	194.085	TRAILL	North Dakota	38097	1867.1	0.159
79	1592.421	164.926	GRAND FORKS	North Dakota	38035	1437.5	58	2992.957	230.111	GRAND FORKS	North Dakota	38035	2701.8	1592.277
79	1592.421	164.926	GRAND FORKS	North Dakota	38035	1437.5	78	2068.305	194.085	TRAILL	North Dakota	38097	1867.1	0.144
80	706.227	117.599	ASOTIN	Washington	53003	637.5	53	2462.169	220.067	COLUMBIA	Washington	53013	2222.7	706.227
81	7372.406	398.889	FERGUS	Montana	30027	6655.2	59	15494.979	579.195	MEAGHER	Montana	30059	13987.7	7372.406
82	1168.682	149.958	GARFIELD	North Dakota	38032	1055.0	27	3146.853	267.126	MOUNTRAILLE	North Dakota	38061	2840.7	222.880
82	1168.682	149.958	GARFIELD	North Dakota	38032	1055.0	52	3637.797	304.448	STEVENS	North Dakota	38121	3283.9	945.802
83	3372.381	242.629	POLK	Minnesota	27119	3044.3	2604	4968.440	0.000	POLK	Minnesota	27119	4485.1	3372.381
84	2012.157	206.550	CLACKAMAS	Oregon	41005	1816.4	62	757.878	142.843	YAMHILL	Oregon	41071	684.2	0.000
84	2012.157	206.550	CLACKAMAS	Oregon	41005	1816.4	64	14885.478	587.233	WASCO	Oregon	41065	13437.5	0.001
84	2012.157	206.550	CLACKAMAS	Oregon	41005	1816.4	65	2012.154	206.550	CLACKAMAS	Oregon	41005	1816.4	2012.154
84	2012.157	206.550	CLACKAMAS	Oregon	41005	1816.4	66	1268.828	233.122	MARION	Oregon	41047	1145.4	0.002
85	1240.186	149.447	STEVENS	North Dakota	38092	1119.5	52	3637.797	304.448	STEVENS	North Dakota	38121	3283.9	1172.146
85	1240.186	149.447	STEVENS	North Dakota	38092	1119.5	54	1798.201	173.579	MCHENRY	North Dakota	38049	1607.0	36.164
85	1240.186	149.447	STEVENS	North Dakota	38092	1119.5	72	1656.504	170.097	SHERIDAN	North Dakota	38083	1480.4	31.648
85	1240.186	149.447	STEVENS	North Dakota	38092	1119.5	80	967.734	137.777	MERCER	North Dakota	38057	864.8	0.228
86	957.776	126.088	CHURCH	North Dakota	38020	864.6	54	1798.201	173.579	MCHENRY	North Dakota	38049	1607.0	491.551
86	957.776	126.088	CHURCH	North Dakota	38020	864.6	72	1656.504	170.097	SHERIDAN	North Dakota	38083	1480.4	466.225
87	1268.825	233.123	MARION	Oregon	41047	1145.4	62	757.878	142.843	YAMHILL	Oregon	41071	684.2	0.000
87	1268.825	233.123	MARION	Oregon	41047	1145.4	64	14885.478	587.233	WASCO	Oregon	41065	13437.5	0.000
87	1268.825	233.123	MARION	Oregon	41047	1145.4	66	1268.828	233.122	MARION	Oregon	41047	1145.4	1268.825
88	1959.410	261.204	GILLIAM	Oregon	41021	1768.8	64	14885.478	587.233	WASCO	Oregon	41065	13437.5	1780.724
88	1959.410	261.204	GILLIAM	Oregon	41021	1768.8	67	5631.643	361.111	UMATILLA	Oregon	41059	5083.8	176.108
88	1959.410	261.204	GILLIAM	Oregon	41021	1768.8	97	18366.055	645.195	GRANT	Oregon	41023	16579.5	2.577
89	548.485	106.170	SHERMAN	Oregon	41055	495.1	64	14885.478	587.233	WASCO	Oregon	41065	13437.5	548.485
90	2312.732	215.861	MORROW	Oregon	41049	2087.8	49	2597.521	309.227	KLICKITAT	Washington	53039	2344.8	0.000
90	2312.732	215.861	MORROW	Oregon	41049	2087.8	64	14885.478	587.233	WASCO	Oregon	41065	13437.5	20.924
90	2312.732	215.861	MORROW	Oregon	41049	2087.8	67	5631.643	361.111	UMATILLA	Oregon	41059	5083.8	2286.911
90	2312.732	215.861	MORROW	Oregon	41049	2087.8	97	18366.055	645.195	GRANT	Oregon	41023	16579.5	4.897
91	1488.423	211.647	WILLIAMS	North Dakota	38105	1343.6	68	1932.329	209.153	WILLIAMS	North Dakota	38105	1744.4	1487.944
91	1488.423	211.647	WILLIAMS	North Dakota	38105	1343.6	98	3724.854	248.749	STARK	North Dakota	38089	3328.8	0.298
91	1488.423	211.647	WILLIAMS	North Dakota	38105	1343.6	105	3527.216	281.046	MORTON	North Dakota	38059	3184.1	0.181
92	1640.999	285.683	HANCOCK	Maine	23009	1481.4	69	1640.999	285.683	HANCOCK	Maine	23009	1481.4	1640.999
93	6258.708	454.184	MEAGHER	Montana	30059	5649.9	36	3092.984	395.020	LEWIS AND CLARKE	Montana	30049	2792.1	0.202
93	6258.708	454.184	MEAGHER	Montana	30059	5649.9	59	15494.979	579.195	MEAGHER	Montana	30059	13987.7	5997.003
93	6258.708	454.184	MEAGHER	Montana	30059	5649.9	84	2651.217	213.684	JEFFERSON	Montana	30043	2393.3	0.160
93	6258.708	454.184	MEAGHER	Montana	30059	5649.9	89	32823.777	779.013	CUSTER	Montana	30017	29630.8	260.750
93	6258.708	454.184	MEAGHER	Montana	30059	5649.9	107	10528.516	502.030	GALLATIN	Montana	30031	9504.3	0.592
94	3169.882	294.517	UMATILLA	Oregon	41059	2861.5	49	2597.521	309.227	KLICKITAT	Washington	53039	2344.8	0.000
94	3169.882	294.517	UMATILLA	Oregon	41059	2861.5	67	5631.643	361.111	UMATILLA	Oregon	41059	5083.8	3137.228
94	3169.882	294.517	UMATILLA	Oregon	41059	2861.5	76	7291.073	378.607	UNION	Oregon	41061	6581.8	32.654
95	741.307	125.480	POLK	Oregon	41053	669.2	45	1427.214	223.738	TILLAMOOK	Oregon	41057	1288.4	0.004
95	741.307	125.480	POLK	Oregon	41053	669.2	70	741.304	125.479	POLK	Oregon	41053	669.2	741.303
95	741.307	125.480	POLK	Oregon	41053	669.2	81	2800.305	247.882	LINN	Oregon	41043	2527.9	0.000
