FID_us1920	AREA	PERIMETER	COUNTY	STATE	ID	CNTY_AREA	FID_us1880	AREA_1	PERIMETE_1	COUNTY_1	STATE_1	ID_1	CNTY_ARE_1	new_area
12	1403.588	166.758	BOUNDARY	Idaho	16021	1276.0	7	5889.330	383.759	KOOTENAI	Idaho	16055	5316.4	1403.588
13	399.122	147.655	KITSAP	Washington	53035	371.0	8	399.121	147.656	KITSAP	Washington	53035	360.3	399.115
13	399.122	147.655	KITSAP	Washington	53035	371.0	11	1011.035	202.591	MASON	Washington	53045	912.7	0.001
13	399.122	147.655	KITSAP	Washington	53035	371.0	2609	0.000	0.000	PIERCE	Washington	53053	1689.9	0.000
14	2065.687	254.062	GRAYS HARBOR/CHE	Washington	53027	1869.0	9	2065.701	254.061	CHEHALIS	Washington	53081	1864.8	2065.669
14	2065.687	254.062	GRAYS HARBOR/CHE	Washington	53027	1869.0	11	1011.035	202.591	MASON	Washington	53045	912.7	0.001
14	2065.687	254.062	GRAYS HARBOR/CHE	Washington	53027	1869.0	17	790.834	171.683	THURSTON	Washington	53067	713.9	0.002
14	2065.687	254.062	GRAYS HARBOR/CHE	Washington	53027	1869.0	20	2678.441	263.560	LEWIS	Washington	53041	2417.9	0.011
15	4064.728	314.261	LINCOLN	Montana	30053	3624.0	10	20947.977	771.113	MISSOULA	Montana	30063	18910.2	4064.728
16	2145.583	238.446	BONNER	Idaho	16017	1748.0	7	5889.330	383.759	KOOTENAI	Idaho	16055	5316.4	2145.583
17	1009.067	202.478	MASON	Washington	53045	930.0	9	2065.701	254.061	CHEHALIS	Washington	53081	1864.8	0.013
17	1009.067	202.478	MASON	Washington	53045	930.0	11	1011.035	202.591	MASON	Washington	53045	912.7	1009.046
17	1009.067	202.478	MASON	Washington	53045	930.0	17	790.834	171.683	THURSTON	Washington	53067	713.9	0.002
18	2332.054	239.862	KING	Washington	53033	2111.0	12	2319.849	234.470	KING	Washington	53033	2094.2	2319.823
18	2332.054	239.862	KING	Washington	53033	2111.0	15	9453.691	510.001	YAKIMA	Washington	53077	8534.1	0.006
18	2332.054	239.862	KING	Washington	53033	2111.0	2609	0.000	0.000	PIERCE	Washington	53053	1689.9	0.003
19	6933.342	428.552	FLATHEAD	Montana	30029	6109.0	10	20947.977	771.113	MISSOULA	Montana	30063	18910.2	5890.502
19	6933.342	428.552	FLATHEAD	Montana	30029	6109.0	14	28438.947	773.705	CHOTEAU	Montana	30015	25672.5	9.663
19	6933.342	428.552	FLATHEAD	Montana	30029	6109.0	19	8132.123	610.671	DEERLODGE	Montana	30023	7341.1	1033.166
19	6933.342	428.552	FLATHEAD	Montana	30029	6109.0	36	3092.984	395.020	LEWIS AND CLARKE	Montana	30049	2792.1	0.001
20	2036.666	251.062	DOUGLAS	Washington	53017	1787.0	3	15406.814	711.067	STEVENS	Washington	53065	13908.1	0.005
20	2036.666	251.062	DOUGLAS	Washington	53017	1787.0	13	9766.091	600.145	SPOKANE	Washington	53063	8816.1	2036.651
20	2036.666	251.062	DOUGLAS	Washington	53017	1787.0	15	9453.691	510.001	YAKIMA	Washington	53077	8534.1	0.010
21	3397.535	290.577	GLACIER	Montana	30035	2981.0	10	20947.977	771.113	MISSOULA	Montana	30063	18910.2	534.153
21	3397.535	290.577	GLACIER	Montana	30035	2981.0	14	28438.947	773.705	CHOTEAU	Montana	30015	25672.5	2858.486
21	3397.535	290.577	GLACIER	Montana	30035	2981.0	19	8132.123	610.671	DEERLODGE	Montana	30023	7341.1	1.235
22	7766.643	465.764	AROOSTOOK	Maine	23003	6453.0	16	7766.643	465.764	AROOSTOOK	Maine	23003	7011.1	7766.643
23	2177.642	202.956	TOOLE	Montana	30101	1958.0	14	28438.947	773.705	CHOTEAU	Montana	30015	25672.5	2177.192
24	3110.100	283.730	GRANT	Washington	53025	2720.0	13	9766.091	600.145	SPOKANE	Washington	53063	8816.1	3110.066
24	3110.100	283.730	GRANT	Washington	53025	2720.0	15	9453.691	510.001	YAKIMA	Washington	53077	8534.1	0.012
24	3110.100	283.730	GRANT	Washington	53025	2720.0	26	5931.062	402.714	WHITMAN	Washington	53075	5354.1	0.022
25	2594.069	253.370	KITTITAS	Washington	53037	2329.0	12	2319.849	234.470	KING	Washington	53033	2094.2	0.010
25	2594.069	253.370	KITTITAS	Washington	53037	2329.0	13	9766.091	600.145	SPOKANE	Washington	53063	8816.1	0.002
25	2594.069	253.370	KITTITAS	Washington	53037	2329.0	15	9453.691	510.001	YAKIMA	Washington	53077	8534.1	2594.056
26	2599.097	229.696	LINCOLN	Washington	53043	2302.0	3	15406.814	711.067	STEVENS	Washington	53065	13908.1	0.000
26	2599.097	229.696	LINCOLN	Washington	53043	2302.0	13	9766.091	600.145	SPOKANE	Washington	53063	8816.1	2599.096
26	2599.097	229.696	LINCOLN	Washington	53043	2302.0	26	5931.062	402.714	WHITMAN	Washington	53075	5354.1	0.001
27	1573.449	189.660	LIBERTY	Montana	30051	1451.0	14	28438.947	773.705	CHOTEAU	Montana	30015	25672.5	1573.440
28	773.987	162.858	THURSTON	Washington	53067	709.0	9	2065.701	254.061	CHEHALIS	Washington	53081	1864.8	0.000
28	773.987	162.858	THURSTON	Washington	53067	709.0	11	1011.035	202.591	MASON	Washington	53045	912.7	0.002
28	773.987	162.858	THURSTON	Washington	53067	709.0	17	790.834	171.683	THURSTON	Washington	53067	713.9	773.984
28	773.987	162.858	THURSTON	Washington	53067	709.0	2609	0.000	0.000	PIERCE	Washington	53053	1689.9	0.000
29	3233.057	266.843	HILL	Montana	30041	2892.0	14	28438.947	773.705	CHOTEAU	Montana	30015	25672.5	3233.057
30	2020.219	202.137	SPOKANE	Washington	53063	1756.0	13	9766.091	600.145	SPOKANE	Washington	53063	8816.1	2020.219
31	951.049	203.493	PACIFIC	Washington	53049	895.0	9	2065.701	254.061	CHEHALIS	Washington	53081	1864.8	0.017
31	951.049	203.493	PACIFIC	Washington	53049	895.0	18	951.039	203.490	PACIFIC	Washington	53049	858.5	951.021
31	951.049	203.493	PACIFIC	Washington	53049	895.0	20	2678.441	263.560	LEWIS	Washington	53041	2417.9	0.002
32	3109.473	359.309	SANDERS	Montana	30089	2861.0	10	20947.977	771.113	MISSOULA	Montana	30063	18910.2	3109.471
32	3109.473	359.309	SANDERS	Montana	30089	2861.0	21	5508.934	388.906	SHOSHONE	Idaho	16079	4973.0	0.002
33	4634.770	317.773	BLAINE	Montana	30005	4229.0	14	28438.947	773.705	CHOTEAU	Montana	30015	25672.5	4634.736
34	1323.438	167.543	KOOTENAI	Idaho	16055	1253.0	7	5889.330	383.759	KOOTENAI	Idaho	16055	5316.4	1321.429
34	1323.438	167.543	KOOTENAI	Idaho	16055	1253.0	21	5508.934	388.906	SHOSHONE	Idaho	16079	4973.0	2.010
35	2695.292	263.624	LEWIS	Washington	53041	2369.0	15	9453.691	510.001	YAKIMA	Washington	53077	8534.1	0.007
35	2695.292	263.624	LEWIS	Washington	53041	2369.0	17	790.834	171.683	THURSTON	Washington	53067	713.9	16.843
35	2695.292	263.624	LEWIS	Washington	53041	2369.0	18	951.039	203.490	PACIFIC	Washington	53049	858.5	0.000
35	2695.292	263.624	LEWIS	Washington	53041	2369.0	20	2678.441	263.560	LEWIS	Washington	53041	2417.9	2678.409
35	2695.292	263.624	LEWIS	Washington	53041	2369.0	24	268.052	89.482	WAHKIAKUM	Washington	53069	242.0	0.004
35	2695.292	263.624	LEWIS	Washington	53041	2369.0	29	1307.351	165.587	COWLITZ	Washington	53015	1180.2	0.028
35	2695.292	263.624	LEWIS	Washington	53041	2369.0	39	1865.865	193.955	SKAMANIA	Washington	53059	1684.4	0.001
35	2695.292	263.624	LEWIS	Washington	53041	2369.0	2609	0.000	0.000	PIERCE	Washington	53053	1689.9	0.000
36	2459.539	249.448	SHOSHONE	Idaho	16079	2597.0	10	20947.977	771.113	MISSOULA	Montana	30063	18910.2	0.004
36	2459.539	249.448	SHOSHONE	Idaho	16079	2597.0	21	5508.934	388.906	SHOSHONE	Idaho	16079	4973.0	2459.535
37	5697.038	382.074	PHILLIPS	Montana	30071	5178.0	14	28438.947	773.705	CHOTEAU	Montana	30015	25672.5	2547.239
37	5697.038	382.074	PHILLIPS	Montana	30071	5178.0	22	29632.248	697.842	DAWSON	Montana	30021	26749.7	3148.118
38	1778.637	251.057	PONDERA	Montana	30073	1658.0	14	28438.947	773.705	CHOTEAU	Montana	30015	25672.5	1743.296
38	1778.637	251.057	PONDERA	Montana	30073	1658.0	19	8132.123	610.671	DEERLODGE	Montana	30023	7341.1	35.340
39	4671.225	315.627	YAKIMA	Washington	53077	5059.0	15	9453.691	510.001	YAKIMA	Washington	53077	8534.1	4669.790
39	4671.225	315.627	YAKIMA	Washington	53077	5059.0	20	2678.441	263.560	LEWIS	Washington	53041	2417.9	0.010
39	4671.225	315.627	YAKIMA	Washington	53077	5059.0	39	1865.865	193.955	SKAMANIA	Washington	53059	1684.4	1.425
39	4671.225	315.627	YAKIMA	Washington	53077	5059.0	2609	0.000	0.000	PIERCE	Washington	53053	1689.9	0.001
40	6193.440	364.700	VALLEY	Montana	30105	5447.0	22	29632.248	697.842	DAWSON	Montana	30021	26749.7	6193.432
41	2849.626	243.869	SHERIDAN	Montana	30091	2686.0	22	29632.248	697.842	DAWSON	Montana	30021	26749.7	2849.616
42	268.065	89.484	WAHKIAKUM	Washington	53069	267.0	18	951.039	203.490	PACIFIC	Washington	53049	858.5	0.012
42	268.065	89.484	WAHKIAKUM	Washington	53069	267.0	24	268.052	89.482	WAHKIAKUM	Washington	53069	242.0	268.048
42	268.065	89.484	WAHKIAKUM	Washington	53069	267.0	28	1037.717	152.595	CLATSOP	Oregon	41007	936.8	0.002
42	268.065	89.484	WAHKIAKUM	Washington	53069	267.0	29	1307.351	165.587	COWLITZ	Washington	53015	1180.2	0.001
42	268.065	89.484	WAHKIAKUM	Washington	53069	267.0	41	756.519	114.100	COLUMBIA	Oregon	41009	682.9	0.002
43	1440.829	165.958	DIVIDE	North Dakota	38023	1270.0	22	29632.248	697.842	DAWSON	Montana	30021	26749.7	0.001
43	1440.829	165.958	DIVIDE	North Dakota	38023	1270.0	25	3827.202	277.301	WALLETTE	North Dakota	38123	3454.9	1440.062
43	1440.829	165.958	DIVIDE	North Dakota	38023	1270.0	27	3146.853	267.126	MOUNTRAILLE	North Dakota	38061	2840.7	0.674
44	2106.058	216.068	ADAMS	Washington	53001	1912.0	13	9766.091	600.145	SPOKANE	Washington	53063	8816.1	0.000
44	2106.058	216.068	ADAMS	Washington	53001	1912.0	26	5931.062	402.714	WHITMAN	Washington	53075	5354.1	2106.058
45	2533.068	244.671	TETON	Montana	30099	2044.0	14	28438.947	773.705	CHOTEAU	Montana	30015	25672.5	2491.240
45	2533.068	244.671	TETON	Montana	30099	2044.0	19	8132.123	610.671	DEERLODGE	Montana	30023	7341.1	39.200
45	2533.068	244.671	TETON	Montana	30099	2044.0	36	3092.984	395.020	LEWIS AND CLARKE	Montana	30049	2792.1	2.628
46	1256.581	153.722	BURKE	North Dakota	38013	1113.0	25	3827.202	277.301	WALLETTE	North Dakota	38123	3454.9	0.004
46	1256.581	153.722	BURKE	North Dakota	38013	1113.0	27	3146.853	267.126	MOUNTRAILLE	North Dakota	38061	2840.7	1174.404
46	1256.581	153.722	BURKE	North Dakota	38013	1113.0	30	2220.229	193.514	RENVILLE	North Dakota	38075	1984.2	81.739
47	881.069	139.196	CLATSOP	Oregon	41007	821.0	28	1037.717	152.595	CLATSOP	Oregon	41007	936.8	881.061
47	881.069	139.196	CLATSOP	Oregon	41007	821.0	41	756.519	114.100	COLUMBIA	Oregon	41009	682.9	0.001
48	1307.325	165.586	COWLITZ	Washington	53015	1153.0	29	1307.351	165.587	COWLITZ	Washington	53015	1180.2	1307.321
48	1307.325	165.586	COWLITZ	Washington	53015	1153.0	39	1865.865	193.955	SKAMANIA	Washington	53059	1684.4	0.000
48	1307.325	165.586	COWLITZ	Washington	53015	1153.0	44	730.346	120.336	CLARKE	Washington	53011	659.3	0.005
49	1004.015	170.182	RENVILLE	North Dakota	38075	899.0	30	2220.229	193.514	RENVILLE	North Dakota	38075	1984.2	1000.100
49	1004.015	170.182	RENVILLE	North Dakota	38075	899.0	32	2067.262	186.194	BOTTINEAU	North Dakota	38009	1847.4	3.902
50	4772.634	338.438	PISCATAQUIS	Maine	23021	3770.0	31	4772.634	338.438	PISCATAQUIS	Maine	23021	4308.4	4772.634
51	1019.800	158.932	BENEWAH	Idaho	16009	786.0	7	5889.330	383.759	KOOTENAI	Idaho	16055	5316.4	1018.729
51	1019.800	158.932	BENEWAH	Idaho	16009	786.0	21	5508.934	388.906	SHOSHONE	Idaho	16079	4973.0	1.071
52	1881.575	208.713	BOTTINEAU	North Dakota	38009	1681.0	30	2220.229	193.514	RENVILLE	North Dakota	38075	1984.2	582.787
52	1881.575	208.713	BOTTINEAU	North Dakota	38009	1681.0	32	2067.262	186.194	BOTTINEAU	North Dakota	38009	1847.4	1298.124
52	1881.575	208.713	BOTTINEAU	North Dakota	38009	1681.0	33	1884.421	178.625	ROLETTE	North Dakota	38079	1684.1	0.664
53	4354.866	302.485	CHOUTEAU	Montana	30015	4213.0	14	28438.947	773.705	CHOTEAU	Montana	30015	25672.5	4354.186
53	4354.866	302.485	CHOUTEAU	Montana	30015	4213.0	59	15494.979	579.195	MEAGHER	Montana	30059	13987.7	0.680
54	1029.800	131.497	ROLETTE	North Dakota	38079	918.0	32	2067.262	186.194	BOTTINEAU	North Dakota	38009	1847.4	3.370
54	1029.800	131.497	ROLETTE	North Dakota	38079	918.0	33	1884.421	178.625	ROLETTE	North Dakota	38079	1684.1	1026.414
55	2404.586	247.805	WHITMAN	Washington	53075	2108.0	26	5931.062	402.714	WHITMAN	Washington	53075	5354.1	2404.561
55	2404.586	247.805	WHITMAN	Washington	53075	2108.0	53	2462.169	220.067	COLUMBIA	Washington	53013	2222.7	0.025
56	1162.151	143.626	TOWNER	North Dakota	38095	1037.0	33	1884.421	178.625	ROLETTE	North Dakota	38079	1684.1	502.617
56	1162.151	143.626	TOWNER	North Dakota	38095	1037.0	34	1984.630	184.217	CAVALIER	North Dakota	38019	1773.6	631.437
56	1162.151	143.626	TOWNER	North Dakota	38095	1037.0	56	1668.942	168.505		North Dakota	38127	1491.5	14.912
56	1162.151	143.626	TOWNER	North Dakota	38095	1037.0	57	1735.436	173.968	RAMSEY	North Dakota	38071	1566.6	13.184
57	3947.462	391.430	PENOBSCOT	Maine	23019	3258.0	35	3947.462	391.430	PENOBSCOT	Maine	23019	3563.5	3947.462
58	1694.407	170.738	CAVALIER	North Dakota	38019	1494.0	34	1984.630	184.217	CAVALIER	North Dakota	38019	1773.6	997.640
58	1694.407	170.738	CAVALIER	North Dakota	38019	1494.0	37	2549.841	205.340	PEMBINA	North Dakota	38067	2301.8	696.767
59	3871.328	371.501	LEWIS AND CLARK	Montana	30049	3447.0	14	28438.947	773.705	CHOTEAU	Montana	30015	25672.5	0.007
59	3871.328	371.501	LEWIS AND CLARK	Montana	30049	3447.0	19	8132.123	610.671	DEERLODGE	Montana	30023	7341.1	782.542
59	3871.328	371.501	LEWIS AND CLARK	Montana	30049	3447.0	36	3092.984	395.020	LEWIS AND CLARKE	Montana	30049	2792.1	2887.701
59	3871.328	371.501	LEWIS AND CLARK	Montana	30049	3447.0	59	15494.979	579.195	MEAGHER	Montana	30059	13987.7	200.942
59	3871.328	371.501	LEWIS AND CLARK	Montana	30049	3447.0	84	2651.217	213.684	JEFFERSON	Montana	30043	2393.3	0.136
60	1201.646	139.638	PEMBINA	North Dakota	38067	1117.0	37	2549.841	205.340	PEMBINA	North Dakota	38067	2301.8	1201.640
60	1201.646	139.638	PEMBINA	North Dakota	38067	1117.0	38	2526.879	223.768	KITTSON/PEMBINA	Minnesota	27069	2281.1	0.006
61	1268.800	148.582	KITTSON/PEMBINA	Minnesota	27069	1111.0	37	2549.841	205.340	PEMBINA	North Dakota	38067	2301.8	0.007
61	1268.800	148.582	KITTSON/PEMBINA	Minnesota	27069	1111.0	38	2526.879	223.768	KITTSON/PEMBINA	Minnesota	27069	2281.1	1268.728
62	1844.705	195.535	ROSEAU	Minnesota	27135	1670.0	23	6950.332	431.420	BELTRAMI	Minnesota	27007	6274.2	590.506
62	1844.705	195.535	ROSEAU	Minnesota	27135	1670.0	38	2526.879	223.768	KITTSON/PEMBINA	Minnesota	27069	2281.1	1254.172
63	1869.769	196.408	SKAMANIA	Washington	53059	1685.0	15	9453.691	510.001	YAKIMA	Washington	53077	8534.1	6.834
63	1869.769	196.408	SKAMANIA	Washington	53059	1685.0	39	1865.865	193.955	SKAMANIA	Washington	53059	1684.4	1861.351
63	1869.769	196.408	SKAMANIA	Washington	53059	1685.0	49	2597.521	309.227	KLICKITAT	Washington	53039	2344.8	1.584
63	1869.769	196.408	SKAMANIA	Washington	53059	1685.0	64	14885.478	587.233	WASCO	Oregon	41065	13437.5	0.000
64	4486.390	433.480	SOMERSET	Maine	23025	3633.0	40	4486.390	433.480	SOMERSET	Maine	23025	4050.0	4486.390
65	756.518	114.101	COLUMBIA	Oregon	41009	662.0	28	1037.717	152.595	CLATSOP	Oregon	41007	936.8	0.003
65	756.518	114.101	COLUMBIA	Oregon	41009	662.0	41	756.519	114.100	COLUMBIA	Oregon	41009	682.9	756.515
66	2232.648	260.058	WARD	North Dakota	38101	2054.0	27	3146.853	267.126	MOUNTRAILLE	North Dakota	38061	2840.7	104.599
66	2232.648	260.058	WARD	North Dakota	38101	2054.0	30	2220.229	193.514	RENVILLE	North Dakota	38075	1984.2	491.228
66	2232.648	260.058	WARD	North Dakota	38101	2054.0	32	2067.262	186.194	BOTTINEAU	North Dakota	38009	1847.4	4.164
66	2232.648	260.058	WARD	North Dakota	38101	2054.0	52	3637.797	304.448	STEVENS	North Dakota	38121	3283.9	1565.734
66	2232.648	260.058	WARD	North Dakota	38101	2054.0	54	1798.201	173.579	MCHENRY	North Dakota	38049	1607.0	66.922
67	2572.140	282.940	ROOSEVELT	Montana	30085	2353.0	22	29632.248	697.842	DAWSON	Montana	30021	26749.7	2572.140
67	2572.140	282.940	ROOSEVELT	Montana	30085	2353.0	25	3827.202	277.301	WALLETTE	North Dakota	38123	3454.9	0.000
67	2572.140	282.940	ROOSEVELT	Montana	30085	2353.0	60	5721.501	333.840	HOWARD	North Dakota	38119	5164.9	0.000
68	1189.988	205.917	MINERAL	Montana	30061	1230.0	10	20947.977	771.113	MISSOULA	Montana	30063	18910.2	1189.985
68	1189.988	205.917	MINERAL	Montana	30061	1230.0	21	5508.934	388.906	SHOSHONE	Idaho	16079	4973.0	0.003
69	2400.118	233.083	WILLIAMS	North Dakota	38105	2138.0	22	29632.248	697.842	DAWSON	Montana	30021	26749.7	0.004
69	2400.118	233.083	WILLIAMS	North Dakota	38105	2138.0	25	3827.202	277.301	WALLETTE	North Dakota	38123	3454.9	2378.605
69	2400.118	233.083	WILLIAMS	North Dakota	38105	2138.0	27	3146.853	267.126	MOUNTRAILLE	North Dakota	38061	2840.7	0.617
69	2400.118	233.083	WILLIAMS	North Dakota	38105	2138.0	60	5721.501	333.840	HOWARD	North Dakota	38119	5164.9	20.891
70	3553.143	331.076	MISSOULA	Montana	30063	3173.0	10	20947.977	771.113	MISSOULA	Montana	30063	18910.2	3494.450
70	3553.143	331.076	MISSOULA	Montana	30063	3173.0	19	8132.123	610.671	DEERLODGE	Montana	30023	7341.1	58.690
70	3553.143	331.076	MISSOULA	Montana	30063	3173.0	21	5508.934	388.906	SHOSHONE	Idaho	16079	4973.0	0.004
71	1420.422	180.347	FRANKLIN	Washington	53021	1206.0	15	9453.691	510.001	YAKIMA	Washington	53077	8534.1	0.004
71	1420.422	180.347	FRANKLIN	Washington	53021	1206.0	26	5931.062	402.714	WHITMAN	Washington	53075	5354.1	1420.412
71	1420.422	180.347	FRANKLIN	Washington	53021	1206.0	51	1417.680	177.208	WALLA WALLA	Washington	53071	1279.8	0.006
71	1420.422	180.347	FRANKLIN	Washington	53021	1206.0	53	2462.169	220.067	COLUMBIA	Washington	53013	2222.7	0.000
72	1919.569	194.261	BENTON	Washington	53005	1671.0	13	9766.091	600.145	SPOKANE	Washington	53063	8816.1	0.000
72	1919.569	194.261	BENTON	Washington	53005	1671.0	15	9453.691	510.001	YAKIMA	Washington	53077	8534.1	1481.460
72	1919.569	194.261	BENTON	Washington	53005	1671.0	26	5931.062	402.714	WHITMAN	Washington	53075	5354.1	0.001
72	1919.569	194.261	BENTON	Washington	53005	1671.0	49	2597.521	309.227	KLICKITAT	Washington	53039	2344.8	437.989
72	1919.569	194.261	BENTON	Washington	53005	1671.0	51	1417.680	177.208	WALLA WALLA	Washington	53071	1279.8	0.000
72	1919.569	194.261	BENTON	Washington	53005	1671.0	67	5631.643	361.111	UMATILLA	Oregon	41059	5083.8	0.119
73	1218.012	154.283	LATAH	Idaho	16057	1071.0	42	2810.807	267.502	NEZ PERCES	Idaho	16069	2537.4	1218.012
74	2557.874	303.732	POWELL	Montana	30077	2329.0	10	20947.977	771.113	MISSOULA	Montana	30063	18910.2	7.252
74	2557.874	303.732	POWELL	Montana	30077	2329.0	19	8132.123	610.671	DEERLODGE	Montana	30023	7341.1	2526.390
74	2557.874	303.732	POWELL	Montana	30077	2329.0	36	3092.984	395.020	LEWIS AND CLARKE	Montana	30049	2792.1	24.232
74	2557.874	303.732	POWELL	Montana	30077	2329.0	84	2651.217	213.684	JEFFERSON	Montana	30043	2393.3	0.001
75	2125.298	211.093	MOUNTRAIL	North Dakota	38061	1914.0	25	3827.202	277.301	WALLETTE	North Dakota	38123	3454.9	0.353
75	2125.298	211.093	MOUNTRAIL	North Dakota	38061	1914.0	27	3146.853	267.126	MOUNTRAILLE	North Dakota	38061	2840.7	1866.495
75	2125.298	211.093	MOUNTRAIL	North Dakota	38061	1914.0	30	2220.229	193.514	RENVILLE	North Dakota	38075	1984.2	63.314
75	2125.298	211.093	MOUNTRAIL	North Dakota	38061	1914.0	52	3637.797	304.448	STEVENS	North Dakota	38121	3283.9	195.123
75	2125.298	211.093	MOUNTRAIL	North Dakota	38061	1914.0	60	5721.501	333.840	HOWARD	North Dakota	38119	5164.9	0.006
75	2125.298	211.093	MOUNTRAIL	North Dakota	38061	1914.0	68	1932.329	209.153	WILLIAMS	North Dakota	38105	1744.4	0.007
76	2118.429	196.859	MCHENRY	North Dakota	38049	1888.0	32	2067.262	186.194	BOTTINEAU	North Dakota	38009	1847.4	667.964
76	2118.429	196.859	MCHENRY	North Dakota	38049	1888.0	54	1798.201	173.579	MCHENRY	North Dakota	38049	1607.0	1449.655
76	2118.429	196.859	MCHENRY	North Dakota	38049	1888.0	72	1656.504	170.097	SHERIDAN	North Dakota	38083	1480.4	0.810
77	1155.150	198.787	TILLAMOOK	Oregon	41057	1125.0	28	1037.717	152.595	CLATSOP	Oregon	41007	936.8	146.875
77	1155.150	198.787	TILLAMOOK	Oregon	41057	1125.0	41	756.519	114.100	COLUMBIA	Oregon	41009	682.9	0.000
77	1155.150	198.787	TILLAMOOK	Oregon	41057	1125.0	45	1427.214	223.738	TILLAMOOK	Oregon	41057	1288.4	1006.184
77	1155.150	198.787	TILLAMOOK	Oregon	41057	1125.0	47	780.557	148.837	WASHINGTON	Oregon	41067	704.6	0.001
77	1155.150	198.787	TILLAMOOK	Oregon	41057	1125.0	62	757.878	142.843	YAMHILL	Oregon	41071	684.2	2.088
78	3475.010	263.038	KOOCHICHING	Minnesota	27071	3141.0	23	6950.332	431.420	BELTRAMI	Minnesota	27007	6274.2	0.001
78	3475.010	263.038	KOOCHICHING	Minnesota	27071	3141.0	43	6297.162	397.213	ITASCA	Minnesota	27061	5684.6	3474.935
78	3475.010	263.038	KOOCHICHING	Minnesota	27071	3141.0	46	7436.140	409.692	ST LOUIS	Minnesota	27137	6712.8	0.001
79	730.352	120.336	CLARK	Washington	53011	634.0	29	1307.351	165.587	COWLITZ	Washington	53015	1180.2	0.002
